# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/B - 03(fld 10 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1218,141,399
0,1196,179,3969
0,1153,217,374
1,1026,157,272
1,1065,163,180
1,1086,200,529
1,1039,212,286
1,990,228,391
1,1091,230,342
1,1024,239,375
1,1058,260,598
2,1719,220,352
2,1752,226,209
2,1688,315,3784
2,1737,332,480
2,1702,346,806
2,1651,345,162
2,1711,378,2560
2,1654,365,486
2,1674,364,198
2,1749,374,210
2,1759,400,306
2,1741,403,240
3,510,179,2379
3,584,206,403
3,611,221,357
3,611,254,256
3,524,256,396
3,657,333,266
3,541,341,272
4,1719,220,260
4,1752,226,209
4,1763,241,1258
4,1802,259,575
4,1828,279,308
4,1770,320,210
4,1826,332,638
4,1737,332,480
4,1724,352,144
4,1823,362,525
4,1749,374,195
4,1750,398,962
5,1122,267,528
5,1231,283,360
5,1206,286,289
5,1251,289,196
5,1173,294,357
5,1203,302,285
5,1271,308,483
5,1152,318,256
5,1263,336,1054
5,1253,362,483
5,1255,422,156
5,1138,424,221
5,1219,472,2254
5,1289,481,304
5,1316,499,1508
5,1365,489,247
6,944,298,210
6,874,324,483
6,923,343,1628
6,874,357,352
7,372,232,420
7,332,276,340
7,296,291,420
7,416,355,306
7,406,377,300
7,360,398,594
7,448,508,880
7,348,514,544
8,657,333,320
8,541,341,272
8,637,362,192
8,626,388,408
9,759,356,720
9,780,375,320
9,777,396,357
9,767,428,700
9,820,432,253
10,1097,380,680
10,1101,413,144
10,1138,424,221
10,1027,474,960
11,915,417,240
11,860,432,252
11,874,462,234
11,915,468,945
11,930,510,187
12,1005,525,437
12,1020,541,198
12,978,571,589
12,1007,592,216
13,255,592,364
14,448,508,880
14,423,560,3050
14,576,768,1260
14,522,792,462
14,603,803,812
15,723,672,336
15,737,693,3120
16,1047,654,320
16,933,662,702
16,1004,668,684
16,1006,687,221
16,1038,703,210
16,1041,770,420
16,941,774,266
16,1018,786,168
18,1058,258,247
18,1122,268,992
18,1752,269,247
18,1828,279,308
18,1231,283,360
18,1633,285,170
18,1206,286,272
18,1250,290,156
18,1173,295,300
18,524,324,4071
18,944,298,210
18,1033,393,31262
18,1689,316,4050
18,1271,308,483
18,1770,320,210
18,1152,318,240
18,874,324,483
18,1737,331,504
18,1827,332,660
18,1262,337,990
18,922,343,1748
18,657,332,300
18,1701,346,837
18,1651,346,180
18,759,356,720
18,1711,378,2560
18,874,357,384
18,1823,362,525
18,1253,362,483
18,1654,365,513
18,637,362,192
18,1674,364,234
18,780,375,320
18,1748,374,225
18,1097,380,680
18,626,388,408
18,854,391,368
18,1750,398,962
18,777,396,357
18,915,417,240
18,1101,413,144
18,767,428,700
18,820,432,276
18,859,432,266
18,874,462,234
18,915,468,945
18,804,471,322
18,1289,481,288
18,1316,498,1450
18,703,529,22752
18,1365,489,234
18,930,510,187
18,1006,525,396
18,1019,543,136
18,978,571,540
18,1007,592,187
18,1047,654,320
18,933,662,675
18,1004,668,684
18,723,672,352
18,738,692,3234
18,1006,687,221
18,1038,703,210
18,575,767,1092
18,1040,770,380
18,942,774,252
18,1018,786,168
18,522,792,441
18,605,804,552
18,985,833,594
18,1015,854,238
18,897,870,360
18,1013,878,840
18,991,884,783
18,892,890,288
18,961,905,550
18,1004,927,2613
18,869,936,5775
18,929,907,198
18,917,929,255
18,951,943,1287
18,570,939,529
18,981,958,256
18,516,964,280
18,812,980,180
18,863,1007,480
18,781,1022,680
18,835,1032,195
18,905,1043,306
18,886,1076,204
18,606,1097,928
18,778,1253,2226
18,854,1255,322
18,827,1264,754
18,1873,1267,300
18,1846,1264,351
18,787,1313,7800
18,857,1294,1200
18,1851,1286,672
18,1891,1287,165
18,551,1297,493
18,1807,1290,195
18,1872,1308,1104
18,567,1307,378
18,600,1305,180
18,1386,1306,180
18,1410,1314,728
18,748,1327,928
18,1882,1321,224
