# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/C - 08(fld 04 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1696,261,1435
0,1673,253,567
0,1413,266,780
0,1535,335,425
1,110,157,2695
1,202,173,1056
1,181,168,306
1,160,180,160
1,154,204,720
1,397,306,494
1,361,313,646
1,452,346,3233
1,383,344,315
1,502,388,800
1,436,392,196
1,447,445,324
1,473,464,1794
1,240,532,1364
1,212,541,182
1,276,547,224
1,294,601,528
1,332,594,154
1,315,603,336
1,344,604,352
1,266,625,1716
1,361,630,741
1,263,652,609
1,367,667,1829
1,304,669,840
1,273,670,176
1,401,688,171
2,479,1003,158
3,498,1080,702
3,527,1076,342
3,551,1083,165
4,471,1036,156
4,455,1056,1850
4,411,1051,434
4,398,1078,506
4,420,1076,361
4,498,1080,702
4,527,1076,342
4,551,1083,165
4,472,1087,176
4,517,1107,1248
4,403,1104,400
4,379,1131,315
4,519,1164,5589
4,395,1149,260
4,436,1170,1064
4,457,1191,483
4,431,1189,180
4,401,1190,270
4,446,1232,380
4,189,1250,437
4,204,1327,208
8,1738,1107,224
8,1734,1139,420
8,1565,1275,169
8,1692,1577,272
8,1685,1648,6248
12,1759,1290,12992
13,1753,1271,5760
13,1565,1276,156
13,1745,1319,780
13,1692,1577,272
13,1685,1649,6336
14,1839,1566,288
