# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/A - 03(fld 09 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,606,12,256
0,650,21,792
0,698,32,575
0,539,47,140
0,600,51,240
0,738,68,2773
0,542,66,196
0,521,90,891
0,581,97,252
0,700,117,143
0,750,128,285
0,682,159,2079
1,1236,33,195
1,1233,101,360
1,1144,124,690
1,1165,144,588
1,1182,154,154
1,1115,173,270
1,1186,175,416
1,1050,185,315
1,1131,195,462
1,1105,198,456
1,1070,216,240
1,1096,235,1247
1,1136,248,945
1,1050,313,231
2,805,69,858
2,753,71,420
2,883,83,580
2,581,97,252
2,814,97,156
2,700,117,143
2,754,128,527
2,808,139,416
2,668,155,4746
2,768,175,340
2,703,202,1260
2,738,213,323
2,803,227,500
2,784,236,154
2,770,255,297
3,1165,145,560
3,1182,154,154
3,1115,173,270
3,1186,175,416
3,1131,195,462
3,1136,247,891
4,1431,138,783
4,1478,138,380
4,1462,159,242
4,1404,169,180
4,1432,173,340
4,1370,176,169
4,1448,212,3900
4,1499,183,286
4,1482,214,475
4,1512,220,550
4,1444,228,240
4,1491,232,336
4,1403,279,1080
4,1459,274,294
4,1465,292,323
4,1520,312,176
4,1499,318,504
4,1416,320,375
5,1704,130,572
5,1669,140,1116
5,1739,149,1692
5,1792,163,285
5,1658,166,374
5,1632,181,364
5,1670,198,560
5,1588,194,459
5,1699,209,300
5,1742,230,324
5,1714,228,378
5,1668,251,2628
5,1758,255,640
5,1683,285,6834
5,1645,265,252
5,1813,348,210
5,1784,359,342
6,514,369,1156
6,559,388,1584
6,628,398,700
6,612,425,216
7,770,255,297
7,859,260,513
7,694,267,513
7,754,275,300
7,651,283,756
7,766,290,196
7,888,292,306
7,730,298,506
7,777,310,475
7,798,310,228
7,816,316,272
7,737,317,256
7,887,321,204
7,759,329,216
7,875,354,228
7,674,376,2907
7,898,368,240
7,881,375,416
7,628,398,725
7,892,401,182
7,825,418,255
7,612,425,234
7,715,457,2958
7,750,477,210
7,709,497,288
7,713,516,432
7,784,544,418
8,156,374,725
8,299,403,589
8,203,417,1720
8,165,460,1702
8,212,453,272
9,211,478,648
9,245,473,210
9,252,522,5208
9,191,523,575
9,215,540,272
10,1799,354,2090
10,1839,355,400
10,1880,371,1482
10,1746,380,195
10,1791,407,380
10,1905,422,285
10,1721,444,1305
10,1871,454,399
10,1909,465,960
10,1728,471,204
10,1753,474,224
10,1878,485,770
10,1738,483,168
10,1750,508,361
10,1861,514,156
10,1840,523,255
11,441,579,476
11,382,581,195
11,443,605,400
12,1370,445,924
12,1508,460,3286
12,1619,458,132
12,1430,479,3444
12,1365,470,169
12,1557,474,594
12,1635,479,495
12,1592,496,1102
12,1509,502,1364
12,1547,494,308
12,1396,519,2668
12,1491,528,6370
12,1556,522,1170
12,1431,527,722
12,1605,533,1118
12,1630,526,368
12,1361,538,169
12,1560,548,187
12,1381,552,168
12,1455,559,546
12,1602,563,756
12,1521,577,1682
12,1579,577,475
12,1466,583,468
12,1587,602,1386
12,1480,614,1850
12,1547,626,580
12,1407,629,529
12,1443,640,1786
12,1579,671,351
12,1644,699,306
13,251,522,5270
13,165,512,154
13,191,523,648
13,156,534,616
13,215,541,288
13,139,550,575
13,168,560,988
13,321,567,1120
13,122,571,266
13,289,617,210
14,714,457,2907
14,750,477,210
14,708,497,300
14,713,516,432
14,689,549,814
14,784,544,500
14,735,543,196
14,691,587,3500
14,670,570,195
14,605,612,208
14,618,639,312
14,646,656,484
14,677,671,168
15,1933,583,324
15,1833,610,558
15,1770,623,1482
15,1945,614,945
15,1896,615,285
15,1988,624,289
15,1955,644,957
15,1899,653,270
15,1985,659,323
15,1960,674,525
15,1998,678,396
15,1913,687,280
15,1975,705,1485
15,1928,701,285
15,1852,716,448
15,1934,717,320
15,1914,732,567
15,1960,732,168
15,1902,745,529
15,1947,743,198
15,1845,760,585
16,964,718,680
16,961,739,1596
16,924,748,672
16,959,760,176
16,981,773,260
16,894,779,180
16,944,790,1980
16,1007,811,528
16,938,807,315
17,1403,520,231
17,1556,523,1053
17,1432,523,414
17,1605,534,1144
17,1630,526,408
17,1496,531,720
17,1361,541,260
17,1525,546,784
17,1493,550,255
17,1560,549,216
17,1381,552,168
17,1455,559,546
17,1598,563,980
17,1524,582,2470
17,1581,578,560
17,1466,583,468
17,1589,611,2300
17,1480,614,1989
17,1548,625,672
17,1407,629,552
17,1447,640,2052
17,1497,642,224
17,1579,671,578
17,1430,672,320
17,1492,705,513
17,1534,808,198
17,1030,856,154
17,1604,865,322
17,1017,870,255
17,1043,880,1218
17,1026,909,231
17,1066,936,2332
17,1302,927,784
17,1322,922,221
17,1275,933,552
17,1348,949,600
17,1246,952,204
17,1203,970,1131
17,1232,973,420
17,1387,1000,650
17,1234,1006,272
17,1335,1011,252
18,153,717,240
18,234,723,468
18,98,740,156
18,271,748,132
18,112,752,140
18,99,778,120
18,290,797,154
18,173,807,748
18,260,816,294
18,229,829,2520
18,174,821,684
18,126,830,667
18,167,846,240
18,188,847,324
18,239,847,323
18,150,850,266
18,85,850,252
18,201,868,924
18,94,879,400
18,219,883,221
18,184,884,156
18,247,893,234
18,135,908,266
18,214,914,308
19,1580,672,252
19,1732,683,1334
19,1644,699,360
19,1845,760,540
19,1706,774,240
19,1865,844,240
19,1768,858,1728
19,1604,865,322
20,923,782,204
20,953,794,975
20,1002,819,3120
20,863,845,10197
20,944,834,506
20,905,832,144
20,972,835,154
20,951,872,4284
20,1043,880,1107
20,831,910,154
20,916,935,1944
20,1066,936,2184
20,1007,940,961
20,948,962,460
20,947,1002,1400
20,1015,1024,154
20,922,1031,221
21,519,857,437
21,540,865,272
21,591,862,165
21,613,866,276
21,565,870,266
21,510,888,609
21,633,898,320
21,611,900,323
21,503,917,667
21,629,923,621
21,512,945,494
21,530,963,132
22,1302,927,756
22,1275,933,528
22,1348,950,552
22,1204,971,1036
22,1234,973,340
22,1388,1000,576
22,1235,1006,256
22,1336,1011,228
22,1200,1024,713
22,1380,1027,361
22,1302,1042,2926
22,1234,1060,1275
22,1264,1076,952
22,1323,1084,2294
22,1360,1090,170
22,1254,1093,221
23,1797,945,840
23,1783,982,729
23,1696,1004,154
23,1770,1048,1767
23,1807,1028,143
23,1736,1064,204
23,1797,1072,520
24,1866,924,165
24,1939,944,289
24,1893,953,704
24,1889,990,1287
24,1842,987,513
24,1807,1028,143
25,1769,1065,315
25,1797,1072,520
25,1756,1110,1131
25,1785,1111,294
25,1795,1153,272
25,1773,1172,180
26,1264,1076,952
26,1236,1072,414
26,1323,1084,2294
26,1360,1090,170
26,1254,1093,221
26,1252,1116,360
26,1353,1134,304
26,1464,1160,342
