# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/F - 02(fld 04 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,153,63,176
0,143,92,4048
0,99,137,1590
0,147,191,306
0,118,198,264
1,1672,129,594
1,1751,138,650
1,1662,177,1599
1,1717,172,756
2,1904,194,224
2,1792,203,512
2,1891,214,336
2,1828,223,756
2,1779,225,170
2,1805,280,660
2,1854,286,480
3,1419,98,315
3,1425,119,380
3,1517,139,208
3,1501,139,210
3,1486,149,336
3,1484,164,165
3,1562,190,216
3,1461,190,187
3,1490,199,580
3,1454,214,169
3,1524,217,289
3,1571,224,528
3,1444,286,169
4,243,265,280
4,206,298,210
4,189,316,195
4,211,335,400
5,1190,223,779
5,1209,252,390
5,1094,303,140
5,1180,315,272
5,1111,320,312
5,1210,370,910
5,1241,397,672
5,1159,405,468
6,902,174,165
6,930,201,777
6,1006,252,350
6,1095,291,1488
6,964,318,2120
6,1111,320,312
6,1083,335,260
6,1084,360,483
6,1157,405,270
7,396,227,396
7,460,230,858
7,512,274,396
7,339,292,315
7,485,297,256
7,386,297,299
7,565,304,340
7,444,318,625
7,392,333,1775
8,1512,310,713
8,1413,312,300
8,1457,346,754
8,1486,350,420
8,1440,370,143
8,1467,376,378
8,1447,398,506
9,1158,405,450
9,1102,427,225
9,1135,439,216
9,962,452,210
9,1012,454,208
9,1098,466,930
9,1059,474,195
9,1053,503,390
9,1019,505,576
9,1123,510,493
10,483,496,627
10,344,494,891
10,300,505,220
10,356,509,266
10,446,512,252
10,404,573,238
11,1899,440,240
11,1893,471,357
11,1885,492,420
11,1931,487,208
11,1906,516,240
11,1916,552,195
12,820,314,672
12,827,366,408
12,812,390,1008
12,805,459,216
12,934,476,364
12,843,496,196
12,809,500,252
12,929,523,1056
13,565,433,374
13,661,439,1073
13,522,499,468
13,639,522,441
13,598,529,440
13,575,540,324
13,617,542,209
13,649,556,288
13,599,555,252
13,558,559,266
13,617,579,1806
13,591,577,266
13,571,594,325
14,1351,503,360
14,1373,510,704
14,1423,517,360
14,1394,519,342
15,715,291,825
15,820,314,672
15,727,359,7560
15,798,336,187
15,678,339,330
15,827,366,425
15,811,389,1269
15,666,396,1020
15,751,412,840
15,761,432,288
15,804,451,740
15,697,486,1989
15,843,496,196
15,811,503,450
15,705,553,182
15,692,566,816
15,816,558,165
15,731,583,264
16,1659,512,168
16,1691,518,360
16,1659,532,561
16,1726,597,552
16,1657,627,300
16,1652,643,1225
16,1731,638,156
16,1564,643,589
16,1666,696,420
16,1704,696,210
16,1611,696,195
16,1592,708,702
17,1015,503,208
17,924,522,782
17,946,525,200
17,941,578,1170
17,1006,592,304
17,966,625,399
18,1108,549,320
18,1083,561,360
18,1102,592,264
18,1177,612,192
18,1142,639,210
21,1305,641,440
21,1363,669,266
21,1294,700,4015
22,1142,639,210
22,1064,751,726
23,470,708,420
23,465,727,224
23,569,729,140
23,584,762,352
23,453,761,361
23,532,787,1786
23,599,794,360
23,480,799,195
23,567,814,868
23,593,816,196
23,536,836,567
24,955,719,195
24,902,752,231
25,658,759,168
25,739,777,399
25,599,794,378
25,768,812,160
25,692,859,285
25,765,863,204
26,1498,832,144
26,1466,852,208
26,1445,887,651
26,1477,891,324
27,1785,791,1025
27,1748,794,572
27,1732,819,988
27,1688,814,330
27,1777,826,336
27,1650,851,2496
27,1824,836,528
27,1793,859,825
27,1791,892,270
27,1742,937,225
28,1208,822,168
28,1247,837,168
28,1194,860,588
28,1173,872,961
28,1294,873,180
28,1125,889,378
28,1289,914,240
28,1165,932,1170
28,1224,946,1248
28,1261,960,900
28,1168,960,224
29,838,864,4144
29,765,862,247
29,799,887,272
29,750,929,480
29,738,955,192
29,865,994,500
30,923,882,266
30,958,899,224
30,910,913,325
30,898,952,1408
32,897,955,1008
32,865,994,500
32,873,1060,190
34,480,1057,208
34,446,1070,255
34,471,1092,700
34,510,1112,4221
34,448,1127,726
34,584,1143,378
34,533,1168,195
34,510,1171,420
34,565,1185,225
34,510,1204,330
35,1764,1047,754
35,1750,1135,320
36,1179,1157,270
37,1295,722,616
37,1606,732,168
37,1785,791,1025
37,1748,793,598
37,1732,818,1026
37,1688,815,374
37,1207,822,182
37,1777,825,357
37,1650,851,2574
37,1824,836,528
37,1498,832,144
37,1247,837,168
37,1466,852,208
37,1194,860,616
37,1794,859,884
37,1173,872,961
37,1294,872,195
37,1445,887,651
37,1125,889,378
37,1477,891,324
37,1791,893,288
37,1289,914,240
37,1165,932,1170
37,1742,937,255
37,1224,946,1296
37,1260,960,930
37,1168,960,224
37,1764,1047,754
37,1750,1135,320
37,1179,1157,270
37,1422,1260,532
37,1371,1347,4186
37,1455,1314,253
37,1294,1324,192
37,1199,1331,180
37,1310,1350,374
37,1544,1352,782
37,1448,1358,861
37,1282,1355,156
37,1252,1362,270
37,1409,1361,234
37,1579,1371,870
37,1534,1393,2520
37,1211,1367,323
37,1290,1372,700
37,1240,1380,270
37,1711,1400,378
37,1175,1406,988
37,1112,1401,192
37,1404,1404,204
37,1582,1408,315
37,1345,1415,132
37,1646,1419,182
37,1101,1437,1323
37,1337,1438,1148
37,1220,1458,2754
37,1514,1450,1131
37,1147,1452,300
37,1330,1456,342
37,1456,1461,884
37,1100,1460,289
37,1145,1473,272
37,1287,1475,169
37,1184,1479,475
37,1428,1482,288
37,1486,1483,169
38,1422,1260,532
38,1455,1314,253
39,1294,1324,192
39,1199,1331,180
39,1310,1350,374
39,1282,1355,156
39,1252,1362,270
39,1211,1367,323
39,1290,1372,700
39,1240,1380,270
39,1345,1415,132
39,1335,1431,525
40,679,1276,378
40,698,1308,891
40,601,1307,154
40,742,1327,874
40,723,1353,399
40,576,1367,361
40,686,1382,256
40,582,1395,270
40,700,1400,165
40,674,1408,736
40,565,1414,304
40,602,1416,182
40,567,1440,228
40,642,1463,1896
40,592,1476,247
40,708,1477,180
40,688,1492,570
41,1579,1371,870
41,1582,1408,315
41,1646,1419,182
42,1711,1400,378
43,1455,1314,253
43,1373,1361,1550
43,1448,1358,861
43,1408,1361,221
43,1534,1393,2450
43,1404,1404,187
43,1456,1461,884
43,1508,1457,405
44,974,1403,984
44,933,1430,899
44,1110,1437,832
44,1088,1431,220
44,967,1435,320
44,1039,1447,270
44,922,1448,144
44,1147,1452,300
44,962,1462,442
44,1100,1458,221
44,1007,1479,1428
44,1057,1464,364
44,1029,1465,165
44,933,1475,420
44,1145,1473,272
44,1088,1499,1320
44,937,1500,528
44,1143,1515,2254
44,982,1503,299
44,1048,1519,200
44,965,1522,216
45,1408,1361,221
45,1290,1372,700
45,1404,1404,204
45,1345,1415,132
45,1337,1438,1148
45,1330,1456,323
45,1287,1475,169
45,1426,1488,1024
45,1307,1523,208
46,1110,1437,832
46,1087,1431,231
46,1220,1458,2597
46,1147,1452,300
46,1100,1460,289
46,1145,1473,272
46,1287,1475,169
46,1184,1480,450
46,1088,1499,1320
46,1143,1515,2400
46,1244,1502,294
46,1260,1520,306
46,1270,1558,338
46,1116,1594,812
46,1121,1636,990
46,1181,1646,2268
46,1232,1639,288
47,1427,1486,870
47,1486,1484,210
47,1502,1506,352
47,1474,1513,950
47,1530,1511,483
47,1568,1547,242
47,1488,1562,399
47,1600,1636,10480
47,1559,1606,638
47,1480,1610,525
47,1528,1615,210
47,1482,1649,1457
47,1637,1697,361
48,776,1621,228
51,304,1557,324
51,176,1562,165
51,341,1567,270
51,236,1566,182
51,279,1568,320
51,197,1609,240
51,259,1614,196
51,246,1646,837
51,201,1692,264
51,247,1709,256
51,161,1727,180
51,255,1754,1000
51,326,1775,928
52,1760,1537,450
52,1810,1565,195
52,1723,1595,3024
52,1680,1581,165
52,1686,1600,315
52,1772,1617,667
52,1682,1628,380
52,1839,1630,462
52,1820,1669,255
52,1804,1689,378
52,1637,1695,525
52,1775,1702,247
53,639,1610,176
53,714,1648,425
53,620,1670,225
53,613,1713,1710
53,581,1757,323
54,1231,1639,304
54,1326,1656,208
54,1303,1663,588
54,1370,1677,209
54,1263,1695,992
54,1382,1696,255
54,1382,1725,684
54,1261,1721,153
54,1238,1724,168
54,1399,1724,156
54,1256,1756,462
54,1366,1780,3675
54,1275,1773,255
54,1297,1792,988
54,1391,1790,156
54,1349,1813,180
55,1604,1618,3936
55,1559,1606,638
55,1529,1615,240
55,1682,1628,240
55,1607,1677,1015
55,1546,1678,286
55,1574,1682,320
55,1637,1695,572
55,1529,1711,729
55,1513,1768,160
55,1539,1796,195
55,1640,1822,231
56,620,1671,196
56,605,1708,600
56,484,1717,812
56,521,1723,1632
56,444,1739,272
56,424,1752,396
56,526,1754,195
56,581,1757,266
56,589,1771,500
56,585,1802,760
56,421,1803,192
56,432,1812,180
56,578,1825,414
56,449,1833,420
56,620,1844,192
56,597,1846,272
56,465,1861,650
56,564,1860,768
56,514,1873,2040
56,505,1902,285
56,608,1906,196
57,1062,1866,544
57,1002,1941,375
58,1790,1864,780
58,1764,1881,286
58,1851,1903,806
58,1827,1910,756
58,1902,1922,957
58,1773,2002,272
