# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/A - 02(fld 05 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1624,113,187
0,1656,112,273
0,1602,125,616
0,1658,141,216
1,642,110,462
1,602,110,323
1,676,133,1443
1,619,154,756
1,684,177,1122
1,561,184,165
1,604,215,3185
1,658,214,783
2,1665,146,1125
2,1635,154,176
2,1619,173,580
2,1732,181,891
3,104,196,504
3,141,202,323
3,86,228,273
3,61,254,1323
3,116,237,198
3,184,258,270
3,133,259,703
3,96,263,324
3,133,283,2294
3,69,313,289
3,201,343,644
3,100,348,224
4,639,313,286
4,637,349,1204
4,527,365,360
4,578,364,192
4,606,373,315
4,576,395,483
5,1570,334,196
5,1538,373,1512
5,1662,419,418
5,1567,433,336
5,1603,433,260
6,1728,473,360
7,716,478,646
7,687,487,286
7,733,502,350
7,685,540,208
7,745,540,221
7,737,574,1190
7,653,587,1248
7,681,593,221
7,703,595,180
7,637,600,176
7,673,612,140
8,349,510,500
8,314,515,480
8,382,537,196
8,373,549,323
8,362,571,360
8,337,615,1131
8,259,618,360
8,375,627,810
8,303,620,312
8,261,643,792
8,349,648,725
8,297,669,380
8,268,682,1260
8,318,691,1080
8,365,721,1155
9,933,612,7663
10,395,514,1804
10,349,509,357
10,448,513,198
10,420,525,240
10,382,537,196
10,438,546,1620
10,350,538,168
10,373,549,323
10,362,569,414
10,401,581,1624
10,432,579,342
10,479,587,837
10,375,627,810
10,510,624,182
10,462,672,336
10,419,694,169
10,411,712,440
10,365,721,1122
11,493,872,760
11,447,881,1120
11,414,919,132
11,420,953,247
11,531,978,598
11,439,975,272
11,520,998,342
11,457,1001,506
11,547,998,338
11,495,1005,156
12,236,808,285
12,243,842,3127
12,315,844,1221
12,165,864,221
12,280,880,252
12,264,894,234
12,160,907,825
13,684,1031,340
13,702,1056,340
14,1513,980,420
14,1523,1028,888
14,1474,1032,726
14,1520,1061,315
14,1517,1092,190
15,1134,1062,280
15,1068,1129,182
15,1103,1136,375
15,1069,1161,408
15,1114,1188,2680
15,1068,1196,195
15,1085,1207,840
15,1212,1257,143
16,1376,1173,525
16,1429,1178,132
16,1392,1189,216
16,1370,1206,272
16,1360,1257,750
16,1403,1295,2585
16,1349,1282,270
16,1442,1296,987
16,1355,1314,629
16,1337,1354,399
17,1429,1178,144
17,1560,1253,342
17,1536,1285,1575
17,1710,1277,272
17,1442,1296,987
17,1504,1292,483
17,1400,1301,204
17,1573,1351,9024
17,1561,1317,504
17,1663,1341,648
17,1539,1360,594
17,1497,1365,1110
17,1726,1365,165
18,1294,1215,195
18,1331,1242,702
18,1360,1256,621
18,1212,1257,143
18,1349,1282,270
18,1317,1285,192
18,1215,1311,2650
18,1355,1314,629
18,1324,1318,160
18,1336,1353,1365
18,1283,1354,198
18,1227,1371,888
18,1265,1367,216
18,1282,1388,468
19,184,1067,216
19,312,1142,9494
19,199,1113,432
19,369,1136,3294
19,241,1153,1650
19,446,1170,640
19,219,1187,400
19,210,1205,276
19,458,1221,780
19,503,1242,192
19,523,1282,204
19,221,1403,253
19,462,1430,196
19,293,1431,221
19,521,1444,224
19,517,1470,420
19,494,1482,169
20,919,1285,182
20,977,1290,306
20,930,1325,588
20,972,1338,221
20,1011,1354,280
20,953,1363,216
20,1049,1368,240
20,1024,1371,289
20,972,1369,209
20,974,1386,320
20,1000,1391,400
20,1034,1401,460
20,1015,1419,378
20,1027,1432,225
20,998,1427,165
20,973,1454,1140
21,446,1170,640
21,458,1221,780
21,503,1242,192
21,523,1282,238
21,462,1430,196
21,521,1444,224
21,517,1470,420
21,494,1482,169
21,495,1504,285
21,515,1525,506
22,854,1566,208
23,1517,1570,304
23,1492,1613,357
24,1246,1708,368
25,602,1689,2491
25,643,1692,192
25,668,1717,320
25,679,1751,304
25,563,1757,204
25,678,1792,729
25,579,1808,1020
25,607,1809,165
25,646,1827,713
26,829,1768,2040
26,898,1778,210
26,791,1790,231
26,768,1795,165
26,811,1798,483
26,915,1808,1260
26,758,1820,224
26,802,1832,1855
26,868,1829,464
26,927,1838,588
26,771,1844,1134
26,936,1873,1548
26,925,1860,168
26,833,1865,266
26,781,1874,345
26,754,1880,156
26,784,1910,300
26,840,1913,320
26,883,1918,736
26,857,1919,336
27,1681,1917,154
27,1701,1935,1023
27,1721,1961,728
27,1580,1962,156
27,1660,1966,567
27,1695,1971,380
27,1676,1983,300
27,1735,1984,357
27,1618,1988,1430
