# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/F - 03(fld 09 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1096,34,1287
0,1109,70,336
0,1115,96,5850
0,1187,84,378
0,1171,130,180
1,991,77,264
1,1084,85,572
1,1025,87,322
1,979,114,384
1,1063,138,510
1,1088,140,323
1,927,144,260
1,1077,167,176
1,1027,191,176
2,1368,68,210
2,1402,86,975
2,1361,100,320
2,1288,126,494
2,1387,127,864
2,1365,132,525
2,1404,160,494
2,1379,167,630
2,1285,170,195
2,1297,189,210
2,1436,197,182
2,1377,212,399
2,1421,218,156
2,1440,227,725
3,1502,85,3256
3,1582,82,210
3,1606,122,266
3,1629,129,256
3,1629,150,192
3,1648,181,288
4,371,113,132
4,347,119,210
4,295,144,552
4,295,180,156
4,380,189,306
5,927,144,286
5,884,204,504
6,1171,130,288
6,1063,138,510
6,1088,140,323
6,1077,167,176
6,1148,166,294
6,1182,213,210
6,1047,228,440
6,1095,249,300
6,1156,255,320
7,1171,129,304
7,1288,129,270
7,1193,159,192
7,1224,163,209
7,1285,170,195
7,1297,188,225
7,1182,213,210
7,1303,265,1352
7,1200,280,195
8,1502,230,3792
8,1574,238,208
8,1613,239,176
8,1630,285,195
8,1618,337,324
8,1566,367,1530
8,1512,361,384
9,1749,195,289
9,1732,208,288
9,1765,214,240
9,1811,235,725
9,1753,235,289
9,1675,254,256
10,132,216,2646
10,187,224,380
10,166,265,986
10,232,253,160
10,260,263,195
10,273,317,162
10,214,330,1159
10,168,338,196
10,137,351,1110
10,218,369,312
10,162,373,180
10,287,384,176
10,182,390,560
10,223,395,736
10,170,429,442
10,199,428,208
11,1301,266,375
11,1401,275,3760
11,1401,303,450
11,1316,346,931
13,1848,283,270
13,1901,303,400
13,1919,297,140
13,1951,318,330
13,1947,350,1365
13,1842,378,570
13,1919,396,825
13,1859,410,832
13,1946,406,130
13,1912,418,273
13,1892,423,221
13,1864,442,270
14,1500,232,1610
14,1421,218,156
14,1440,227,725
14,1457,312,209
14,1512,361,384
14,1505,390,192
14,1493,406,209
15,1684,355,4731
15,1842,378,570
15,1741,420,299
15,1689,424,256
15,1811,436,286
15,1766,446,210
15,1786,449,240
15,1744,477,330
15,1833,480,396
16,1323,361,2916
16,1266,335,288
16,1291,340,240
16,1153,370,182
16,1309,419,960
16,1189,426,1064
17,1153,369,195
17,1094,394,728
17,1078,446,253
18,1569,365,2280
18,1689,358,2030
18,1587,407,210
18,1589,423,156
18,1689,424,240
18,1574,460,285
18,1592,476,143
19,1332,387,476
19,1309,417,754
19,1310,491,252
20,590,434,420
21,961,448,273
21,875,505,1176
21,963,526,552
21,994,531,255
21,933,538,152
21,859,546,182
21,900,546,300
21,954,548,180
21,927,554,425
21,965,562,196
21,933,590,1739
21,896,593,224
22,1188,426,750
22,1281,455,936
22,1261,479,315
22,1184,481,252
22,1176,497,144
22,1241,525,500
22,1269,536,320
22,1241,548,820
22,1158,578,529
23,135,487,550
23,99,496,192
23,150,526,256
23,120,548,336
24,248,594,4950
25,1316,511,1764
25,1376,518,416
25,1353,584,480
25,1302,597,320
25,1332,601,380
25,1488,628,420
25,1330,631,504
26,1839,565,224
26,1845,629,300
26,1790,659,162
27,1122,552,272
27,1158,578,529
27,1155,618,616
27,1050,618,255
27,1136,637,345
27,1054,673,552
28,1765,446,225
28,1786,449,240
28,1574,460,304
28,1744,477,352
28,1592,476,143
29,1158,578,506
29,1332,600,306
29,1188,737,84780
29,1155,617,572
29,1050,618,240
29,1329,630,432
29,1136,638,322
29,1337,731,165
29,1252,753,200
29,1223,812,150
29,1342,815,176
29,1252,863,198
31,1605,687,1023
31,1637,722,154
31,1613,730,750
31,1546,748,221
32,924,675,380
32,1008,685,238
32,927,698,506
32,966,720,504
32,933,716,170
33,1402,696,3906
35,516,808,208
35,617,818,168
35,502,828,160
35,552,839,483
35,597,842,589
35,565,862,520
35,578,876,195
36,1300,738,1221
36,1252,752,234
36,1223,811,176
37,1337,731,187
37,1395,788,180
37,1450,799,306
37,1343,817,544
37,1421,862,380
38,1080,744,168
38,1101,761,320
38,1003,765,280
38,952,771,170
38,1106,785,266
38,984,786,168
38,1006,798,234
38,979,805,529
38,999,840,272
38,1004,860,493
38,953,863,216
39,353,778,225
39,324,785,143
39,384,797,378
39,385,856,594
39,264,880,1222
39,321,881,744
40,1838,824,754
40,1774,826,374
40,1766,843,323
40,1827,863,240
40,1803,878,1258
40,1899,890,1505
40,1766,899,270
40,1850,901,312
40,1925,922,572
41,1550,797,1332
41,1595,794,345
41,1620,819,156
41,1649,850,552
41,1543,849,210
41,1538,881,437
41,1546,921,612
41,1525,918,425
41,1561,933,3348
41,1637,963,2482
41,1651,981,400
41,1551,989,800
42,1517,806,195
42,1506,840,644
42,1421,862,380
42,1538,881,456
42,1525,918,450
42,1425,957,169
42,1463,970,304
42,1405,986,260
42,1504,995,899
42,1476,1000,306
43,976,869,336
44,1244,865,780
44,1145,891,522
44,1185,953,510
44,1218,961,725
44,1148,966,216
44,1260,969,399
44,1204,983,500
44,1294,987,306
44,1227,1009,320
45,1827,863,240
45,1803,878,1258
45,1899,890,1505
45,1766,899,270
45,1850,901,312
45,1925,922,572
45,1921,980,1296
45,1840,989,190
46,252,879,143
46,328,884,288
46,273,905,528
46,309,916,648
46,248,930,192
46,220,947,270
46,201,957,182
46,267,960,208
46,365,972,405
46,220,980,224
46,246,1004,361
46,346,1006,210
46,277,1024,1020
46,232,1019,195
46,361,1024,182
46,323,1041,527
48,1840,989,190
48,1849,1043,2052
49,1637,963,2336
49,1651,981,400
49,1640,1052,280
49,1617,1082,1102
49,1727,1091,192
49,1645,1108,342
49,1607,1116,198
50,901,977,1155
50,926,989,414
50,858,994,323
50,956,1012,384
50,836,1010,432
50,812,1018,154
50,849,1042,616
50,932,1040,238
50,954,1041,195
50,843,1082,288
50,820,1083,221
50,966,1084,168
50,973,1101,368
50,828,1105,520
50,859,1121,1584
50,939,1135,600
50,903,1140,273
51,1889,1003,255
51,1860,1042,494
51,1858,1101,224
52,1307,749,4160
52,1485,731,754
52,1637,722,165
52,1613,730,750
52,1337,731,187
52,1080,743,156
52,1546,748,221
52,1252,752,234
52,1101,761,266
52,1519,771,1110
52,1003,765,260
52,353,778,225
52,1151,819,10246
52,1106,785,266
52,1551,796,1406
52,324,785,143
52,984,785,154
52,1395,788,180
52,1595,794,384
52,384,797,378
52,1450,799,323
52,980,805,484
52,1343,817,544
52,1517,806,195
52,516,808,208
52,1588,810,156
52,1223,811,165
52,617,818,168
52,1620,819,156
52,502,828,160
52,552,839,483
52,1506,840,644
52,999,840,240
52,597,842,589
52,1650,850,600
52,385,856,594
52,1543,849,210
52,565,862,546
52,1421,862,380
52,1005,860,420
52,952,862,187
52,1244,865,740
52,976,869,320
52,321,881,744
52,578,876,195
52,1538,881,456
52,1145,891,522
52,1540,923,1302
52,1525,918,450
52,1560,933,3465
52,312,915,168
52,1185,953,510
52,1638,963,2550
52,1218,961,725
52,1425,957,169
52,1148,966,216
52,365,972,405
52,1260,969,399
52,901,977,1155
52,1463,970,304
52,1204,982,475
52,1651,981,400
52,1405,986,260
52,1551,990,832
52,926,989,414
52,1294,987,306
52,1504,995,899
52,858,994,361
52,1476,1000,306
52,346,1006,210
52,955,1014,580
52,1227,1009,320
52,836,1010,432
52,812,1018,154
52,361,1024,208
52,849,1042,644
52,323,1041,527
52,932,1040,252
52,954,1041,221
52,1640,1052,280
52,1617,1082,1102
52,843,1082,288
52,820,1083,238
52,966,1083,182
52,973,1101,368
52,828,1105,540
52,1645,1108,342
52,859,1121,1650
52,1607,1117,228
52,1502,1119,221
52,939,1135,600
52,1522,1140,418
52,903,1140,273
52,1535,1180,348
52,1022,1180,154
52,1492,1198,2397
52,1604,1197,651
52,1563,1206,770
52,1246,1207,272
52,1234,1221,676
52,1629,1228,240
52,1511,1244,675
52,1646,1245,399
52,991,1255,925
52,338,1252,160
52,1400,1261,352
52,345,1264,184
52,387,1274,350
52,1608,1276,750
52,1206,1280,650
52,1459,1279,143
52,1381,1283,304
52,1502,1291,957
52,1061,1285,273
52,1368,1303,420
52,1444,1302,255
52,1180,1313,221
52,1480,1330,1125
52,1647,1315,210
52,1385,1320,160
52,327,1326,805
52,1604,1347,4144
52,1192,1342,1408
52,1142,1328,286
52,1515,1334,360
52,1442,1343,925
52,1510,1351,1120
52,1155,1349,495
52,1537,1350,252
52,1262,1399,6528
52,371,1366,952
52,1130,1369,806
52,1166,1374,480
52,1454,1378,400
52,1587,1382,252
52,1654,1389,510
52,1327,1392,143
52,1357,1402,1122
52,1127,1398,330
52,1408,1404,480
52,1565,1413,221
52,1451,1444,1551
52,1339,1439,522
52,1178,1447,1320
52,1365,1441,280
52,1504,1459,420
52,1299,1459,198
52,1572,1508,2400
52,1285,1492,228
52,1260,1500,330
52,1409,1497,187
52,1591,1499,324
52,1296,1520,868
52,1642,1512,345
52,1533,1533,1452
52,1125,1522,399
52,1399,1531,462
52,1608,1533,285
52,1346,1563,255
52,1521,1564,196
52,1168,1572,936
52,1560,1572,198
52,1175,1605,3180
52,1533,1588,270
52,339,1608,792
52,1312,1627,210
52,1290,1628,170
52,394,1636,555
52,1668,1656,240
52,452,1674,289
52,473,1684,300
52,1652,1687,560
52,386,1701,416
53,1617,1082,1102
53,1607,1117,228
53,1522,1141,396
54,1849,1078,300
54,1772,1080,260
54,1618,1088,462
54,1858,1101,154
54,1645,1108,324
54,1676,1162,13400
54,1803,1165,2100
54,1708,1222,1147
54,1629,1227,195
54,1647,1246,360
54,1706,1247,323
54,1745,1262,224
55,1246,1207,272
55,1234,1221,676
56,1022,1181,180
56,991,1255,925
56,1062,1285,322
57,1502,1198,588
57,1604,1198,560
57,1477,1205,496
57,1564,1206,726
57,1629,1227,169
57,1511,1244,650
57,1607,1276,621
57,1503,1291,896
57,1480,1330,1032
57,1605,1347,3920
57,1442,1343,900
57,1511,1350,928
57,1453,1377,361
57,1586,1381,195
58,1708,1222,1147
58,1629,1227,210
58,1647,1246,360
58,1706,1247,323
58,1745,1261,238
58,1778,1285,340
58,1737,1356,315
58,1672,1373,522
58,1714,1375,192
58,1652,1390,434
59,244,1238,930
59,345,1264,184
59,387,1274,350
59,271,1296,418
59,327,1326,782
59,266,1328,140
59,371,1366,952
59,288,1368,221
60,1399,1258,195
60,1381,1283,270
60,1442,1343,900
60,1453,1378,380
60,1357,1402,1122
60,1408,1404,456
61,1180,1313,221
61,1192,1341,1376
61,1142,1328,286
61,1155,1349,495
61,1130,1369,806
61,1166,1374,456
61,1127,1399,290
62,1998,1450,156
62,1918,1606,48345
62,1833,1547,729
62,1955,1592,529
62,1977,1665,2346
62,1876,1764,294
62,1822,1767,180
63,1604,1347,2548
63,1510,1351,1056
63,1537,1350,238
63,1672,1373,522
63,1714,1375,192
63,1587,1382,252
63,1652,1390,434
63,1566,1413,192
63,1504,1458,399
63,1696,1486,414
63,1572,1508,2400
63,1591,1499,306
63,1643,1512,330
63,1709,1518,400
63,1533,1529,1221
63,1608,1533,285
63,1702,1543,374
63,1521,1564,182
63,1680,1569,682
63,1533,1589,210
63,1687,1598,272
64,1716,1477,252
64,1718,1498,323
64,1743,1536,1161
64,1833,1548,841
64,1737,1557,270
65,1339,1439,522
65,1365,1441,280
65,1297,1459,231
65,1285,1492,228
65,1409,1497,187
65,1296,1520,868
65,1399,1531,462
65,1346,1563,255
66,1172,1449,660
66,1261,1500,266
66,1126,1522,336
66,1168,1572,897
66,1175,1605,3120
67,1298,1522,420
67,1345,1562,340
67,1172,1612,486
67,1312,1627,210
67,1290,1628,170
68,339,1608,840
68,192,1633,903
69,1737,1557,270
69,1680,1569,682
69,1724,1574,170
69,1791,1585,780
69,1754,1586,345
69,1687,1598,272
69,1670,1613,440
69,1749,1607,190
69,1797,1641,3087
69,1690,1634,800
69,1668,1656,440
69,1665,1689,2135
69,1794,1709,289
69,1770,1706,184
69,1676,1721,572
69,1711,1727,1518
69,1773,1733,1287
69,1744,1739,252
69,1825,1767,270
71,452,1674,289
71,473,1684,300
71,386,1701,416
71,459,1790,195
73,258,1668,552
73,214,1697,384
73,221,1726,368
73,225,1754,5621
73,272,1773,432
74,1774,1734,1360
74,1842,1730,176
74,1743,1739,285
74,1875,1764,240
74,1825,1767,280
74,1760,1799,330
74,1786,1796,198
74,1888,1854,210
74,1883,1872,240
