# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/C - 02(fld 02 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,493,202,224
0,472,219,702
0,430,251,1645
0,473,262,928
0,548,305,576
1,1205,285,176
1,1156,325,276
1,1115,345,1728
1,1167,336,285
1,1166,371,195
2,1411,266,550
2,1376,295,323
2,1419,319,150
2,1404,325,210
2,1500,355,198
2,1462,363,540
2,1382,371,450
2,1459,376,322
2,1385,393,777
2,1455,393,312
2,1416,412,450
2,1443,411,234
3,562,243,266
3,589,257,182
3,650,264,270
3,606,266,288
3,558,269,224
3,655,282,286
3,585,282,483
3,617,291,325
3,548,305,600
3,721,378,3570
3,657,393,190
4,165,370,195
4,200,388,322
5,1769,339,435
5,1734,399,255
5,1786,405,810
5,1812,442,196
5,1781,453,182
5,1772,492,204
6,400,349,264
6,406,363,336
6,386,372,247
6,408,394,480
6,376,398,896
6,399,421,396
7,1499,355,187
7,1606,392,290
7,1659,448,506
7,1656,466,380
7,1628,472,182
7,1604,479,462
7,1572,476,266
7,1655,488,336
7,1619,501,1887
7,1576,500,744
8,720,381,5005
8,657,394,180
8,659,411,442
9,551,390,4410
9,538,486,1088
10,747,472,209
10,851,641,864
10,878,635,156
11,539,491,483
11,432,557,195
12,1044,575,306
12,1006,601,266
12,993,622,420
12,1043,618,168
12,1019,625,420
13,317,595,336
13,286,613,713
13,379,613,270
13,315,628,468
13,286,655,323
13,327,694,546
14,181,634,152
14,188,663,630
14,166,670,221
15,914,633,272
15,851,641,864
15,878,635,144
15,821,660,180
15,866,667,460
15,935,671,140
15,822,684,986
15,830,718,475
15,893,744,224
16,379,613,270
16,469,646,7055
16,358,726,240
17,564,676,609
17,586,686,640
17,625,695,208
17,639,710,170
17,629,735,323
17,619,753,255
17,533,776,180
17,603,779,378
18,1392,682,260
18,1420,689,264
18,1435,705,204
18,1465,718,810
18,1372,721,180
18,1365,738,208
18,1369,757,252
18,1475,761,342
19,295,736,1504
19,358,726,240
19,294,799,192
19,281,832,260
19,461,878,306
20,1706,813,306
20,1764,827,1748
20,1791,822,156
20,1689,836,870
20,1718,844,266
20,1691,868,209
20,1796,894,624
20,1888,917,868
20,1783,917,437
20,1837,949,345
20,1866,986,273
20,1838,1018,1025
21,484,876,240
21,461,878,306
21,438,889,165
21,442,939,372
21,466,958,420
22,579,925,714
22,573,947,391
23,254,915,484
23,229,931,169
23,264,942,252
23,261,961,567
23,279,969,238
23,331,977,280
23,303,983,255
24,1232,817,342
24,1257,853,144
24,1245,881,476
24,1214,891,920
24,1206,920,540
24,1235,924,528
24,1217,949,143
24,1250,956,450
24,1235,1045,198
25,373,903,5451
25,442,939,348
25,417,1083,552
25,437,1083,238
27,1796,894,624
27,1888,911,1512
27,1783,918,483
27,1837,949,368
27,1816,964,266
27,1866,986,294
27,1838,1019,1066
27,1836,1047,456
27,1827,1072,195
28,1012,943,156
28,1008,961,552
28,1030,960,210
28,1032,998,840
28,1010,1011,160
28,1040,1038,1265
28,1033,1091,168
29,1410,1073,464
29,1445,1082,638
29,1414,1106,240
31,381,1125,2250
31,362,1159,392
31,349,1191,180
32,493,1086,2035
32,425,1085,1247
32,532,1099,180
32,444,1108,360
32,381,1125,2250
32,513,1106,192
32,490,1117,324
32,517,1127,594
32,533,1140,312
32,435,1153,660
32,457,1148,360
32,551,1155,1292
32,485,1152,360
32,362,1159,392
32,513,1162,208
32,350,1186,812
32,480,1188,364
32,529,1221,1320
32,363,1241,2009
32,518,1249,506
32,580,1267,306
32,529,1268,357
32,489,1282,285
32,407,1297,675
32,469,1292,144
32,443,1301,693
33,129,1273,168
33,137,1300,165
33,154,1323,238
33,193,1355,816
34,1076,1362,180
34,1114,1380,322
34,1045,1424,198
34,1207,1447,2438
34,1163,1446,361
34,1045,1454,204
34,1072,1456,340
34,1062,1497,414
35,927,1448,819
36,1909,1497,441
36,1938,1519,204
37,1534,1455,225
37,1553,1459,272
39,1732,1509,805
40,1045,1424,165
40,1212,1448,3304
40,1163,1446,361
40,1045,1454,187
40,1072,1456,300
40,1062,1496,391
40,1133,1546,812
40,1210,1544,272
40,1167,1559,1044
41,792,1568,225
41,875,1590,252
41,795,1592,156
41,833,1593,405
41,780,1609,182
41,806,1612,391
41,878,1611,224
41,841,1619,552
42,1133,1546,812
42,1210,1544,272
42,1167,1559,1044
42,1289,1599,580
42,1266,1628,462
43,1845,1738,264
43,1862,1769,1764
43,1902,1768,552
44,1662,1777,990
