# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/E - 04(fld 01 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,898,133,1000
0,804,131,170
0,1105,142,250
0,1072,151,551
0,1006,155,276
0,816,156,216
0,959,189,342
0,731,201,2035
0,1053,191,360
0,861,200,620
0,1055,212,616
0,691,214,558
0,891,220,476
0,717,228,260
0,1079,241,420
0,717,255,660
0,596,266,1927
0,740,260,360
0,708,306,2162
0,548,314,676
0,601,315,585
0,618,332,416
0,521,335,195
0,577,349,162
0,533,358,272
0,514,365,208
0,736,379,559
0,624,387,420
0,673,398,559
0,596,403,476
0,547,408,312
0,1147,438,240
1,736,379,559
1,624,387,462
1,673,398,644
1,596,403,476
1,547,408,312
1,651,435,1250
1,1146,438,273
1,702,462,1160
1,605,461,684
1,1286,492,2623
1,668,487,644
1,616,495,300
1,1185,509,208
1,678,518,1044
1,458,515,272
1,543,520,363
1,774,526,406
1,1148,535,204
1,1216,549,304
1,524,556,1827
1,598,550,270
1,712,586,5226
1,774,579,1560
1,992,558,460
1,1138,564,330
1,841,588,4266
1,1207,572,594
1,1322,581,1344
1,640,584,1517
1,927,580,1219
1,1052,608,3074
1,533,596,459
1,491,602,425
1,904,628,870
1,467,621,434
1,505,619,187
1,691,627,814
1,807,637,408
1,1141,642,361
1,711,651,1530
1,1030,644,342
1,939,644,182
1,1226,647,170
1,1318,652,192
1,958,655,204
1,593,664,195
1,1094,793,40108
1,1042,667,266
1,1177,686,2912
1,485,675,432
1,731,687,672
1,706,685,180
1,675,702,2624
1,773,712,1344
1,1230,705,325
1,1276,710,377
1,901,715,546
1,606,713,351
1,813,724,391
1,451,727,396
1,831,732,210
1,1285,732,390
1,690,744,1581
1,1243,766,3105
1,496,747,1150
1,897,746,513
1,644,750,572
1,944,750,646
1,440,751,468
1,814,757,378
1,1322,756,476
1,606,764,1073
1,930,793,7954
1,429,786,432
1,625,783,323
1,518,802,1679
1,664,797,190
1,702,797,189
1,634,807,490
1,679,838,2940
1,574,876,9240
1,1221,840,210
1,975,851,319
1,1006,857,340
1,1226,869,270
1,1249,898,900
1,1001,908,224
1,1331,920,297
1,1180,933,1180
1,1087,944,204
1,1055,956,1008
1,1116,963,496
1,1078,967,513
1,1105,975,440
1,1208,971,180
1,959,975,240
1,1046,980,221
2,1185,509,208
2,1149,535,216
2,1216,549,304
2,992,557,561
2,773,579,1612
2,1138,564,330
2,1316,578,1998
2,841,588,4266
2,1207,572,594
2,722,589,990
2,927,581,1272
2,1050,616,4292
2,904,628,870
2,807,637,408
2,1141,642,361
2,711,651,1530
2,939,644,182
2,1226,647,170
2,1318,652,221
2,958,655,204
2,1094,793,40108
2,1042,667,266
2,1177,686,2912
2,731,687,672
2,706,685,180
2,1472,688,180
2,773,712,1344
2,1230,705,325
2,1276,710,377
2,1344,710,312
2,901,715,546
2,697,714,285
2,1384,726,1110
2,813,724,391
2,831,732,210
2,1285,732,390
2,1358,737,345
2,1243,767,3150
2,898,746,532
2,702,749,384
2,944,750,646
2,1473,748,204
2,814,757,378
2,1322,756,476
2,930,793,7954
2,1400,784,4234
2,1371,830,540
2,1221,840,210
2,975,851,319
2,1006,859,400
2,1338,863,1092
2,1225,869,304
2,1419,871,272
2,1347,896,1144
2,1249,898,900
2,1001,908,224
2,1332,921,434
2,1389,922,220
2,1180,933,1180
2,1087,944,204
2,1446,948,390
2,1055,956,1008
2,1387,958,480
2,1116,963,496
2,1078,967,513
2,1098,984,1330
2,1219,984,1950
2,959,976,256
2,1046,982,289
2,1401,993,900
2,1023,1003,1645
2,1052,1003,858
2,1176,1015,1320
2,724,1027,456
2,1129,1053,2209
2,1246,1049,1008
2,1174,1045,624
2,763,1074,3776
2,1062,1063,320
2,1088,1079,405
2,718,1109,475
2,793,1118,455
3,1770,983,1722
3,1739,1015,209
3,1871,1039,1925
3,1734,1036,484
3,1765,1057,152
3,1716,1067,720
3,1742,1072,196
3,1784,1086,1044
3,1822,1113,936
3,1746,1152,432
3,1809,1170,448
4,312,1046,986
4,266,1072,2401
4,379,1088,2107
4,243,1101,324
4,293,1139,580
4,382,1173,1482
5,379,1088,2107
5,429,1112,160
5,476,1134,3588
5,581,1121,1566
5,382,1173,1482
5,489,1173,594
5,516,1195,896
5,531,1265,9879
5,482,1231,221
5,394,1286,6210
5,454,1297,1596
5,361,1332,247
5,364,1352,240
5,553,1361,345
5,360,1391,256
5,558,1404,552
5,548,1434,1058
6,807,1008,1254
6,896,1015,198
6,725,1027,688
6,741,1095,12402
6,899,1058,675
6,849,1079,528
6,794,1119,592
6,794,1172,551
6,756,1180,1248
6,611,1251,238
6,851,1279,513
6,674,1278,285
6,626,1288,690
6,834,1307,920
7,280,1257,192
7,381,1277,1216
7,349,1328,1242
8,364,1352,256
8,281,1385,460
8,360,1389,304
8,227,1388,234
8,319,1459,920
8,293,1483,1008
9,1095,1669,11371
9,880,1716,924
9,958,1737,304
9,889,1755,1024
9,937,1750,160
9,1212,1767,828
9,952,1772,322
9,1086,1772,225
9,1068,1790,380
9,1017,1815,1794
9,923,1831,1334
9,1146,1831,3139
9,1094,1833,208
9,1114,1854,256
9,1010,1866,420
9,1062,1870,168
9,1190,1882,2442
9,1109,1874,270
9,927,1888,2418
9,1133,1892,320
9,994,1893,319
9,900,1913,432
9,1067,1929,1258
9,953,1945,2744
9,1057,1959,525
