# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/F - 05(fld 03 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,795,46,589
0,732,66,180
0,742,96,1023
0,797,122,754
0,876,120,169
0,755,125,140
0,866,142,475
0,762,143,450
1,74,154,342
2,726,236,209
2,688,260,280
2,734,265,629
2,710,279,416
2,750,288,441
3,175,263,868
3,217,277,216
3,149,289,360
3,167,310,240
3,148,309,192
3,191,329,378
4,486,332,289
4,567,354,288
4,465,375,928
4,495,408,1008
4,462,402,380
4,550,402,209
4,515,414,192
5,1178,491,198
5,1156,516,340
6,240,430,925
6,294,437,522
6,314,452,437
6,304,490,340
7,964,491,195
8,1157,515,304
8,1132,541,962
8,1093,542,1189
8,1189,539,270
8,1164,545,480
8,1116,574,228
8,1176,612,3528
8,1114,596,552
8,1133,604,165
8,1113,623,576
8,1142,626,300
8,1224,636,247
8,1102,643,340
8,1124,654,1400
8,1065,648,275
8,1206,657,285
8,1082,661,375
8,1211,675,224
8,1180,680,255
9,742,706,285
10,240,653,966
10,283,666,195
10,274,696,1666
10,199,721,357
10,278,732,360
10,215,740,575
10,254,755,806
11,962,721,204
11,979,736,456
11,1025,747,160
12,1181,680,270
12,1077,694,420
12,1169,698,280
12,1049,709,832
12,1025,747,160
12,1177,749,286
12,1028,850,210
13,1211,675,224
13,1181,680,270
13,1169,698,280
13,1177,750,324
13,1200,777,208
13,1216,788,357
13,1181,911,1560
14,205,866,195
15,829,899,216
16,829,899,216
16,805,905,276
16,764,928,210
16,805,953,304
16,752,967,357
17,1009,845,1643
17,1040,873,234
17,994,933,160
18,1100,901,575
18,1171,910,250
18,1109,934,476
18,1177,991,320
18,1154,999,285
19,829,899,216
19,911,966,255
20,477,970,289
20,398,972,240
20,391,1001,456
20,481,999,342
20,458,1026,400
20,386,1053,396
20,433,1068,396
21,1259,927,165
21,1230,941,306
21,1210,946,667
21,1281,950,690
21,1244,966,228
21,1188,978,425
21,1214,984,988
21,1177,990,285
21,1288,994,420
21,1155,999,270
21,1185,1042,540
21,1215,1073,840
21,1256,1067,255
21,1245,1084,154
22,176,1044,252
22,215,1048,210
23,391,1001,456
23,386,1053,396
23,285,1081,182
23,343,1100,234
23,344,1117,464
24,1119,1023,208
25,1563,1143,228
26,1702,1168,1333
26,1628,1154,180
26,1638,1165,289
26,1674,1177,234
26,1642,1183,195
26,1666,1203,1080
26,1698,1198,238
26,1681,1218,396
26,1700,1226,221
27,433,1068,396
27,531,1109,1596
27,495,1111,814
27,568,1121,576
27,574,1166,552
27,473,1178,196
27,506,1195,484
28,1580,1205,368
28,1610,1206,418
28,1521,1225,208
28,1534,1237,304
28,1476,1255,260
29,1555,1346,150
29,1568,1384,792
29,1433,1390,552
29,1465,1394,420
29,1489,1405,1260
29,1529,1403,340
29,1436,1420,361
29,1515,1431,360
29,1475,1456,600
30,1700,1255,518
30,1623,1277,1890
30,1675,1277,232
30,1708,1317,1326
30,1605,1346,364
30,1693,1350,380
30,1739,1355,506
30,1596,1379,529
30,1716,1395,1406
30,1616,1402,210
30,1745,1419,352
30,1635,1425,1148
30,1672,1420,192
30,1775,1427,240
30,1755,1443,391
31,1738,1355,529
31,1718,1393,480
31,1789,1416,400
31,1748,1419,528
31,1832,1421,338
31,1765,1441,2115
31,1803,1473,294
31,1757,1486,204
31,1854,1486,234
31,1831,1505,486
31,1774,1504,630
31,1863,1506,360
31,1787,1522,160
31,1823,1528,578
33,1792,1658,322
33,1921,1673,572
33,1797,1677,252
33,1867,1697,442
33,1930,1716,221
33,1923,1742,308
34,1598,1494,5146
34,1757,1486,221
34,1766,1504,255
34,1744,1568,1830
34,1567,1645,2240
34,1638,1633,300
34,1688,1648,550
34,1665,1665,500
34,1700,1685,920
35,1018,1677,255
36,1396,1682,360
36,1428,1696,437
36,1445,1705,143
36,1521,1723,1152
36,1478,1726,1290
36,1380,1726,360
36,1403,1742,360
36,1431,1759,1023
36,1456,1780,136
36,1465,1800,198
37,202,1626,529
37,165,1634,408
37,187,1670,700
38,1688,1646,384
38,1561,1648,418
38,1665,1665,500
38,1700,1685,920
39,762,1753,420
39,792,1792,240
39,806,1804,841
40,1795,1847,357
