# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/D - 10(fld 09 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
1,891,93,328
3,865,120,576
3,879,130,180
3,901,206,304
3,929,208,532
4,1315,418,204
4,1313,474,868
4,1300,545,187
5,1222,497,162
5,1134,523,528
5,1115,570,255
5,1152,582,176
6,1671,479,168
9,1682,477,172
11,1675,541,238
11,1689,583,374
11,1797,609,238
12,757,301,720
12,1315,418,204
12,1313,474,896
12,1386,469,210
12,1223,496,190
12,1134,523,528
12,1300,545,198
12,1115,570,255
12,1152,582,176
12,1355,877,266
12,803,1025,3174
12,766,1014,225
12,814,1060,1357
12,761,1041,182
12,746,1045,160
12,787,1065,340
12,857,1071,792
12,788,1086,345
12,802,1111,600
12,850,1119,299
12,824,1141,192
12,800,1161,836
12,754,1163,468
13,1525,661,182
13,1627,680,1400
13,1606,723,304
16,1445,873,1872
16,1355,877,252
17,179,899,2700
18,219,972,375
18,254,979,225
18,199,989,529
18,178,1033,552
18,235,1042,247
18,205,1062,165
19,803,1025,2904
19,766,1014,225
19,746,1038,510
19,814,1052,924
19,788,1064,304
19,857,1071,768
19,788,1086,345
19,802,1112,576
19,850,1119,299
19,714,1127,165
19,824,1141,192
19,748,1157,1700
19,799,1160,777
20,497,1119,156
20,470,1135,735
21,1399,1159,418
21,1781,1195,990
22,1781,1195,990
22,1787,1224,320
22,1761,1252,493
22,1655,1281,851
24,824,1141,192
24,748,1157,1785
24,799,1160,777
24,899,1240,228
24,826,1256,870
24,702,1275,374
24,726,1281,483
24,748,1298,644
24,849,1319,5200
25,903,1238,1056
25,936,1237,459
25,929,1277,1768
25,984,1291,168
26,624,1222,240
26,497,1248,560
26,591,1301,529
26,537,1303,255
27,1585,1267,156
27,1652,1285,2132
27,1481,1287,176
27,984,1291,168
27,1508,1307,208
27,1561,1315,220
27,1534,1313,198
27,1442,1325,252
27,1459,1379,4620
27,1542,1374,1110
27,1566,1427,247
27,1091,1453,1550
27,1244,1455,345
27,1290,1461,1026
27,1171,1469,299
27,984,1485,1054
27,1269,1482,528
27,1316,1487,220
27,1248,1484,234
27,1092,1490,225
27,1217,1500,380
27,1136,1513,375
27,1054,1519,575
27,1208,1530,1482
27,987,1540,1476
27,1151,1546,1053
27,1043,1562,945
27,1106,1584,1880
27,1051,1596,722
27,1597,1593,180
27,1208,1610,2419
27,1618,1601,273
27,1560,1615,837
27,1265,1619,494
27,1141,1621,300
27,1665,1630,247
28,1652,1285,2132
29,624,1222,240
29,826,1256,870
29,702,1275,374
29,737,1292,1935
29,834,1399,132
29,798,1454,1081
30,1481,1287,176
30,1508,1307,208
30,1561,1315,220
30,1534,1313,198
30,1442,1325,252
30,1459,1379,4620
30,1542,1374,1110
31,541,1400,418
31,503,1400,156
31,563,1410,304
31,479,1413,294
31,534,1423,242
31,583,1437,255
31,448,1452,198
31,589,1493,2736
31,444,1477,399
31,537,1499,621
31,490,1528,210
31,551,1533,156
31,526,1540,750
32,866,1371,437
32,905,1384,726
32,951,1410,2385
32,904,1408,304
32,861,1454,2100
32,968,1436,180
32,798,1454,940
32,779,1480,252
32,984,1485,1054
32,816,1481,210
32,964,1504,224
32,988,1537,6083
32,821,1524,252
32,950,1531,324
32,842,1540,255
32,876,1546,350
33,1091,1453,1500
33,1171,1469,231
33,1092,1490,225
33,1136,1513,360
33,1054,1519,550
33,1151,1546,1053
33,1043,1562,945
33,1106,1584,1880
33,1050,1596,703
33,1141,1621,300
34,1244,1455,330
34,1289,1461,999
34,1269,1482,506
34,1248,1484,234
34,1217,1501,360
34,1207,1531,1406
34,1203,1608,1240
34,1265,1619,494
35,197,1513,1806
35,159,1544,1591
35,232,1545,1320
35,250,1580,414
35,153,1593,357
35,201,1629,1092
36,1044,1596,374
36,883,1622,255
36,762,1631,324
36,875,1641,204
36,993,1653,420
36,878,1663,432
36,728,1671,308
36,1047,1667,195
36,907,1679,480
36,880,1687,540
36,694,1688,264
36,988,1690,360
36,1052,1700,620
36,969,1700,192
36,890,1707,182
36,769,1722,168
36,898,1730,399
36,962,1734,625
36,767,1745,156
37,1682,1511,289
37,1687,1587,651
37,1597,1593,180
37,1618,1601,273
37,1558,1623,1976
37,1663,1645,1925
37,1613,1642,624
37,1699,1687,324
37,1634,1693,160
37,1583,1698,494
38,1797,1574,3696
38,1857,1622,200
38,1813,1697,816
39,764,1631,207
39,728,1671,308
39,694,1688,264
39,672,1703,609
39,688,1716,224
39,769,1722,168
39,683,1743,391
39,767,1745,156
41,1701,1683,918
41,1634,1693,160
41,1583,1698,494
41,1570,1721,2016
41,1664,1782,400
41,1575,1788,288
41,1564,1835,266
41,1593,1836,224
41,1612,1835,180
41,1618,1854,256
41,1610,1881,216
42,1308,1645,1160
42,1227,1658,1440
42,1324,1681,384
42,1295,1693,384
42,1217,1725,168
42,1319,1738,240
42,1285,1772,504
43,249,1714,594
43,250,1747,189
43,261,1776,171
43,274,1821,529
43,214,1831,252
43,292,1857,2990
43,262,1855,220
44,1454,1661,1978
44,1419,1700,990
44,1527,1725,609
44,1502,1738,272
44,1383,1741,391
44,1520,1752,132
44,1384,1776,1200
44,1532,1805,399
44,1391,1818,864
44,1515,1829,792
44,1436,1827,320
44,1456,1829,391
44,1488,1841,1064
44,1403,1842,480
44,1429,1875,169
44,1461,1877,160
45,334,1782,150
45,388,1805,700
45,299,1852,6525
45,420,1823,192
45,403,1861,4386
45,309,1920,3498
45,346,1961,256
47,561,1962,1617
47,487,1973,456
