# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/D - 04(fld 05 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1942,146,208
0,1913,152,667
0,1890,198,1036
0,1926,233,374
1,312,96,336
1,331,111,2278
1,373,115,247
1,269,127,480
1,456,136,324
1,353,142,891
1,252,146,616
1,415,140,323
1,233,152,182
1,401,161,750
1,299,153,260
1,334,171,2268
1,393,211,4154
1,260,193,260
1,247,229,345
1,269,248,1122
1,328,267,759
1,294,275,288
2,1155,383,600
2,1114,386,275
3,149,371,266
3,155,413,168
3,49,433,616
3,102,430,180
3,167,462,324
3,190,460,169
3,45,474,408
4,279,351,621
4,327,377,3402
4,240,362,540
4,280,376,360
4,217,383,460
4,313,419,984
4,347,416,238
4,193,434,240
4,340,478,6975
4,167,462,240
4,191,460,182
4,253,468,234
4,276,487,198
4,200,506,598
4,254,503,198
4,231,537,1482
4,306,537,304
5,1182,475,224
5,1122,478,221
5,1151,480,255
5,1078,482,264
5,1142,505,525
5,1101,522,1116
5,1153,536,176
5,1197,579,195
5,1166,590,266
5,1138,609,270
5,1197,628,220
6,1798,576,285
6,1696,589,1218
6,1809,591,198
6,1811,619,961
6,1692,617,240
6,1737,624,297
6,1702,632,575
6,1732,643,170
6,1685,647,132
6,1767,649,330
6,1816,659,510
6,1727,673,2750
6,1790,663,414
6,1757,673,609
6,1786,686,247
6,1772,696,288
7,799,536,168
7,803,568,196
7,825,587,1260
7,854,591,702
8,1507,592,240
8,1501,615,759
8,1500,643,437
9,1197,579,169
9,1239,596,700
9,1138,610,252
9,1245,625,165
9,1140,637,1472
9,1196,628,210
9,1148,679,2610
9,1203,702,195
10,200,507,256
10,254,503,198
10,233,537,1798
10,306,537,378
10,270,630,276
10,373,652,270
10,307,675,1053
10,354,677,187
10,331,691,330
10,365,692,198
12,373,652,270
12,307,675,1026
12,354,677,187
12,331,691,330
12,365,692,198
12,312,708,418
12,242,718,264
12,351,727,270
12,313,751,360
13,1361,679,216
13,1339,703,390
13,1448,721,462
13,1424,735,504
13,1424,765,1224
13,1452,773,255
14,876,757,255
14,835,770,208
14,842,815,165
14,858,848,252
14,844,856,144
15,1010,779,140
15,1027,787,144
15,1046,799,988
15,1009,799,216
15,1082,813,957
15,964,836,182
15,975,847,260
15,1087,878,3105
15,1027,856,260
15,964,871,456
15,1004,920,319
15,965,958,224
16,595,838,418
16,566,857,896
16,631,871,294
16,656,889,143
16,560,911,1089
16,627,938,418
16,585,946,528
17,1288,932,255
17,1273,958,777
17,1319,961,234
17,1185,967,143
17,1261,985,256
17,1216,1002,1840
17,1255,1003,288
17,1293,1003,252
17,1248,1031,520
17,1293,1033,396
18,657,889,156
18,742,969,460
18,759,992,255
18,761,1014,851
19,965,957,210
19,943,967,532
19,979,967,156
19,947,998,525
19,994,995,275
19,863,999,255
19,889,1016,1056
19,864,1019,143
19,874,1048,884
19,974,1049,168
19,918,1054,504
19,1057,1073,552
19,926,1079,230
19,1021,1087,170
19,924,1096,306
19,951,1107,1088
19,999,1107,713
19,883,1111,342
19,979,1113,189
19,1041,1110,143
19,904,1120,182
19,1018,1125,156
19,952,1138,784
19,987,1132,338
19,921,1141,783
19,998,1150,324
20,623,1078,374
20,606,1080,270
21,1248,1031,638
21,1187,1140,510
21,1160,1159,672
21,1202,1190,2106
21,1172,1203,1584
21,1135,1218,572
22,1293,1003,252
22,1293,1033,396
22,1369,1086,725
22,1286,1084,660
22,1399,1083,357
22,1427,1103,3360
22,1433,1155,874
22,1369,1171,1166
22,1408,1210,2600
22,1331,1207,252
22,1310,1217,357
22,1346,1239,532
22,1388,1252,575
23,998,1150,342
23,1159,1159,700
23,1172,1203,1628
23,1062,1199,432
23,1135,1217,598
23,1026,1225,399
23,1029,1271,399
23,1109,1276,552
23,1077,1286,368
23,1028,1295,330
23,1036,1329,270
23,1056,1336,168
24,757,1238,624
24,651,1251,240
24,684,1252,156
24,768,1308,170
25,364,1215,272
25,387,1214,252
25,435,1227,345
25,350,1232,252
25,441,1264,1804
25,409,1268,300
26,1688,1311,252
26,1687,1331,154
26,1715,1349,374
26,1685,1358,783
26,1666,1370,1008
26,1717,1379,210
26,1591,1404,182
26,1685,1410,828
26,1655,1416,168
26,1610,1444,638
26,1661,1446,221
26,1687,1447,240
27,544,1393,1364
27,511,1396,170
27,596,1421,200
27,592,1439,165
27,527,1458,609
27,482,1479,220
27,481,1497,360
27,512,1494,242
27,586,1516,418
27,513,1517,418
27,543,1519,324
27,569,1530,285
28,751,1400,272
28,672,1400,224
28,723,1454,7425
28,757,1427,418
28,615,1438,264
28,613,1471,665
28,713,1517,616
29,1179,1418,968
29,1090,1425,621
29,1114,1421,168
29,1171,1439,774
29,1124,1441,476
29,1076,1456,600
29,1194,1453,187
29,1130,1456,160
29,1211,1465,210
29,1069,1482,238
29,1203,1486,299
29,1184,1507,1275
29,1078,1523,154
29,1158,1537,756
29,1120,1539,464
29,1172,1568,220
30,1699,1452,2303
30,1610,1444,594
30,1662,1446,483
30,1632,1459,384
30,1613,1475,690
30,1739,1481,285
30,1719,1489,667
30,1612,1503,1332
30,1659,1499,266
30,1598,1514,238
30,1721,1518,336
30,1632,1530,182
30,1653,1555,286
30,1697,1562,968
30,1704,1654,440
31,387,1552,609
31,260,1567,560
32,1181,1523,224
32,1077,1524,180
32,1158,1537,756
32,1120,1539,480
32,1171,1569,252
32,1158,1592,700
32,1148,1606,224
32,1119,1624,432
32,1215,1626,162
32,1255,1626,165
32,1174,1641,196
32,1154,1646,306
32,1347,1656,782
32,1218,1663,304
32,1304,1692,825
34,1355,1664,3285
34,1402,1664,380
34,1415,1663,289
34,1423,1683,320
34,1304,1692,825
34,1409,1698,1802
34,1372,1692,255
34,1440,1732,192
34,1328,1756,1015
34,1365,1796,1085
35,1218,1663,272
35,1132,1722,308
35,1095,1746,648
35,1138,1765,748
35,1203,1772,360
35,1113,1812,1705
35,1181,1809,396
36,1775,1642,380
36,1704,1654,624
36,1754,1680,378
36,1694,1679,240
36,1775,1677,165
36,1733,1692,700
36,1801,1691,312
36,1766,1696,450
36,1679,1706,156
36,1754,1726,1720
36,1798,1731,156
36,1828,1756,208
36,1611,1797,182
36,1683,1808,510
36,1628,1835,1891
36,1790,1849,9600
36,1612,1873,238
37,1583,1772,418
