# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/C - 11(fld 10 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,355,58,324
0,401,75,588
0,394,122,783
0,339,229,13268
0,227,202,950
0,261,213,220
0,420,277,12544
0,440,246,336
0,223,281,875
0,344,285,374
0,246,290,300
0,223,313,759
1,1802,142,432
2,332,230,11554
2,229,203,792
2,387,208,567
2,420,276,12321
2,440,246,336
2,188,263,696
2,347,326,23491
2,223,281,875
2,343,285,336
2,246,289,285
2,195,297,572
2,224,313,840
2,193,332,504
2,251,336,875
2,153,339,270
2,213,354,204
2,229,380,345
2,360,454,4484
2,142,424,198
2,117,479,198
2,293,488,1026
2,112,492,396
2,328,496,306
2,146,511,276
2,120,518,192
2,182,527,180
2,205,529,210
3,1969,470,154
3,1998,501,437
3,1848,513,204
3,1879,545,260
3,1872,561,2146
3,1913,569,266
4,1044,594,220
5,74,411,414
5,352,445,2320
5,141,424,160
5,96,450,702
5,117,479,198
5,292,488,962
5,112,491,352
5,328,496,240
5,146,511,253
5,120,518,192
5,182,527,180
5,205,529,210
5,42,537,252
5,269,550,851
5,324,548,187
5,187,557,391
5,220,566,783
5,342,584,1554
5,262,580,176
5,162,590,260
5,312,600,180
5,322,627,880
6,1699,676,180
6,1716,742,986
6,1682,742,220
6,1575,756,240
6,1700,769,627
7,670,646,252
7,684,714,204
7,640,738,300
7,528,811,266
9,497,810,380
9,528,811,266
9,581,880,1015
10,1666,865,306
10,1606,881,252
11,315,910,225
11,303,923,192
11,338,967,288
11,415,1060,374
13,1520,1006,270
13,1549,1008,231
13,1568,1032,1089
13,1561,1072,252
13,1605,1103,1326
15,1651,1107,252
15,1770,1140,1247
15,1662,1130,540
15,1614,1152,320
15,1673,1171,1170
15,1752,1185,1584
15,1705,1194,255
16,407,1148,342
16,398,1173,442
16,362,1187,1584
17,1351,1109,224
17,1379,1114,405
18,784,1081,330
18,825,1121,286
18,777,1132,416
18,840,1141,184
18,798,1149,273
18,774,1165,792
18,779,1217,216
18,775,1235,437
19,1554,1134,2592
19,1662,1130,540
19,1610,1144,962
19,1664,1164,190
19,1575,1238,312
20,1899,1275,315
20,1897,1293,798
20,1912,1317,560
20,1726,1330,420
20,1852,1337,342
20,1898,1345,238
20,1810,1352,696
20,1722,1390,8480
20,1900,1362,480
20,1855,1368,240
20,1840,1373,210
21,1575,1238,312
21,1615,1270,3762
21,1684,1266,868
21,1592,1319,952
21,1726,1330,420
21,1622,1329,364
21,1488,1342,532
22,971,1314,260
23,1140,1309,2842
23,1073,1320,529
23,1071,1370,275
23,1049,1404,208
24,970,1314,247
24,1036,1351,2958
24,977,1390,1394
24,1017,1396,396
24,1050,1404,648
24,903,1420,140
25,1725,1331,238
25,1603,1377,210
25,1679,1451,744
26,1525,1363,544
26,1500,1399,1025
27,977,1384,506
27,903,1420,140
27,838,1435,630
27,902,1442,700
27,767,1528,4158
27,847,1509,180
27,890,1518,325
27,983,1544,294
27,804,1558,168
27,828,1571,216
27,892,1578,168
27,920,1624,13580
27,808,1609,1404
27,896,1599,280
27,836,1621,837
27,836,1646,308
27,805,1674,1110
28,1820,1442,272
28,1680,1451,667
28,1851,1465,432
28,1794,1471,357
28,1737,1483,441
28,1857,1494,238
28,1786,1501,299
28,1735,1513,693
28,1858,1519,540
28,1859,1544,448
28,1748,1555,176
28,1842,1578,195
28,1773,1581,168
28,1709,1647,255
29,1497,1495,1656
29,1595,1499,968
29,1609,1549,494
30,1737,1483,441
30,1594,1498,360
30,1735,1513,693
30,1748,1555,176
30,1573,1611,1224
30,1601,1647,500
30,1708,1649,399
30,1595,1677,754
31,1573,1611,1224
31,1540,1611,300
31,1601,1647,500
31,1594,1677,725
31,1539,1687,840
32,1256,1638,209
33,530,1532,195
33,547,1569,252
33,538,1595,392
33,576,1610,529
33,501,1623,700
33,550,1621,330
33,627,1647,756
33,498,1646,2520
33,584,1660,722
33,454,1658,616
33,503,1718,216
33,549,1720,255
33,601,1752,416
33,416,1751,247
34,756,1554,300
34,804,1558,168
34,828,1571,216
34,835,1585,160
34,808,1609,1404
34,837,1621,864
34,836,1646,308
34,805,1674,1147
36,601,1755,578
36,759,1748,252
36,830,1766,336
36,759,1831,3780
37,417,1752,204
37,441,1800,1591
37,324,1797,675
37,398,1826,595
37,319,1832,260
37,442,1854,1050
37,384,1846,255
37,337,1863,182
37,394,1879,1890
37,418,1874,837
37,349,1880,306
