# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/A - 04(fld 09 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
1,1518,200,315
1,1489,249,2184
2,1167,55,513
2,1120,60,180
2,1145,68,425
2,1176,72,273
2,1059,98,567
2,1196,168,5254
2,1077,144,176
2,1079,159,420
2,1058,166,255
2,1094,173,660
2,1140,230,598
2,1066,231,418
2,1123,274,558
3,541,168,1116
3,593,176,552
3,510,184,272
3,513,204,340
3,548,204,342
3,550,239,195
3,519,268,1598
3,557,285,234
4,1289,211,840
4,1392,238,195
4,1406,266,2601
4,1293,281,880
4,1429,294,252
4,1375,303,1035
4,1457,353,273
5,1689,221,1209
5,1615,232,1330
5,1704,258,270
5,1619,284,2550
5,1673,306,315
5,1651,317,238
6,1140,230,598
6,1235,239,150
6,1127,274,260
6,1260,283,187
6,1232,299,456
6,1174,317,875
6,1247,319,253
6,1136,327,620
6,1209,330,182
6,1126,349,300
7,892,249,273
7,898,269,525
8,96,142,840
8,105,164,240
8,381,180,255
8,100,196,704
8,427,224,2494
8,276,208,575
8,343,242,1400
8,314,257,154
8,257,279,928
8,380,280,650
8,429,287,312
8,217,284,176
8,455,296,325
8,176,379,2989
8,295,368,460
8,118,371,187
8,216,374,187
8,440,378,289
8,337,384,650
8,150,408,567
8,331,420,816
8,432,420,364
8,366,433,506
8,110,461,156
8,369,484,255
9,790,358,2736
9,755,361,165
9,733,387,532
9,778,407,285
10,1410,266,234
10,1508,288,156
10,1429,294,252
10,1570,326,182
10,1574,346,546
10,1457,353,273
10,1549,363,483
10,1465,383,406
10,1567,395,1020
10,1505,425,702
11,510,184,272
11,513,204,340
11,548,204,342
11,550,239,195
11,482,255,234
11,519,268,1598
11,430,288,200
11,557,285,234
11,455,296,325
11,499,321,242
11,502,367,221
11,440,378,272
11,508,407,540
12,314,257,154
12,381,279,728
12,429,287,312
12,294,368,483
12,337,384,650
12,331,420,816
12,430,421,162
12,366,433,506
13,1083,308,675
13,1038,318,1120
13,1174,317,875
13,1113,332,2970
13,1129,354,744
13,1040,390,240
13,1150,399,294
13,1120,420,696
13,1138,428,156
13,1095,435,352
14,1651,317,255
14,1753,345,1632
14,1795,348,1728
14,1643,351,432
14,1834,364,1156
14,1725,364,522
14,1668,383,837
14,1649,412,775
14,1738,431,288
14,1869,448,1215
14,1654,455,1638
14,1743,465,345
14,1852,487,780
14,1658,496,182
14,1687,511,1200
14,1816,513,744
14,1850,510,204
14,1775,530,304
14,1716,540,1188
14,1747,548,528
14,1822,565,357
15,1040,391,196
15,962,446,266
15,952,487,5928
16,666,474,300
16,583,506,805
16,658,506,224
16,637,516,280
16,612,524,240
17,733,388,560
17,779,407,304
17,751,468,572
17,860,475,154
17,722,486,728
17,794,494,338
17,752,491,156
17,728,512,210
17,729,545,272
17,771,570,2520
18,474,455,380
18,309,462,156
18,369,490,459
18,491,495,256
18,481,514,224
18,421,532,380
19,1295,465,240
19,1260,485,506
19,1277,503,266
19,1278,523,187
19,1240,569,493
20,1297,420,750
20,1396,458,168
20,1296,466,528
20,1364,488,2300
20,1414,485,408
20,1411,519,340
20,1430,531,210
21,1038,318,1120
21,1174,317,875
21,1374,380,20448
21,1247,319,253
21,1113,332,3060
21,1209,329,195
