# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/A - 11(fld 12 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
1,531,213,228
3,1698,170,306
3,1762,238,210
5,1100,417,1064
5,1112,514,399
5,1141,515,322
7,1813,303,1785
7,1944,300,1015
8,918,312,154
8,977,322,150
8,955,327,462
8,887,374,210
8,945,388,264
8,905,420,2450
8,938,461,468
9,528,324,198
10,408,365,221
10,379,379,220
10,369,410,320
11,737,470,210
12,1936,463,684
12,1959,492,198
12,1965,521,360
13,1112,514,399
13,1141,515,322
13,908,526,1180
14,710,603,1624
14,754,650,352
14,728,669,528
15,1020,679,375
15,975,704,529
15,974,758,196
16,473,671,1421
16,500,669,228
16,501,697,154
16,430,702,170
16,440,760,182
16,418,771,527
18,1514,811,522
18,1575,850,208
18,1545,857,234
18,1526,909,900
19,933,930,240
20,1102,876,352
20,1078,893,336
20,1075,926,1408
20,1110,953,312
21,1362,878,252
21,1396,886,273
22,626,887,1054
22,590,889,1209
23,819,1025,180
23,804,1038,300
24,898,1037,187
24,894,1065,493
24,860,1073,620
25,1743,1058,231
25,1814,1064,195
26,1367,1195,440
26,1507,1221,504
26,1362,1232,575
26,1321,1227,187
26,1408,1249,399
26,1507,1266,1440
26,1344,1258,156
27,1509,1271,550
27,1411,1321,9858
27,1310,1295,396
27,1515,1303,425
27,1306,1331,500
27,1417,1332,270
27,1510,1355,728
27,1311,1368,182
27,1326,1386,378
27,1392,1401,144
27,1411,1417,425
27,1388,1418,396
27,1353,1419,169
27,1448,1429,580
27,1372,1438,168
28,132,1385,858
30,315,1402,144
31,488,1479,221
31,467,1529,207
32,1364,1592,345
32,1334,1604,184
33,467,1529,189
33,607,1628,504
33,596,1650,378
33,490,1650,437
33,539,1674,644
33,619,1680,650
33,522,1693,1408
33,547,1690,255
33,570,1693,380
34,863,1697,532
35,513,1692,285
35,402,1767,234
35,437,1773,234
35,391,1815,819
36,906,1802,340
36,847,1823,165
36,834,1841,304
37,531,1770,1932
37,626,1821,399
