# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/C - 03(fld 01 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,386,81,240
0,455,133,288
0,422,154,224
0,453,160,550
0,362,162,242
0,398,178,1222
0,433,179,266
0,340,192,240
0,350,228,182
1,1509,34,336
1,1580,72,432
1,1558,118,648
3,190,120,7304
3,148,114,176
3,128,118,165
3,238,134,775
3,362,162,242
3,137,168,240
3,148,190,567
3,340,192,240
3,264,207,1452
3,156,218,304
3,136,224,182
3,350,228,182
3,242,241,143
3,203,244,154
3,219,253,234
3,179,260,1170
3,322,266,437
3,203,284,460
4,1094,227,374
5,840,389,198
5,813,423,224
5,790,441,195
5,726,464,546
6,1154,471,153
6,1268,483,238
6,1260,549,825
7,611,499,231
8,1316,460,272
8,1345,464,210
8,1365,480,416
8,1268,483,210
8,1392,487,272
8,1318,530,280
8,1260,549,792
8,1378,560,272
8,1321,599,3268
9,665,577,240
9,691,601,210
9,665,642,180
9,589,645,285
9,612,654,323
9,642,670,1092
9,651,688,238
10,368,464,171
10,363,510,2405
10,309,493,288
10,281,501,315
10,264,530,180
10,320,538,208
10,414,541,240
10,291,551,288
10,301,564,774
10,388,592,156
10,379,611,169
10,383,651,399
10,400,690,1204
10,432,693,418
11,1684,589,999
11,1713,620,432
11,1688,649,2350
11,1748,666,280
11,1659,669,399
11,1798,674,330
11,1692,681,336
11,1726,688,500
11,1654,689,588
11,1702,718,992
11,1738,719,899
12,817,556,558
12,812,573,176
12,886,582,374
12,831,586,288
12,892,607,484
12,779,615,1258
12,801,660,224
12,823,661,165
12,849,671,450
13,1184,785,1316
13,1146,813,391
14,435,695,784
14,400,693,882
14,357,721,294
14,470,721,168
14,355,746,6667
14,441,726,361
14,422,740,240
14,341,785,1015
14,459,793,180
14,387,823,154
14,406,830,168
15,1868,786,1482
15,1913,818,165
15,1854,839,729
16,251,967,4340
16,309,1008,2709
16,240,1044,380
17,1393,940,360
17,1400,958,782
17,1374,970,221
19,575,1144,255
19,555,1174,1050
20,575,1144,255
20,627,1163,780
20,555,1174,1050
20,538,1220,192
20,562,1243,520
20,598,1264,228
20,579,1277,240
20,622,1280,315
20,606,1295,336
21,1176,1155,936
21,1194,1146,195
21,1261,1168,360
21,1216,1177,1530
21,1138,1192,3915
21,1193,1226,416
21,1154,1226,256
21,1114,1236,612
21,1146,1270,684
21,1122,1268,624
21,1176,1274,1365
21,1302,1276,400
21,1215,1297,460
21,1106,1304,480
21,1214,1323,2332
21,1261,1323,1023
21,1148,1338,340
21,1216,1350,315
21,1190,1355,728
21,1139,1361,240
22,1682,1186,551
22,1617,1185,260
22,1602,1200,675
22,1670,1203,180
22,1678,1213,630
22,1649,1212,493
22,1690,1252,484
22,1712,1263,224
22,1608,1275,286
23,1721,1232,462
23,1712,1263,264
23,1851,1347,550
24,1493,1255,252
25,1301,1275,462
26,1090,1269,168
26,1117,1270,225
26,1183,1271,240
26,1163,1280,286
26,1070,1289,273
26,1103,1305,1276
26,1200,1322,220
26,1148,1338,340
26,1190,1355,756
26,1078,1353,189
26,1139,1362,288
26,972,1385,240
26,1167,1422,400
26,1004,1451,400
26,1190,1452,180
26,1126,1460,2025
26,1137,1507,576
27,1443,1441,325
27,1520,1446,630
27,1544,1465,192
27,1561,1499,504
28,1373,1428,1116
28,1317,1509,940
29,1238,1394,6710
29,1166,1425,750
29,1189,1449,624
29,1125,1460,1496
29,1136,1507,592
29,1104,1522,180
30,1168,1544,204
31,1104,1522,180
31,1212,1536,156
31,1168,1544,204
31,1263,1550,156
31,1241,1553,168
31,1213,1559,210
31,1194,1561,288
31,1145,1580,304
31,1254,1584,288
31,1120,1601,170
31,1108,1624,1155
31,1105,1662,342
31,1143,1660,238
31,1170,1682,240
32,510,1751,364
32,491,1768,837
33,1119,1711,816
33,1051,1771,144
33,1044,1802,391
34,1667,1892,168
34,1697,1948,588
34,1699,2002,1066
35,1880,1785,2013
35,1919,1785,238
35,1842,1789,255
35,1818,1813,1887
35,1934,1814,280
35,1886,1822,928
35,1796,1869,6732
35,1768,1833,270
35,1915,1845,255
35,1894,1880,1204
35,1844,1915,361
35,1881,1916,294
35,1816,1928,336
35,1858,1936,350
35,1946,1935,195
35,1845,1946,357
35,1902,1955,1008
36,1792,1862,1200
36,1771,1871,294
36,1806,1895,190
36,1819,1911,221
36,1844,1915,361
36,1816,1928,336
36,1845,1946,357
36,1832,1986,1190
