# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/C - 03(fld 12 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,604,37,208
0,632,154,13433
1,1638,113,648
1,1645,223,266
1,1626,247,210
2,839,153,1092
2,911,184,330
2,958,198,594
2,867,223,323
3,1625,247,195
3,1561,320,180
3,1539,339,216
3,1594,357,527
4,474,200,204
4,510,221,2208
4,461,226,729
4,484,262,806
4,522,262,782
4,607,288,2632
4,585,347,1504
4,613,372,288
4,568,393,527
5,1746,359,195
6,482,265,228
6,307,321,1116
6,270,347,700
6,302,350,806
6,236,353,625
6,271,385,874
6,303,389,306
6,427,420,850
6,298,417,460
6,312,452,864
6,281,450,1054
6,441,478,378
6,474,481,132
6,442,501,238
6,473,501,405
7,1119,244,1036
7,1140,257,160
7,1092,258,224
7,1085,321,308
7,1127,327,182
7,1030,497,135
8,607,289,2295
8,639,281,440
8,585,347,1700
8,613,372,288
8,565,393,966
8,676,398,260
8,645,458,2088
8,549,465,195
8,565,474,256
9,1561,320,180
9,1594,357,527
9,1630,399,460
9,1617,520,264
10,1645,223,266
10,1626,247,210
10,1140,256,180
10,1664,319,2150
10,1561,320,180
10,1127,327,182
10,1539,339,216
10,1594,357,527
10,1630,399,460
10,1414,462,1196
10,1446,465,414
10,1679,566,400
10,1566,606,506
10,1142,606,288
10,1676,611,195
10,1187,632,1085
10,1646,630,224
10,1128,636,208
10,1661,636,221
10,1140,658,360
11,870,407,456
11,1030,497,135
11,971,501,375
11,864,512,1276
11,765,515,720
11,1033,515,378
11,806,536,256
11,887,538,132
11,846,559,486
11,1035,558,464
11,890,562,192
11,1085,569,576
11,845,585,260
11,1117,592,168
12,427,420,850
12,645,458,2088
12,485,462,912
12,520,462,1110
12,549,465,195
12,462,469,140
12,565,474,256
12,441,478,420
12,474,481,132
12,482,500,1128
12,441,505,408
12,494,520,143
12,423,529,225
12,479,540,440
12,503,534,180
12,577,554,180
12,518,561,176
12,607,570,304
12,484,573,462
12,538,569,196
12,560,592,288
12,593,593,476
12,454,608,1404
12,418,605,528
12,552,629,696
12,523,635,198
12,482,661,925
13,865,512,931
13,806,536,256
13,848,560,338
13,889,562,168
13,845,585,260
13,914,594,176
13,891,613,1833
14,1566,606,506
15,267,541,592
16,441,505,408
16,473,501,432
16,335,511,1218
16,423,529,225
16,479,539,460
16,268,540,442
16,402,547,208
16,483,572,323
16,392,579,320
16,285,577,169
16,454,608,1440
16,420,607,784
16,482,659,221
16,301,736,644
17,1566,606,506
17,1661,635,165
18,1852,632,624
18,1831,653,638
19,891,613,1833
19,1142,607,240
19,1068,621,399
19,1187,632,1054
19,1128,636,176
19,1138,656,240
21,914,772,182
22,1872,742,1344
22,1905,799,192
23,343,868,858
25,1337,879,228
25,1310,883,240
25,1367,902,182
25,1299,999,322
27,1737,931,272
27,1716,968,270
27,1698,984,594
27,1677,988,182
27,1715,1014,204
28,1445,1125,780
29,348,1201,2704
29,331,1242,621
30,1830,1391,1998
30,1941,1427,864
30,1902,1419,275
30,1865,1424,612
30,1884,1441,252
30,1921,1471,4293
32,930,1403,238
32,975,1410,272
32,972,1437,325
32,930,1449,286
32,880,1453,221
32,968,1467,980
32,1018,1497,315
32,994,1497,208
33,1489,1403,264
33,1468,1417,187
33,1435,1436,294
33,1481,1439,760
33,1532,1450,300
33,1431,1458,143
33,1532,1467,150
34,1681,1511,240
35,1449,1131,196
35,1367,1255,255
35,930,1403,238
35,1489,1402,299
35,975,1410,272
35,1468,1417,187
35,972,1437,338
35,1435,1436,294
35,1481,1439,760
35,930,1449,286
35,880,1453,234
35,1431,1458,154
35,968,1467,980
35,1018,1497,315
35,994,1497,208
35,1350,1552,3071
35,1213,1580,650
35,1400,1597,323
35,1279,1611,648
35,1042,1638,153
35,1060,1658,441
35,1016,1656,200
35,1295,1784,682
36,1042,1638,153
36,1060,1658,441
36,1016,1656,200
37,1578,1567,306
37,1435,1577,272
37,1400,1596,529
37,1456,1598,800
37,1454,1630,495
37,1398,1684,170
37,1504,1752,4089
37,1595,1742,272
37,1424,1774,1274
38,158,1710,270
38,192,1717,480
39,1334,1689,792
39,1398,1684,170
39,1320,1751,289
39,1295,1784,832
39,1325,1782,198
39,1352,1787,187
42,1138,1915,374
43,391,1942,2597
43,484,1958,595
