# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/B - 11(fld 12 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,675,181,156
0,639,189,578
0,668,202,350
0,504,272,208
1,107,96,572
1,125,104,209
1,65,142,420
1,110,155,437
1,61,168,182
1,103,232,594
1,296,234,209
2,504,273,285
3,297,234,198
3,250,252,840
3,150,293,1054
4,957,294,195
5,1482,229,238
5,1495,248,952
5,1426,275,728
6,1124,322,1443
6,1121,402,4992
6,1236,393,234
6,1196,444,1886
6,1242,430,216
7,661,373,552
7,693,369,228
7,729,387,928
7,747,411,323
7,725,438,1484
7,684,492,340
7,684,556,4437
8,1014,528,1056
8,1048,585,170
9,686,556,4116
9,695,610,1600
9,735,629,864
9,626,649,1728
9,601,707,736
9,677,732,816
9,637,750,864
11,1558,739,408
12,1148,944,234
13,1539,922,374
13,1518,964,560
14,637,749,924
14,577,761,868
14,556,814,3904
14,559,926,416
14,665,968,266
15,665,968,266
15,734,972,169
15,712,990,512
15,687,995,260
16,1107,1010,352
16,977,1026,220
16,1021,1053,899
18,687,996,216
18,517,1001,378
18,543,1004,196
18,468,1008,168
18,618,1008,240
18,513,1056,1763
18,443,1057,620
18,611,1101,476
18,444,1108,255
18,620,1121,180
18,490,1131,224
18,598,1153,152
18,502,1166,247
19,1000,1105,984
19,1076,1117,2852
20,1135,1198,221
20,1170,1223,448
21,881,1256,289
21,818,1338,7392
21,727,1328,187
21,715,1364,240
22,449,1282,340
22,397,1299,300
23,555,1313,336
23,608,1330,352
23,662,1331,600
23,539,1347,945
23,646,1356,320
23,714,1364,210
23,624,1384,342
23,598,1391,868
24,791,1339,2150
24,714,1364,210
24,743,1418,320
24,781,1418,378
26,560,1593,375
26,726,1637,416
26,668,1682,220
27,136,1591,368
28,391,1702,169
28,360,1712,280
29,988,1694,252
30,1846,1790,420
30,1922,1799,350
30,1858,1806,380
30,1921,1827,221
30,1898,1841,150
