# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/A - 06(fld 09 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1849,121,525
0,1813,136,522
1,1449,220,16576
1,1395,171,437
2,787,231,26754
3,1236,254,8330
4,553,297,594
4,531,361,480
4,539,380,286
4,487,384,192
4,593,423,3196
5,1922,254,357
5,1872,290,2891
5,1771,346,3834
5,1784,397,253
6,202,286,1034
6,148,370,760
6,196,434,899
6,281,482,9405
6,174,454,240
7,882,401,3404
7,956,427,3400
7,796,441,2565
7,897,463,550
7,977,485,696
7,788,486,168
7,861,504,456
7,905,524,168
7,967,525,240
7,922,542,182
8,1448,223,14933
8,1017,167,220
8,1395,171,437
8,1039,180,220
8,927,195,1323
8,762,231,7571
8,1044,231,4686
8,1236,255,8624
8,973,288,893
8,882,401,3256
8,955,427,3216
8,796,441,2565
8,897,463,550
8,977,484,621
8,788,486,154
8,861,504,437
8,791,541,2444
8,905,524,168
8,967,525,224
8,922,542,182
8,865,552,420
8,938,568,792
8,818,573,480
8,734,601,490
8,833,667,26069
8,1317,620,816
8,996,622,323
8,776,669,648
8,955,726,22137
8,1106,688,3360
8,808,680,361
8,745,682,513
8,1086,727,240
8,1058,747,726
8,839,795,396
8,823,794,272
8,1057,807,480
8,1130,846,8181
8,884,803,180
8,1218,812,221
8,872,896,31641
8,731,837,225
8,873,864,2376
8,1167,848,168
8,758,860,252
8,1198,869,260
8,912,888,210
8,737,890,190
8,764,891,169
8,1051,915,3358
8,732,921,340
8,1112,940,224
8,817,952,1209
8,1168,946,391
8,1201,953,273
8,736,982,616
8,1388,989,392
9,791,541,2444
9,905,524,168
9,967,525,240
9,922,542,182
9,865,552,420
9,938,567,825
9,818,573,504
9,825,664,32461
9,996,622,323
9,776,669,675
9,809,680,380
9,746,682,560
9,890,721,264
10,657,554,144
10,733,601,585
10,551,647,7313
10,591,605,416
10,695,635,960
10,647,683,1295
10,742,685,192
10,607,702,756
11,939,568,884
11,1317,620,884
11,996,622,323
11,957,720,16093
11,1106,688,3360
11,1086,727,240
11,1059,747,748
12,1608,670,330
12,1548,730,9398
12,1670,753,208
12,1625,779,324
13,869,674,1480
13,776,669,675
13,647,683,1295
13,746,682,638
13,809,680,380
13,648,716,9125
13,890,721,286
13,839,794,414
13,822,794,306
13,641,810,1305
13,884,803,221
13,731,837,225
13,791,844,532
14,1058,747,726
14,1130,846,8080
14,1056,806,255
14,1219,813,192
14,1167,848,168
14,1198,869,260
15,1783,738,2376
15,1836,748,224
15,1775,767,336
15,1721,767,182
15,1835,800,224
15,1686,853,1978
15,1815,940,247
15,1808,961,196
15,1771,970,414
16,552,652,4420
16,439,618,285
16,449,715,168
16,418,716,260
16,408,740,525
16,439,750,170
16,571,829,8855
16,407,761,221
16,337,765,1173
16,401,812,667
16,288,852,756
16,587,878,342
16,539,942,192
16,297,971,224
17,839,794,414
17,822,794,306
17,884,803,221
17,873,862,2655
17,911,888,230
17,873,929,12180
17,817,952,1271
18,1689,853,3968
18,1530,897,9072
18,1602,854,280
19,635,830,5330
19,798,850,2484
19,731,837,225
19,564,849,814
19,758,860,252
19,675,867,400
19,589,880,210
19,737,890,190
19,764,891,169
19,819,919,440
19,732,921,340
19,652,932,240
19,816,951,768
19,735,981,945
19,808,1028,621
19,759,1046,285
20,1111,940,208
20,1168,947,368
20,1201,953,247
20,1100,1003,6600
20,1228,996,169
20,1051,1042,192
20,1068,1063,304
20,1180,1076,153
21,732,921,270
21,864,937,288
21,909,950,1798
21,817,952,1209
21,735,982,825
21,809,1028,598
21,757,1052,1457
21,814,1082,266
21,878,1095,1110
22,1771,970,270
22,1842,976,754
22,1742,1053,10614
22,1833,1021,180
23,1387,989,493
23,1429,1007,288
23,1369,1021,1476
23,1414,1046,1122
25,698,1303,1369
26,1129,860,3328
26,1530,897,9216
26,1167,848,168
26,1198,869,260
26,1051,904,5475
26,1159,923,240
26,1112,940,224
26,1169,947,432
26,1201,953,273
26,1100,1001,7144
26,1387,989,493
26,1229,996,182
26,1428,1007,270
26,1370,1021,1440
26,1414,1046,1122
26,1051,1042,192
26,1068,1063,342
26,1180,1077,170
26,1127,1222,384
26,1149,1296,2211
26,1025,1325,1250
26,1145,1494,12636
26,1409,1465,2628
26,1058,1520,225
27,1749,1445,198
27,1783,1466,888
28,789,1407,6018
28,723,1448,342
28,786,1533,1053
29,1388,1509,21420
30,1688,1563,621
30,1672,1564,256
31,1098,1462,272
31,1059,1520,255
31,1133,1599,253
32,1599,1606,3696
32,1536,1621,1140
32,1603,1680,7310
32,1548,1657,648
32,1511,1674,504
32,1541,1701,600
33,1164,1477,4087
33,1171,1530,930
33,1257,1580,5184
33,1295,1599,187
33,1133,1599,253
33,1293,1631,280
34,883,1665,6510
34,868,1643,285
34,768,1725,8064
34,937,1725,1813
34,733,1719,192
34,905,1748,667
35,1686,1649,3822
35,1767,1643,285
35,1835,1678,1260
36,1047,1689,437
36,1011,1716,1452
36,1014,1748,374
36,968,1784,165
36,1084,1804,169
37,959,1777,952
37,730,1777,460
37,834,1846,29120
37,796,1923,420
