# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/B - 02(fld 04 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,423,86,3111
0,465,127,238
0,443,143,315
1,1649,199,690
1,1605,195,260
1,1573,203,380
1,1597,217,550
1,1668,225,594
1,1678,272,340
1,1705,337,182
1,1732,353,348
1,1706,356,378
1,1686,362,323
1,1672,390,315
2,453,270,672
2,444,310,270
2,498,331,1178
2,450,333,322
2,605,361,285
2,527,364,180
2,465,367,169
2,605,386,240
2,600,411,506
2,460,416,522
2,522,428,361
3,1481,271,210
3,1445,279,160
4,1854,185,154
4,1783,226,1947
4,1835,218,182
4,1884,229,143
4,1851,258,676
4,1917,273,1591
4,1921,316,532
4,1848,344,336
4,1815,355,420
4,1910,360,169
5,1208,278,1512
5,1272,281,648
5,1300,287,399
5,1118,304,2304
5,1267,313,252
5,1186,314,360
5,1118,342,483
5,1156,349,1032
5,1291,366,234
5,1165,369,169
5,1203,374,240
5,1186,373,187
5,1331,380,825
5,1278,377,299
6,170,288,196
6,248,318,208
6,182,359,195
6,235,363,320
7,641,321,792
7,605,361,285
7,632,359,240
7,605,385,273
7,656,399,450
7,600,411,506
7,642,409,315
7,638,445,210
7,604,481,135
8,1705,337,182
8,1848,344,266
8,1732,353,348
8,1815,355,420
8,1706,356,378
8,1686,362,323
8,1672,390,315
8,1711,405,1368
8,1671,416,272
8,1663,427,154
8,1710,432,182
8,1767,443,180
9,982,406,350
9,879,415,648
9,1068,416,322
9,920,423,168
9,938,444,294
9,1078,448,644
9,1045,455,396
9,1013,469,414
9,913,477,289
9,983,484,165
10,1168,353,224
10,1291,366,234
10,1165,369,169
10,1204,373,289
10,1186,373,187
10,1278,378,322
10,1225,403,306
10,1301,423,204
10,1297,445,380
10,1190,446,513
10,1249,467,1232
10,1191,478,252
10,1218,482,234
10,1259,501,1020
10,1213,512,357
10,1247,537,1665
11,1348,387,3600
11,1394,420,168
11,1301,423,204
11,1399,444,700
11,1314,475,754
11,1311,493,840
11,1350,532,870
12,348,521,320
13,635,542,216
13,561,590,456
13,493,610,210
15,1352,534,196
15,1440,584,522
15,1466,631,396
15,1441,690,336
16,561,590,456
16,493,610,210
16,497,648,360
16,516,758,288
17,1697,702,304
18,1537,701,204
18,1563,722,252
18,1525,733,462
18,1506,754,330
20,708,783,195
21,1147,779,437
21,1162,794,143
21,1184,805,256
21,1143,837,2350
21,1143,869,220
21,1090,876,630
21,1108,896,336
22,106,847,1330
24,501,849,250
24,548,875,270
24,524,879,154
24,535,901,550
24,591,906,1080
24,568,949,294
24,609,954,513
24,459,982,224
24,436,987,182
24,510,994,190
25,274,913,156
25,229,917,160
26,1143,869,220
26,1092,888,2562
26,1194,906,240
27,1617,891,456
27,1615,945,675
27,1594,971,255
27,1615,974,192
28,458,982,210
28,509,997,1938
28,436,987,182
28,537,1019,198
28,549,1034,304
28,491,1057,1032
28,459,1064,624
28,555,1060,132
29,1294,1017,195
29,1327,1084,308
29,1262,1104,320
29,1317,1113,1216
30,870,1010,374
30,823,1019,224
30,838,1029,270
30,806,1036,330
30,823,1056,580
30,889,1072,1664
30,801,1070,260
30,841,1092,400
30,812,1099,999
30,872,1121,936
30,791,1123,260
30,885,1143,168
30,818,1155,315
30,930,1176,841
31,1422,1215,273
31,1440,1220,304
31,1423,1282,1024
32,1259,1228,486
32,1307,1229,396
32,1333,1244,396
32,1205,1260,169
32,1249,1269,198
32,1213,1284,1290
32,1252,1308,609
32,1220,1324,400
32,1196,1322,182
32,1286,1324,273
32,1313,1337,252
32,1335,1343,180
32,1247,1357,840
32,1289,1356,1430
33,867,1211,336
33,894,1220,286
33,861,1267,6992
33,922,1246,400
33,799,1278,342
33,851,1349,3312
33,917,1351,897
33,972,1355,374
34,1042,1474,160
34,981,1499,336
34,942,1504,323
35,752,1418,192
35,702,1433,416
35,786,1435,306
35,716,1445,928
35,751,1444,600
35,713,1503,2891
35,816,1483,132
35,721,1539,198
35,796,1549,182
36,1274,1489,150
36,1308,1504,208
37,676,1413,168
37,708,1441,2322
37,667,1447,1155
37,702,1486,648
37,665,1499,1443
37,716,1507,2288
37,630,1492,216
37,721,1539,198
37,661,1562,165
38,152,1489,580
38,111,1504,342
38,187,1524,242
38,133,1570,150
39,715,1516,224
39,187,1524,242
39,721,1539,198
39,796,1549,182
39,886,1565,2365
39,662,1562,180
39,253,1635,644
39,907,1651,256
39,270,1660,528
39,208,1693,2750
39,887,1673,210
39,256,1691,546
39,854,1691,286
39,280,1700,361
39,873,1740,4108
39,936,1710,374
39,906,1712,288
39,941,1727,390
39,220,1737,551
39,923,1737,242
39,255,1743,432
39,245,1763,1353
39,871,1794,460
39,700,1809,1496
39,186,1810,156
39,653,1833,272
39,830,1845,1254
39,670,1845,1073
39,705,1870,1140
39,872,1894,660
39,670,1889,150
39,209,1891,391
39,796,1900,1050
39,706,1900,153
39,766,1921,276
39,415,1952,1394
39,742,1938,240
39,672,1945,575
39,164,1963,348
39,369,1984,1224
39,402,1985,266
39,708,2005,195
39,520,2005,132
40,253,1635,644
40,117,1632,264
40,153,1638,208
40,150,1656,380
40,270,1660,480
40,208,1693,2750
40,256,1691,525
40,280,1700,361
40,98,1699,288
41,906,1651,272
41,887,1673,210
41,1004,1688,210
41,854,1691,286
41,948,1709,874
41,906,1712,288
41,1005,1715,209
41,977,1713,299
42,1012,1739,312
43,1903,1647,176
43,1882,1663,558
43,1893,1713,2080
43,1884,1735,2650
43,1933,1747,380
44,280,1700,361
44,98,1699,288
44,214,1708,936
44,138,1722,375
44,105,1726,195
44,218,1743,255
44,255,1743,405
44,121,1752,736
44,245,1763,1312
44,136,1778,182
44,144,1795,156
44,186,1810,156
44,156,1823,936
45,870,1739,1800
