# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/A - 05(fld 01 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1039,58,609
0,959,67,575
0,1038,90,770
0,1103,129,1504
0,1069,135,208
0,1047,147,627
0,1046,174,520
0,1034,212,252
1,1736,72,198
1,1740,88,225
1,1690,99,609
1,1741,129,266
1,1686,174,380
1,1952,184,520
1,1876,198,1334
1,1817,244,2193
1,1911,259,2867
1,1910,299,323
1,1950,301,400
1,1804,311,870
1,1693,311,285
1,1764,329,330
1,1908,364,4740
1,1699,331,187
1,1749,342,460
1,1711,349,962
1,1685,344,182
1,1837,379,3320
1,1851,344,221
1,1865,362,234
2,1239,385,216
2,1210,390,247
2,1141,491,19706
2,1204,432,3149
2,1224,468,252
2,1216,488,504
2,1065,506,1692
2,1222,512,220
2,1242,540,510
2,1076,564,2280
2,1097,599,180
2,1159,617,144
3,1360,337,101
5,1432,336,3080
5,1479,382,3219
5,1516,434,11130
5,1436,417,360
5,1457,458,504
5,1322,479,255
5,1511,496,2176
5,1290,554,195
6,447,511,378
6,309,553,182
6,305,569,399
6,433,578,300
6,385,577,169
6,348,591,300
7,1582,496,891
7,1660,525,598
7,1607,552,1295
7,1584,579,221
7,1599,617,216
7,1747,626,306
7,1727,652,288
7,1649,671,1081
7,1695,671,238
7,1663,712,320
8,1119,491,675
8,1065,506,1862
8,1163,506,208
8,1127,520,475
8,1083,564,3306
8,1158,550,1012
8,990,573,225
8,1008,589,676
8,1097,599,180
8,1013,640,2632
8,1160,617,168
8,979,661,165
9,1355,543,588
9,1291,554,224
9,1434,580,315
9,1385,606,625
9,1358,633,228
9,1300,667,375
9,1363,672,760
9,1356,745,19966
10,249,708,624
10,277,780,192
10,254,909,306
10,246,933,704
10,230,943,340
11,1027,770,1350
11,1017,836,4644
11,1077,879,851
11,962,895,1066
11,1018,889,240
11,1081,914,810
12,1369,1045,7872
12,1449,1069,560
12,1404,1092,357
12,1377,1101,864
12,1305,1102,144
12,1394,1110,270
12,1400,1120,672
12,1348,1119,156
12,1364,1129,285
12,1376,1143,930
14,1670,1106,532
14,1693,1146,450
14,1599,1276,150
14,1580,1308,1184
14,1672,1325,399
14,1623,1341,260
15,1381,1314,210
15,1404,1323,522
15,1371,1333,323
15,1329,1353,304
15,1390,1385,180
15,1410,1445,6555
15,1360,1444,3404
16,1107,1415,5369
16,1029,1467,1120
17,1734,1405,340
17,1680,1424,240
17,1762,1428,143
17,1664,1446,476
17,1659,1472,532
17,1626,1475,255
17,1654,1492,198
17,1630,1500,210
17,1673,1545,3784
19,1627,1475,182
19,1654,1492,198
19,1630,1500,210
19,1516,1554,330
19,1541,1656,4399
19,1516,1622,156
19,1575,1630,252
19,1548,1711,400
19,1624,1742,8036
20,996,1702,12995
20,1066,1724,260
21,1741,1573,252
21,1774,1580,234
21,1724,1594,380
21,1813,1632,135
21,1782,1681,272
21,1709,1746,5150
21,1781,1715,340
21,1813,1797,4047
22,681,1641,3515
22,619,1645,140
22,588,1678,3074
22,734,1703,5390
22,615,1731,588
22,777,1729,144
22,545,1742,483
22,660,1740,493
22,514,1747,272
22,773,1754,529
22,793,1765,160
22,771,1815,1085
22,698,1825,4464
23,1335,1736,986
23,1246,1792,15142
23,1330,1763,204
23,1337,1836,756
23,1213,1860,2400
24,747,1710,420
24,615,1731,532
24,578,1803,14994
24,662,1740,442
24,514,1748,238
24,773,1754,484
24,771,1815,1085
24,699,1825,4416
24,675,1884,988
