# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/B - 11(fld 06 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
1,181,44,187
1,221,69,143
1,190,110,255
1,262,108,400
1,305,113,210
1,243,126,576
2,529,84,297
2,535,113,378
2,519,148,280
2,623,182,270
2,538,205,234
3,883,81,288
3,800,219,552
3,919,237,483
4,1676,203,704
4,1710,200,392
5,972,108,288
5,1015,164,546
5,944,194,3588
5,997,206,240
5,920,237,462
5,932,261,620
5,963,288,252
5,1025,291,416
6,1204,194,224
6,1225,221,176
6,1192,259,950
7,209,305,210
7,204,322,195
7,213,344,297
7,231,356,238
8,1350,291,528
8,1402,326,208
8,1502,342,891
8,1434,366,665
8,1320,395,304
8,1395,413,522
8,1365,432,336
8,1295,442,210
9,768,306,288
10,350,390,624
11,483,323,228
11,482,384,336
12,561,410,190
12,578,453,660
12,668,460,240
12,576,486,816
12,600,530,390
13,218,474,377
13,268,530,216
13,214,538,432
13,246,538,378
14,1295,442,238
14,1322,472,2244
14,1446,492,1452
14,1286,479,184
14,1393,557,143
14,1538,569,416
14,1514,650,352
14,1481,668,152
15,246,741,441
15,271,748,285
16,1379,705,198
16,1354,709,260
16,1289,719,187
16,1398,731,300
16,1290,768,325
16,1380,780,210
16,1253,784,240
16,1279,811,396
17,1078,830,315
17,1020,834,987
17,932,871,570
17,1007,875,306
17,986,894,486
17,1018,910,306
17,892,935,168
17,873,973,396
18,1162,895,252
18,1197,902,182
18,1211,923,930
18,1185,917,156
18,1232,946,306
18,1168,977,171
18,1242,980,234
18,1137,1006,1170
18,1222,1002,210
18,1186,1015,364
18,1182,1031,192
19,292,1095,198
19,318,1098,390
20,844,1078,777
20,867,1084,840
20,902,1142,435
20,878,1149,252
21,878,1148,320
21,916,1171,812
21,993,1169,238
21,874,1227,704
21,895,1238,819
22,693,1276,198
22,743,1293,378
22,629,1299,899
22,665,1296,210
22,621,1331,160
22,644,1371,171
22,669,1379,280
22,684,1399,240
23,1098,1364,168
23,1246,1391,810
23,1015,1411,210
23,1142,1413,210
23,1042,1426,198
23,1075,1427,288
23,1135,1484,4959
23,1088,1457,156
23,1069,1463,399
23,1095,1484,364
23,1217,1493,399
23,1102,1514,320
23,1167,1536,2160
23,1103,1534,273
23,1101,1552,252
24,576,1440,288
24,534,1454,154
25,1325,1568,2880
25,1441,1568,168
25,1394,1583,345
25,1441,1605,1288
25,1317,1604,1221
25,1378,1611,285
25,1352,1628,255
25,1283,1630,230
25,1296,1647,754
25,1407,1653,651
25,1269,1659,182
25,1360,1675,600
25,1317,1680,285
26,640,1562,320
26,665,1565,304
26,607,1592,176
26,614,1634,432
26,650,1657,696
26,618,1658,459
26,668,1681,570
27,1779,1683,992
29,1104,1535,240
29,1166,1538,272
29,1101,1553,204
29,1314,1568,1960
29,1169,1597,5500
29,1317,1604,1221
29,1283,1630,230
29,1296,1647,754
29,1269,1659,182
29,1226,1671,252
29,1317,1680,285
29,1122,1703,816
29,1121,1727,620
29,1126,1744,240
29,1153,1753,285
30,925,1679,208
30,890,1734,1200
30,845,1763,594
30,898,1771,899
32,930,1877,252
32,996,1875,242
