# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/A - 06(fld 11 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1551,61,459
2,1670,191,2508
2,1668,260,399
2,1641,271,198
3,570,236,2376
4,1271,322,225
4,1236,329,480
4,1195,353,2244
4,1157,373,558
4,1260,369,156
4,1200,372,224
4,1169,386,176
4,1207,405,228
4,1171,419,540
4,1306,416,182
4,1213,441,255
4,1206,453,208
6,1306,416,182
6,1303,564,324
7,780,529,247
7,790,569,1292
7,695,580,3360
7,761,619,2116
7,710,618,289
7,705,639,192
8,345,371,5310
8,429,458,18200
8,295,478,357
8,311,508,702
8,347,521,196
8,367,582,3825
8,407,563,255
9,1296,568,3243
9,1220,610,195
9,1247,662,3100
9,1316,664,168
9,1191,682,143
9,1296,715,744
9,1199,747,3363
9,1196,794,210
10,372,581,378
10,248,600,858
10,446,700,3850
11,1435,708,460
11,1491,709,629
11,1462,714,168
11,1526,726,130
11,1466,762,4060
11,1549,776,345
11,1411,798,289
11,1594,841,342
11,1628,878,600
11,1602,897,638
11,1665,904,588
12,788,805,6132
13,1812,927,2310
13,1864,975,3834
13,1814,975,350
14,2017,858,105
16,1119,875,156
16,1105,892,506
16,1093,924,589
16,1102,954,182
16,978,1090,8091
16,1112,1113,693
16,1164,1103,154
16,1053,1108,285
17,1584,980,1869
17,1627,974,527
17,1647,976,272
17,1656,1007,558
17,1317,1077,13916
17,1272,1018,288
17,1480,1028,304
17,1553,1194,100734
17,1428,1042,544
17,1341,1208,12276
17,1699,1254,204
17,1667,1261,551
17,1303,1319,1089
17,1450,1347,1872
17,1475,1361,3596
17,1595,1358,868
17,1331,1388,4539
17,1559,1369,700
17,1277,1389,378
17,1557,1398,961
17,1462,1414,450
18,1636,914,10098
18,1808,935,143
18,1667,951,252
18,1627,974,527
18,1582,974,286
18,1646,976,289
18,1584,1004,640
18,1656,1007,576
18,1781,1110,550
19,986,1101,3402
19,1165,1108,396
19,1112,1114,570
19,962,1119,240
19,1074,1140,1155
19,1130,1136,180
19,1142,1189,2304
19,1123,1258,34402
19,1232,1201,756
19,1303,1319,961
20,1882,1175,384
20,1893,1209,986
20,1743,1215,1804
20,1706,1220,130
20,1712,1241,240
20,1699,1254,216
20,1667,1261,570
20,1742,1281,208
20,1738,1312,414
20,1809,1328,425
20,1595,1358,868
20,1742,1375,957
21,1040,1232,936
21,806,1289,4056
21,901,1292,754
21,999,1295,247
21,947,1334,1922
21,816,1354,529
21,905,1360,300
21,881,1365,273
22,1080,1287,2400
22,1206,1277,575
22,1150,1308,3536
22,1329,1377,12900
22,1277,1389,378
22,1237,1452,196
23,1699,1254,216
23,1667,1261,570
23,1742,1281,208
23,1738,1312,414
23,1467,1399,15264
23,1595,1358,868
23,1559,1368,754
23,1744,1374,168
23,1557,1398,961
24,757,1456,180
24,782,1460,572
24,834,1471,132
24,719,1478,504
24,810,1480,240
24,832,1499,1960
24,695,1525,270
24,782,1544,156
24,855,1549,238
24,664,1551,464
24,803,1554,209
24,668,1590,440
24,730,1614,3965
24,670,1632,432
25,877,1513,680
25,855,1548,437
25,886,1597,2160
25,969,1580,1066
25,1024,1605,713
25,859,1619,621
25,876,1655,725
25,858,1682,299
26,1916,1563,4615
27,782,1544,132
27,664,1551,464
27,804,1555,180
27,668,1590,400
27,731,1614,3840
27,670,1627,224
27,788,1661,5100
27,587,1651,1530
27,727,1670,1886
27,844,1659,330
27,765,1710,644
27,735,1712,378
27,792,1709,210
27,813,1728,238
28,1833,1802,1188
28,1799,1798,150
28,1777,1816,361
28,1786,1842,315
29,287,1806,5757
30,949,1343,680
30,1451,1341,992
30,1471,1396,9563
30,1335,1392,8424
30,1594,1358,957
30,816,1354,529
30,905,1360,300
30,1559,1368,754
30,881,1365,260
30,1277,1389,392
30,1557,1398,961
30,1394,1418,372
30,1236,1452,225
30,834,1471,182
30,810,1481,272
30,832,1499,2109
30,1393,1499,399
30,877,1513,680
30,851,1551,1840
30,803,1554,220
30,821,1557,182
30,886,1597,2160
30,969,1580,1066
30,864,1617,3381
30,1024,1605,690
30,876,1655,725
30,843,1659,375
30,793,1663,418
30,858,1682,299
30,791,1708,304
30,813,1724,378
30,1171,1891,224
30,1204,1936,165
31,1172,1893,520
31,1204,1936,247
31,1229,1939,285
