# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/E - 05(fld 04 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,778,198,1122
0,709,216,1700
0,579,253,8174
0,824,243,400
0,807,264,496
0,472,355,5152
0,624,322,288
0,563,332,837
0,516,335,266
0,518,362,175
0,651,363,675
0,567,365,969
0,596,408,1755
0,667,407,2212
0,490,441,2597
0,690,454,2520
0,580,498,13536
0,487,480,400
0,771,494,450
0,728,562,5049
0,638,589,480
0,757,606,945
0,676,604,350
1,755,605,1150
1,676,604,350
1,561,615,418
1,595,632,285
1,745,657,570
1,727,697,7098
1,566,719,896
1,680,735,256
1,683,759,6440
1,758,756,176
1,580,766,792
1,809,801,7776
1,659,834,1560
1,865,846,780
1,732,865,506
1,668,879,840
1,570,875,324
1,765,884,943
1,574,907,2074
1,744,915,250
1,576,1026,2793
2,513,1081,380
2,587,1099,182
2,546,1131,950
2,616,1195,12495
2,667,1174,595
2,765,1189,1364
2,630,1254,1683
2,795,1244,340
2,713,1265,4272
2,532,1268,1280
2,596,1275,500
2,804,1283,672
2,628,1327,1485
2,717,1343,312
2,819,1375,770
3,1310,896,8370
3,907,902,648
3,1150,1003,2310
3,1077,1026,242
3,1216,1031,1100
3,1282,1042,2352
3,1361,1031,609
3,1167,1034,288
3,1110,1062,578
3,925,1064,342
3,1000,1063,576
3,1282,1094,1404
3,1158,1091,437
3,1219,1108,228
3,1233,1117,169
3,1380,1130,340
3,1307,1155,1258
3,1232,1164,650
3,1256,1168,891
3,1108,1175,1120
3,961,1206,216
3,977,1216,468
3,1278,1219,1120
3,947,1234,1232
3,1289,1243,1675
3,1091,1260,210
3,804,1283,630
3,1293,1300,728
3,1071,1306,952
3,1166,1305,552
3,1247,1323,2448
3,1207,1313,700
3,1363,1327,198
3,985,1351,2451
3,1342,1348,980
3,1099,1346,216
3,1031,1351,221
3,1214,1357,360
3,818,1374,589
3,1303,1375,1350
3,1251,1374,234
3,1158,1382,400
4,1815,1642,7760
4,1859,1614,273
4,1922,1678,3196
4,1864,1741,180
4,1853,1762,216
