# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/E - 09(fld 10 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,630,219,3780
0,735,213,266
0,500,255,5780
0,727,242,540
0,430,264,3408
0,746,255,272
0,791,352,25650
0,630,297,4176
0,695,291,399
0,440,301,496
0,677,325,616
0,479,322,336
0,461,359,364
0,411,366,725
0,669,412,16240
0,540,386,342
0,525,428,6930
0,392,428,392
0,448,436,465
0,635,452,285
1,480,322,312
1,269,327,187
1,328,341,1638
1,297,352,340
1,460,359,351
1,411,366,725
1,630,375,1596
1,383,373,342
1,540,386,324
1,329,392,440
1,375,388,143
1,554,465,42129
1,690,417,3150
1,392,427,420
1,432,480,368
1,376,481,285
1,513,513,1833
1,470,503,357
1,655,518,448
1,393,521,574
2,336,651,16779
2,547,601,378
2,538,614,266
2,570,614,196
2,742,617,540
2,786,615,400
2,84,615,350
2,385,621,726
2,437,634,1110
2,621,633,240
2,833,639,352
2,839,669,13986
2,628,655,1188
2,774,657,1161
2,817,659,288
2,978,657,221
2,806,668,345
2,642,684,1250
2,929,684,352
2,540,733,12402
2,727,693,378
2,264,695,273
2,728,724,5959
2,618,711,532
2,391,787,23200
2,842,742,7770
2,651,719,375
2,908,729,1488
2,957,751,1014
2,247,755,578
2,808,758,817
2,295,802,2244
2,799,804,3504
2,777,790,456
2,427,797,1178
2,898,794,266
2,703,803,352
2,577,829,3886
2,864,800,200
2,536,803,208
2,910,821,714
2,142,825,840
2,742,827,448
2,829,844,504
2,52,847,861
2,787,853,954
2,142,854,252
2,675,861,748
2,852,868,558
2,192,868,187
2,718,870,578
2,95,873,540
2,773,901,3955
2,684,900,576
2,198,903,276
2,743,933,3268
2,824,929,644
3,1056,984,288
3,1088,1009,352
3,1068,1027,325
3,1220,1029,238
3,978,1044,1248
3,1106,1054,220
3,1271,1064,182
3,1065,1082,792
3,1339,1109,1833
3,1225,1116,480
3,1190,1120,330
4,574,1300,756
4,151,1314,814
4,263,1360,1767
4,152,1360,1334
4,173,1392,224
4,259,1401,1058
4,704,1423,228
4,607,1492,19162
4,314,1559,53531
4,484,1440,1479
4,726,1463,1144
4,766,1457,276
4,179,1465,399
4,432,1474,1054
4,474,1546,23560
4,155,1526,400
4,160,1585,2850
4,370,1607,825
4,467,1623,1665
4,608,1613,351
4,152,1641,561
4,236,1653,570
4,575,1655,529
4,203,1681,1862
4,468,1686,1196
4,395,1703,1568
4,672,1715,2107
4,310,1707,861
4,536,1719,2812
4,219,1737,2021
4,284,1753,2255
4,674,1748,253
4,674,1763,210
4,523,1818,9682
4,366,1787,416
4,365,1836,3621
4,722,1854,361
4,602,1895,3850
