# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/F - 04(fld 11 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1434,229,182
1,1640,185,255
1,1652,208,270
1,1684,243,1372
1,1724,250,208
2,300,209,210
2,346,219,918
2,324,232,336
2,377,268,285
2,277,270,266
2,370,306,713
2,357,327,289
2,384,355,616
3,147,221,1652
3,138,251,616
3,200,335,216
4,346,223,280
4,481,261,270
4,377,268,285
4,519,282,256
4,370,306,713
4,509,302,180
4,470,311,644
4,357,327,289
4,442,333,252
5,1435,229,168
5,1409,257,1480
5,1479,270,253
5,1383,289,1152
5,1492,287,247
5,1469,292,170
5,1364,304,440
5,1433,302,200
5,1507,352,210
6,357,327,289
6,442,333,252
6,384,355,616
6,510,359,475
6,520,384,180
6,408,414,475
6,486,420,224
6,453,427,208
7,1301,390,1271
7,1267,398,289
7,1251,423,132
7,1329,433,288
7,1225,436,320
7,1358,442,165
7,1214,460,165
7,1355,467,308
7,1342,493,240
7,1245,516,182
7,1343,522,360
7,1317,531,375
7,1275,534,285
8,285,446,391
8,270,503,220
8,228,532,437
8,266,537,192
8,244,544,144
9,175,526,210
9,228,532,437
9,207,546,525
9,224,597,486
9,106,606,272
9,118,630,1296
9,190,629,684
9,136,659,720
9,191,669,190
9,158,698,204
9,200,706,180
10,534,543,325
11,228,532,437
11,265,537,168
11,207,546,525
11,244,544,144
11,265,576,1092
11,302,583,306
11,224,597,486
11,278,606,360
11,304,623,1218
11,196,630,374
11,290,653,456
11,285,670,170
11,191,669,190
11,259,694,180
11,200,706,195
12,1818,736,256
12,1818,773,192
12,1839,774,187
12,1820,787,198
13,259,694,180
13,158,698,204
13,200,706,195
13,87,721,858
13,189,768,6408
13,62,778,196
13,93,821,3552
13,29,823,182
13,104,865,240
13,159,875,196
13,110,896,425
13,40,974,494
14,650,647,285
14,758,686,170
14,787,745,812
14,658,774,3819
14,852,768,384
14,824,802,340
14,571,836,252
14,688,861,528
14,572,883,1320
14,630,899,1147
14,668,901,180
14,824,1008,621
14,873,1012,400
14,808,1039,783
14,585,1057,144
15,1663,804,210
15,1632,839,264
15,1578,850,289
15,1647,867,324
15,1588,871,396
15,1623,880,504
15,1648,891,266
15,1664,895,285
16,343,791,1809
16,546,811,288
16,301,816,323
16,277,824,896
16,432,828,240
16,279,849,210
16,412,901,260
16,545,917,460
16,418,924,432
16,440,919,280
16,503,938,546
16,446,943,357
16,406,942,247
16,476,990,420
16,545,1034,576
16,445,1055,272
16,475,1080,208
16,523,1088,208
17,878,1008,936
17,824,1008,621
17,808,1039,783
17,850,1073,810
17,877,1114,234
17,910,1118,399
18,1768,1004,210
18,1775,1027,957
19,1333,1147,144
19,1410,1182,180
19,1399,1206,180
19,1357,1206,168
19,1322,1230,819
20,707,1077,30003
20,809,1039,702
20,547,1038,285
20,445,1055,210
20,585,1057,144
20,476,1079,180
20,524,1088,180
20,470,1194,323
20,719,1203,180
20,730,1225,285
20,436,1247,672
20,734,1243,165
20,393,1334,576
21,119,1094,225
21,118,1111,182
21,145,1138,528
21,118,1140,180
21,231,1146,243
21,131,1167,420
21,205,1191,390
21,259,1244,448
21,284,1251,729
21,311,1260,357
21,277,1278,640
21,239,1301,198
21,286,1340,1728
21,325,1329,143
21,222,1335,224
21,180,1343,696
21,240,1367,260
21,205,1368,169
21,253,1390,140
21,209,1392,252
22,526,1422,1290
22,549,1454,170
23,749,1415,255
23,720,1441,195
23,762,1470,272
23,732,1480,462
23,758,1500,693
24,1570,1425,204
24,1569,1510,405
24,1584,1576,460
25,1426,1409,247
25,1449,1417,170
25,1370,1439,1472
25,1456,1449,285
25,1381,1509,3650
25,1490,1573,340
26,306,1483,468
26,395,1510,378
26,285,1511,165
26,357,1577,285
27,668,1522,2405
27,615,1565,551
27,571,1617,264
27,657,1623,324
27,619,1631,416
27,644,1644,221
27,671,1645,209
27,588,1668,198
28,1385,1524,234
28,1408,1526,221
28,1490,1574,360
28,1529,1598,250
28,1542,1608,247
29,1750,1596,156
29,1754,1630,272
30,203,1784,418
31,1908,1698,340
32,367,1737,209
32,469,1793,952
32,344,1793,208
32,389,1792,165
32,430,1801,300
32,399,1820,378
32,419,1837,420
