# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/D - 03(fld 07 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,182,25,1890
0,107,63,480
0,204,55,280
0,182,64,392
0,236,75,992
0,226,147,2346
0,97,144,792
0,201,178,182
0,224,182,294
0,111,209,210
1,982,64,374
1,914,71,273
1,885,88,288
1,850,92,264
1,953,105,294
1,927,112,360
1,873,130,165
1,914,145,190
1,1013,147,340
1,885,190,204
1,932,212,1584
1,894,206,234
2,1052,128,340
2,1013,147,340
2,1101,210,525
3,1145,183,210
3,1169,185,247
3,1102,210,616
3,1176,304,1147
3,1121,316,1674
4,376,197,675
4,405,208,255
4,299,224,256
4,293,263,546
4,430,286,480
4,382,299,540
4,255,312,323
4,326,339,2652
4,420,323,437
4,369,338,154
4,279,352,224
5,669,202,1892
5,566,197,204
5,551,213,420
5,552,239,156
5,547,370,200
6,1942,216,154
6,1915,227,168
6,1882,239,198
6,1994,244,361
6,1903,249,475
6,1870,256,525
6,1934,270,323
6,1951,297,240
6,1968,331,378
6,1869,336,143
6,1987,355,1092
6,1924,363,168
6,1972,379,357
7,551,213,420
7,435,224,850
7,552,239,143
7,516,284,5670
7,430,285,465
7,447,309,510
8,1294,294,368
8,1285,325,728
8,1254,357,504
8,1296,371,204
8,1282,388,357
8,1257,394,416
8,1240,411,437
8,1297,448,988
10,1665,320,396
10,1611,331,680
10,1575,400,616
10,1610,415,224
11,1254,357,504
11,1296,371,204
11,1416,373,255
11,1282,388,357
11,1257,394,416
11,1575,400,594
11,1240,411,437
11,1192,423,2028
11,1610,415,224
11,1297,448,988
11,1192,492,238
11,1168,512,323
11,1208,522,323
11,1592,523,224
11,1634,532,224
11,1240,550,224
11,1207,557,243
11,1535,572,285
11,1555,628,1155
11,1526,627,460
11,1158,623,300
11,1493,631,361
11,1524,642,280
11,1207,664,2546
11,1618,667,663
11,1542,674,272
11,1148,685,160
11,1568,686,264
11,1610,695,1680
11,1224,693,272
12,448,314,238
12,420,323,437
12,369,338,154
12,547,370,200
12,410,375,169
12,618,392,729
12,514,399,930
12,555,400,832
12,574,399,180
12,528,421,285
12,616,417,160
13,1819,339,414
13,1869,336,143
14,1069,307,1144
14,1121,316,1674
14,1027,311,247
14,993,344,221
