# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/C - 11(fld 11 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
1,883,103,208
1,878,247,40391
1,951,261,280
1,778,271,462
1,783,308,231
1,894,313,486
1,810,321,176
1,785,329,208
1,948,355,399
2,935,234,286
2,952,262,468
3,1265,262,180
4,1614,230,180
5,699,249,280
5,686,264,176
5,778,271,462
5,783,309,252
5,810,321,176
5,785,329,208
6,1918,355,2332
6,1789,353,204
6,1814,368,598
7,610,332,190
7,568,345,460
7,605,360,667
7,589,389,625
7,555,397,204
8,948,355,420
8,921,423,234
8,899,427,312
9,1412,499,1064
9,1517,526,1056
10,1789,353,204
10,1814,368,598
10,1708,482,304
10,1752,485,198
11,1005,348,207
11,1134,394,187
11,1118,454,406
11,1135,462,180
12,374,505,210
13,1193,414,352
13,1288,464,525
14,683,437,1040
14,677,471,399
14,779,489,1480
14,756,517,336
15,1632,477,345
15,1597,524,2438
16,1752,485,198
16,1824,499,180
16,1830,520,552
17,374,505,210
17,420,527,288
17,343,539,336
18,842,411,4134
18,895,393,224
18,1134,394,187
18,1193,414,352
18,921,423,234
18,899,427,324
18,1360,430,875
18,1133,459,1845
18,1288,464,525
18,779,489,1480
18,1410,491,440
18,919,512,1353
18,756,517,336
18,951,535,800
18,1113,666,174317
18,735,584,504
18,870,590,208
18,1410,664,288
18,829,778,272
18,1334,830,799
18,1337,853,1221
18,897,854,580
18,926,862,728
18,1054,867,216
19,1824,499,162
19,1830,521,506
19,1953,634,2548
21,1447,584,575
21,1410,664,288
22,735,584,504
24,1681,631,476
24,1735,728,420
24,1675,786,208
25,1999,699,960
25,1981,787,750
25,2010,814,238
25,2009,849,420
28,1334,831,893
28,1337,855,1332
29,829,778,272
29,1010,832,224
29,897,854,580
29,926,862,728
29,1055,867,360
29,941,928,168
31,660,771,182
31,695,830,266
32,1336,1032,468
32,1357,1051,418
32,1368,1082,672
32,1322,1123,288
32,1355,1137,552
32,1315,1136,468
32,1280,1169,1640
32,1397,1182,500
32,1236,1225,330
33,379,1081,238
34,827,1155,240
34,773,1260,180
35,179,1165,288
35,195,1227,432
36,1185,1190,510
36,1236,1225,319
36,1199,1278,510
36,1225,1278,160
37,313,1221,187
38,772,1260,255
38,651,1279,1325
39,519,1270,336
39,554,1275,289
39,570,1323,361
39,451,1352,650
39,554,1376,5092
39,483,1380,2128
39,418,1385,270
40,827,1155,240
40,179,1165,288
40,314,1221,176
40,195,1227,432
40,772,1260,255
40,652,1279,1166
40,519,1270,350
40,555,1274,361
40,414,1301,1610
40,373,1327,1672
40,704,1336,6858
40,571,1323,380
40,451,1355,962
40,554,1375,5382
40,298,1353,288
40,814,1355,210
40,902,1357,336
40,483,1381,2242
40,613,1364,220
40,418,1385,288
40,609,1403,987
40,663,1406,903
40,918,1392,238
40,423,1406,322
40,520,1439,377
40,677,1485,7392
40,604,1476,1530
40,539,1476,378
40,775,1484,648
40,847,1528,2070
40,726,1553,725
41,1917,1329,748
42,902,1357,336
42,918,1392,238
43,554,1275,289
43,570,1323,361
43,675,1336,1500
43,613,1364,220
43,609,1403,987
43,662,1406,817
43,665,1462,800
43,604,1476,1485
44,1312,1459,169
44,1334,1468,351
45,1460,1376,468
45,1503,1425,187
45,1483,1441,216
45,1406,1468,180
45,1504,1519,924
46,699,1498,1980
46,775,1484,648
47,1166,1433,221
47,1123,1500,340
48,1585,1407,850
48,1719,1412,220
48,1798,1552,648
48,1778,1555,391
48,1805,1585,360
48,1562,1583,324
48,1805,1603,192
49,520,1439,377
49,600,1470,638
49,539,1476,378
50,1797,1552,612
50,1778,1556,374
50,1805,1585,360
50,1804,1603,180
51,726,1553,725
51,772,1574,2072
51,804,1594,1428
52,1307,1560,475
52,1264,1624,1131
52,1255,1658,322
53,1044,1651,272
53,1084,1658,884
53,1111,1702,180
53,1096,1724,1116
53,1053,1760,483
53,1140,1788,204
53,1074,1799,378
54,843,1682,187
54,782,1739,304
54,832,1764,408
54,945,1786,208
54,875,1793,286
55,1536,1741,675
55,1594,1733,315
55,1568,1783,1749
55,1609,1802,182
57,1175,1747,256
57,1394,1792,2400
57,1172,1802,1938
57,1227,1790,500
57,1140,1788,204
57,1262,1821,288
57,1182,1835,252
57,1222,1851,255
58,1844,1692,216
59,1042,1851,552
59,973,1858,208
59,957,1865,243
59,978,1908,306
59,1032,1925,1008
59,995,1924,144
59,1072,1945,506
60,671,1872,2112
60,611,1934,784
60,575,1961,1564
60,616,1995,195
60,649,2002,180
60,575,2015,483
60,551,2023,160
