# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/D - 05(fld 11 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,964,67,375
0,952,158,924
0,1011,168,360
1,1876,75,532
1,1872,98,374
1,1920,115,169
2,1103,208,1672
2,1151,208,160
2,1079,242,182
2,1171,268,195
3,1459,207,208
3,1449,287,414
4,1656,195,320
4,1688,197,140
4,1648,223,391
4,1718,227,378
4,1777,260,168
4,1624,269,210
4,1734,307,208
4,1757,323,380
4,1726,342,224
5,1984,292,240
6,1567,311,1755
6,1603,348,210
9,766,383,525
9,652,441,285
9,832,448,783
9,696,477,342
9,765,487,408
9,729,493,228
9,663,529,3780
9,840,523,675
9,785,552,238
10,766,383,550
10,796,406,192
10,1171,439,448
10,832,448,899
10,1174,468,200
10,765,487,425
10,1050,495,588
10,1189,505,304
10,840,523,675
10,1136,524,208
10,785,551,270
10,1088,556,608
11,1171,439,448
11,1174,468,200
11,1189,505,304
11,1136,524,208
11,1088,556,608
14,1514,646,525
17,695,399,330
17,796,406,192
17,1171,439,448
17,832,448,899
17,652,441,285
17,1173,468,190
17,696,476,378
17,765,487,425
17,1050,496,468
17,729,493,260
17,663,529,3834
17,1189,505,304
17,840,523,675
17,1136,524,208
17,785,552,252
17,1088,556,570
17,725,578,154
17,752,590,280
18,1514,647,500
18,1509,687,272
19,1509,687,272
19,1473,748,1080
19,1364,773,360
19,1463,842,168
20,739,738,170
21,739,738,170
21,1364,773,360
21,858,884,299
21,871,915,1520
21,927,918,322
21,917,941,700
21,852,958,1008
21,873,947,198
21,1323,1063,783
21,802,1077,986
21,877,1083,870
21,1317,1089,204
21,771,1113,420
21,1354,1113,234
21,1421,1127,320
21,815,1140,330
21,893,1150,192
21,879,1160,510
21,1330,1157,352
21,1342,1167,374
21,797,1187,1056
21,1305,1185,1250
21,857,1196,342
22,1473,748,1080
22,1513,766,210
22,1547,804,143
23,1513,766,210
23,1661,770,192
23,1622,785,575
23,1547,804,143
23,1463,842,168
23,1617,932,493
24,299,784,504
24,275,795,168
24,356,814,140
24,271,826,1470
24,251,862,1015
24,213,854,256
25,1766,787,252
25,1831,801,1794
25,1740,803,520
25,1702,826,195
25,1848,847,1216
25,1741,846,169
25,1854,879,315
25,1717,897,238
25,1860,909,210
25,1735,919,340
25,1827,929,693
25,1748,937,528
26,406,987,572
27,858,884,286
27,871,914,1482
27,927,918,322
27,917,941,700
27,852,958,1008
27,873,947,198
28,1855,880,252
28,1860,909,210
28,1980,973,234
28,1970,990,150
29,1600,991,1480
29,1528,1020,600
29,1576,1022,425
30,406,987,572
30,561,1019,144
30,565,1035,396
30,531,1051,270
30,512,1069,777
30,486,1075,594
32,1323,1063,783
32,1317,1089,187
32,1353,1114,204
32,1330,1157,352
32,1342,1167,374
32,1298,1185,925
33,802,1077,986
33,877,1083,840
33,771,1114,400
33,813,1140,297
33,879,1159,448
33,798,1187,1024
33,857,1196,342
34,1711,1085,3905
34,1670,1076,182
34,1661,1121,600
34,1703,1152,2240
34,1798,1138,460
34,1648,1173,1710
34,1764,1172,220
34,1754,1200,1470
34,1719,1187,220
34,1644,1210,195
34,1722,1237,180
34,1708,1260,405
34,1685,1263,272
34,1788,1321,210
35,337,1263,225
35,335,1288,1435
35,434,1292,240
35,377,1311,510
35,359,1321,221
36,1006,1292,154
36,1031,1320,340
36,1099,1331,255
36,1055,1342,221
38,1596,1365,399
38,1632,1405,396
39,1303,1356,960
39,1228,1369,256
39,1185,1383,156
39,1169,1404,336
39,1147,1420,315
39,1147,1466,198
39,1175,1481,726
40,1399,1276,1520
40,1521,1300,960
40,1345,1385,1428
40,1535,1383,1012
41,981,1437,440
41,1036,1445,180
41,1018,1472,1120
41,1024,1507,792
42,1481,1484,408
42,1451,1486,156
42,1481,1525,504
42,1532,1568,187
42,1565,1578,153
42,1397,1581,256
43,1612,1474,4225
43,1670,1551,3432
43,1720,1585,475
43,1680,1598,713
43,1753,1609,812
44,1023,1507,672
44,1069,1548,1680
44,1073,1604,280
45,804,1539,1517
45,857,1543,1886
45,854,1602,208
45,826,1623,315
46,1121,1549,576
46,1232,1549,238
46,1157,1558,180
46,1247,1558,133
46,1117,1608,4650
46,1252,1593,240
46,1223,1651,192
46,1172,1676,572
47,1333,1563,306
47,1397,1581,256
47,1353,1609,238
47,1424,1686,1054
48,1670,1552,2695
48,1720,1586,450
48,1680,1598,713
48,1753,1609,812
48,1675,1648,195
48,1718,1677,468
49,1032,1652,1260
49,1091,1702,230
50,434,1749,289
50,511,1753,513
50,546,1762,255
50,562,1760,165
50,499,1802,276
51,876,1643,14910
51,854,1602,270
51,825,1622,520
51,687,1670,320
51,647,1704,221
51,685,1764,300
51,721,1762,210
51,867,1767,340
51,784,1823,2142
52,1172,1676,380
52,1091,1702,207
52,1116,1755,390
52,1092,1807,336
53,867,1767,340
54,1406,1745,255
54,1487,1765,390
54,1521,1811,713
54,1453,1863,2444
54,1407,1878,300
54,1519,1875,210
54,1435,1885,552
54,1477,1896,156
55,1092,1807,299
55,998,1875,324
55,1086,1881,234
55,1048,1881,364
56,1750,1844,342
56,1702,1861,180
56,1687,1886,182
56,1749,1925,703
57,785,1825,1764
57,816,1945,210
58,1264,1948,360
