# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/D - 02(fld 12 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1434,104,384
0,1467,146,221
1,1762,55,171
1,1768,71,221
2,1519,87,230
2,1538,171,462
3,1014,82,256
3,1035,91,323
4,698,80,221
4,724,80,336
4,680,93,255
4,779,96,324
4,743,102,552
4,763,128,900
4,791,166,672
4,739,180,195
4,689,185,280
5,1582,53,812
5,1578,115,672
5,1647,195,416
6,794,166,416
6,869,194,420
6,943,194,520
6,896,197,156
6,791,203,204
6,899,231,928
6,937,227,143
6,797,243,210
7,740,180,182
7,688,185,252
7,643,188,176
7,735,224,3360
7,792,203,216
7,610,233,336
7,797,243,210
7,597,248,609
7,763,271,352
7,584,275,270
7,659,286,630
7,613,280,323
7,736,286,513
7,680,291,340
7,758,306,986
7,697,300,342
7,724,312,896
7,739,352,150
8,132,277,288
9,1794,314,2520
9,1834,295,168
9,1707,296,143
9,1831,323,171
9,1797,360,144
10,521,215,208
10,576,236,696
10,610,233,336
10,510,238,224
10,465,240,270
10,597,248,638
10,511,253,375
10,479,265,276
10,548,265,192
10,584,275,285
10,613,280,323
11,1411,344,3384
11,1406,378,748
11,1370,381,308
11,1382,394,165
12,1053,330,266
12,1167,406,210
12,1077,430,396
12,1114,443,294
12,1136,449,266
13,256,347,342
13,370,375,1080
13,239,422,1512
13,370,425,2256
13,306,444,420
13,267,472,936
13,336,483,192
13,303,492,405
14,849,435,234
16,1558,424,180
17,1816,385,460
17,1834,399,540
17,1827,467,4636
17,1734,452,240
17,1708,522,1677
17,1657,522,625
18,1899,556,195
18,1841,572,288
19,920,530,210
19,885,550,1440
19,911,548,306
20,336,483,216
21,1011,514,440
21,966,592,336
22,1709,524,2450
22,1899,556,180
22,1840,572,270
22,1796,603,224
23,1163,574,252
23,1253,576,170
23,1204,579,435
23,1235,618,180
23,1214,683,1911
24,1616,507,315
24,1657,522,650
24,1592,539,575
24,1557,545,676
24,1637,547,198
24,1634,574,196
24,1679,587,1178
24,1660,625,154
24,1589,636,378
24,1636,640,875
25,734,223,3190
25,791,203,204
25,812,214,220
25,521,215,195
25,899,231,928
25,937,227,143
25,610,233,336
25,465,240,270
25,797,243,210
25,597,248,588
25,512,253,336
25,330,265,192
25,763,271,320
25,660,286,490
25,613,280,306
25,736,286,475
25,680,291,323
25,390,306,2112
25,758,305,957
25,697,300,324
25,724,312,896
25,370,375,1110
25,370,425,2350
25,848,435,208
25,948,457,806
25,336,483,216
25,1011,514,440
25,920,530,210
25,885,550,1440
25,911,548,306
25,966,592,336
25,991,803,266
25,1013,825,340
25,1018,850,304
25,985,886,900
25,940,894,330
25,846,953,598
25,612,1012,1271
25,876,1025,784
25,1004,1028,180
25,969,1046,342
25,903,1086,2709
25,742,1073,238
25,977,1079,702
25,324,1120,456
25,418,1130,594
25,790,1162,1015
25,736,1158,504
25,760,1189,252
25,652,1252,228
25,335,1259,162
25,545,1264,962
25,1026,1257,154
25,624,1262,285
25,411,1289,5264
25,670,1300,960
25,353,1309,182
26,1358,666,850
26,1214,683,2091
27,1166,406,195
27,1077,430,396
27,957,450,2990
27,849,435,234
27,1114,443,294
27,1136,449,266
27,1011,514,440
27,1111,529,1088
27,920,530,210
27,885,550,1440
27,911,548,323
27,1163,574,252
27,1253,576,170
27,1204,579,435
27,966,592,336
27,1235,618,180
27,1214,683,2091
27,991,803,266
27,1013,825,340
27,1018,850,304
27,985,886,900
27,940,894,330
27,845,953,621
27,876,1025,784
27,1004,1028,180
27,969,1046,306
28,1939,718,391
28,1985,747,255
28,1883,762,304
28,1861,778,918
28,1872,815,1008
29,991,803,247
29,1012,826,304
29,1017,851,238
29,985,886,900
29,940,894,330
31,304,906,736
31,299,933,144
33,846,953,598
33,875,1025,756
34,304,906,736
34,299,933,144
34,269,993,255
34,243,1013,322
34,285,1049,256
34,296,1076,400
34,317,1120,1792
34,418,1130,660
35,1862,961,240
35,1803,1047,640
36,1296,985,198
36,1309,1077,289
36,1284,1084,182
38,613,1013,1200
41,1004,1027,162
41,969,1046,342
41,977,1079,702
42,284,1049,225
42,296,1076,380
42,317,1120,1792
43,254,1159,486
44,742,1073,224
44,790,1162,1015
44,736,1158,504
44,760,1189,252
46,1313,1237,300
46,1356,1275,323
46,1282,1288,462
46,1305,1301,300
47,416,1292,3268
48,231,1252,2240
48,334,1258,209
48,245,1289,210
48,353,1309,182
48,158,1325,252
48,376,1351,240
48,225,1370,1240
48,189,1388,252
49,1068,1256,196
49,1026,1257,165
50,652,1252,228
50,624,1262,285
50,670,1300,960
50,609,1323,196
51,83,1262,210
