# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/B - 02(fld 07 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1727,100,234
0,1748,129,1085
1,1216,94,2925
1,1275,83,247
1,1264,123,432
1,1182,147,196
1,1163,177,272
1,1183,181,171
1,1194,196,304
2,779,98,289
2,753,111,572
2,727,130,660
2,803,135,304
2,747,145,483
2,713,145,336
2,828,162,651
2,809,155,156
2,733,168,300
2,754,181,555
2,807,207,170
2,728,270,352
2,801,270,255
2,750,289,418
2,715,340,306
3,1851,264,242
3,1884,271,255
3,1806,276,378
4,1654,231,224
4,1644,272,475
4,1745,284,414
4,1715,318,1089
4,1772,314,391
5,1514,207,600
5,1548,284,616
6,986,209,77542
6,1142,261,1911
6,895,266,260
6,1192,278,264
6,1127,323,828
6,857,351,304
7,728,130,640
7,747,145,506
7,713,145,336
7,733,167,338
7,746,182,176
7,658,223,552
7,728,270,352
7,715,340,306
8,1221,246,1771
8,1219,271,432
8,1192,278,240
8,1318,308,306
8,1224,388,1008
8,1255,391,483
9,1833,287,600
9,1855,355,1188
9,1775,356,345
10,895,266,286
10,852,265,128
10,801,270,255
10,866,279,228
10,906,351,528
10,857,351,378
10,873,355,252
11,1379,342,196
11,1416,355,330
11,1389,360,156
12,1971,377,575
13,1713,316,702
13,1577,397,374
13,1671,393,264
14,1126,323,1080
14,906,351,528
14,1072,367,391
14,918,407,2562
14,1086,456,2550
14,980,441,204
14,975,458,2080
14,933,472,962
15,1577,397,374
15,1475,431,180
15,1530,433,286
15,1506,465,220
16,1711,323,266
16,1858,362,2112
16,1775,356,468
16,1825,423,299
16,1783,430,961
16,1739,461,945
16,1802,455,224
16,1821,474,2516
16,1769,487,840
16,1829,501,132
17,1221,392,4416
17,1324,395,532
17,1296,403,414
17,1345,421,820
17,1373,465,1316
17,1340,460,221
17,1246,471,264
17,1312,486,315
17,1238,485,312
17,1248,500,966
18,42,453,270
18,46,511,285
18,28,538,285
19,1005,523,182
19,1039,553,294
19,1011,556,368
19,1037,588,520
19,1047,616,230
19,1018,636,306
20,1665,478,1064
20,1769,487,840
20,1810,486,312
20,1828,502,156
20,1627,530,510
20,1608,554,221
20,1631,558,272
20,1703,612,168
20,1630,624,240
21,1234,525,506
21,1305,533,960
21,1141,529,270
21,1271,535,946
21,1379,534,486
21,1220,543,378
21,1240,549,357
21,1142,557,240
21,1377,567,420
21,1359,599,323
21,1255,627,255
21,1311,630,270
22,543,557,360
22,418,629,400
22,440,650,612
22,444,674,255
23,107,647,323
24,176,589,180
25,385,612,304
25,418,629,400
25,440,650,612
25,444,675,240
25,437,700,195
25,427,719,340
26,1359,599,323
26,1311,630,255
26,1301,667,736
26,1458,725,216
26,1364,750,1640
26,1320,748,552
26,1417,755,400
26,1391,774,260
26,1345,786,396
26,1379,793,153
27,1493,667,156
27,1512,688,580
27,1542,719,952
27,1458,725,216
27,1577,737,272
28,1752,785,300
29,1630,650,5922
29,1702,684,208
29,1720,686,247
29,1617,699,252
29,1680,696,396
29,1658,702,266
29,1577,737,272
30,385,764,143
30,357,772,180
30,376,813,165
33,1863,829,368
33,1834,848,1517
33,1720,864,156
33,1916,903,525
34,226,840,506
34,265,857,270
35,926,949,240
35,931,983,420
35,904,988,144
35,973,1004,216
35,803,1010,288
35,974,1027,320
35,795,1035,812
35,772,1061,567
36,1439,896,448
37,345,959,675
37,246,978,264
37,297,1001,750
37,234,1001,368
37,309,1019,460
