# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/C - 08(fld 07 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,620,439,3740
0,651,463,728
1,903,358,6960
2,1336,502,9120
2,1404,582,324
2,1376,596,340
2,1343,623,208
3,245,636,744
3,213,723,210
4,1252,808,12200
4,1307,842,156
4,1303,869,378
5,1404,581,306
5,1620,668,1054
5,1662,679,1496
5,1563,691,2730
5,1538,680,144
5,1611,692,624
5,1691,701,2006
5,1685,724,462
5,1548,730,306
5,1654,734,182
5,1706,744,735
5,1664,747,255
5,1526,770,1600
5,1597,765,616
5,1707,768,272
5,1641,771,360
5,1690,785,460
5,1667,837,7957
6,820,898,12870
6,766,976,442
7,743,969,187
7,766,977,486
7,1273,1009,342
7,1085,1219,1085
8,1664,1123,225
8,1589,1164,221
9,1590,1164,234
9,1577,1221,171
9,1508,1219,403
9,1484,1234,735
9,1535,1280,621
9,1593,1311,2162
12,1682,1186,360
12,1623,1204,952
12,1633,1274,169
12,1691,1282,399
14,1085,1219,1085
14,1256,1393,288
15,1824,1181,750
15,1846,1218,918
15,1733,1218,252
15,1738,1243,285
15,1834,1258,529
15,1739,1272,165
15,1865,1289,987
15,1830,1296,726
15,1746,1306,899
18,1746,1307,1122
18,1698,1314,627
18,1654,1319,682
18,1730,1350,396
18,1623,1387,182
18,1557,1399,759
18,1532,1419,352
18,1565,1432,306
18,1598,1448,380
19,1256,1393,288
19,1322,1441,378
20,344,1440,16256
21,1790,1356,460
21,1806,1386,320
21,1623,1387,196
21,1557,1399,792
21,1532,1419,352
21,1565,1432,306
21,1522,1445,648
21,1598,1448,399
21,1501,1493,990
21,1528,1498,272
21,1425,1516,735
21,1490,1532,600
21,1437,1542,308
21,1457,1561,340
22,1173,1535,260
22,1217,1545,552
22,1220,1616,7360
23,685,1640,588
23,799,1749,360
23,747,1800,256
23,749,1831,620
23,774,1841,810
23,851,1921,1943
