# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/E - 03(fld 02 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1738,429,1472
0,1653,435,594
0,1676,458,225
0,1640,490,234
0,1704,492,192
0,1760,529,625
0,1705,528,400
1,860,657,1088
1,1054,676,546
1,885,708,576
1,988,726,288
1,897,739,2553
1,858,770,714
1,938,779,851
2,1830,692,552
3,202,649,405
3,120,672,493
3,112,754,480
3,213,753,180
3,142,771,816
3,175,776,156
4,1637,540,1276
4,1848,539,1551
4,1780,550,396
4,1837,579,4307
4,1744,572,3403
4,1509,567,230
4,1570,593,1024
4,1833,589,609
4,1630,594,2052
4,1759,611,540
4,1566,632,3417
4,1829,641,2793
4,1790,648,646
4,1738,649,230
4,1761,675,1591
4,1830,692,552
4,1589,696,468
4,1631,714,408
4,1637,746,1008
4,1500,755,2048
4,1550,832,36040
4,1704,780,2552
4,1449,776,260
4,1669,791,360
4,1432,807,486
4,1511,805,300
4,1570,815,567
4,1492,817,361
4,1700,828,280
4,1433,864,783
4,1463,854,171
4,1692,861,520
4,1694,878,2074
4,1736,907,1892
4,1693,901,348
4,1747,920,210
4,1686,926,608
4,1614,969,1449
4,1713,944,352
4,1525,952,238
4,1551,966,2021
4,1689,975,2538
4,1498,963,297
4,1441,964,240
4,1457,994,1020
4,1800,986,225
4,1414,1003,1225
4,1649,995,375
4,1481,1008,272
4,1705,1020,540
4,1585,1031,440
4,1649,1043,1064
4,1449,1044,2146
5,1097,885,434
5,993,897,612
5,1554,901,361
5,1039,926,1344
5,1182,935,11280
5,1307,933,897
5,1614,969,1449
5,1524,952,221
5,1551,966,2021
5,1498,963,297
5,1441,964,240
5,1393,971,578
5,1259,1037,28485
5,1077,1020,7371
5,1369,983,425
5,1457,994,1020
5,1570,1030,9682
5,1414,1003,1190
5,1481,1008,272
5,1346,1040,2301
5,1449,1044,2088
5,1283,1046,1100
5,1328,1100,3264
5,1055,1078,238
5,1427,1085,924
5,1169,1136,9951
5,1098,1107,208
5,1397,1125,924
5,1236,1123,551
5,1276,1210,30368
5,1099,1169,4738
5,1420,1213,1085
5,1159,1262,5226
5,1071,1256,2520
5,1183,1248,240
5,1386,1255,1196
5,1294,1283,207
5,1366,1306,1848
5,1200,1313,741
5,1124,1319,437
5,1286,1326,1344
5,1183,1327,272
5,1134,1352,374
5,1331,1355,672
5,1231,1366,374
5,1194,1373,405
5,1180,1426,6363
5,1329,1402,275
5,1295,1411,589
5,1414,1412,416
5,1265,1439,1271
5,1402,1434,408
5,1589,1449,1800
5,1000,1449,390
5,1188,1469,2891
5,1254,1469,868
5,1475,1460,190
5,1120,1470,1334
5,1489,1509,5040
5,1147,1501,2475
5,1342,1509,4770
5,1087,1515,272
5,1238,1545,3162
5,1583,1538,170
5,1554,1560,228
5,1602,1564,325
6,720,1119,216
6,709,1175,3139
6,786,1183,224
6,662,1199,760
6,852,1216,696
6,819,1215,231
6,673,1225,754
6,906,1244,1755
6,711,1242,338
6,800,1256,625
6,669,1267,600
6,743,1284,153
6,676,1303,756
6,723,1311,468
6,874,1314,693
6,640,1344,1152
6,588,1348,656
6,690,1352,594
6,879,1356,312
6,770,1359,154
6,407,1366,342
6,640,1368,513
6,599,1400,5184
6,846,1375,165
6,778,1380,204
6,504,1403,5500
6,824,1386,216
6,691,1386,198
6,803,1398,352
6,899,1402,432
6,827,1406,247
6,695,1411,513
6,854,1417,288
6,619,1450,756
6,693,1444,286
6,717,1464,2720
6,576,1454,285
6,812,1456,270
6,554,1469,1330
6,758,1479,1326
6,647,1476,1320
