# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/D - 04(fld 11 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,212,79,252
0,232,99,304
0,158,128,255
0,127,148,270
0,156,155,400
0,227,165,442
1,605,110,240
1,515,170,272
2,1164,112,624
2,1143,185,162
2,1081,198,208
2,1122,201,330
3,1593,189,169
3,1596,228,220
4,909,117,420
4,916,221,264
4,932,239,442
4,905,251,450
4,887,269,432
4,956,290,240
5,1594,190,144
5,1479,211,441
5,1456,232,180
5,1539,283,306
5,1567,301,1190
5,1475,321,2584
6,1728,263,266
6,1816,272,486
6,1636,306,672
7,226,165,425
7,281,207,627
7,319,206,234
7,310,277,288
7,230,291,150
7,312,315,527
7,282,319,464
7,294,368,204
8,1327,231,288
8,1346,253,351
8,1215,256,156
8,1334,314,266
8,1280,336,225
8,1297,342,210
8,1332,358,420
9,1728,263,266
9,1816,272,486
9,1855,268,144
9,1576,301,1944
9,1870,305,986
9,1635,305,550
9,1627,355,210
10,1164,112,624
10,1245,114,1232
10,1325,132,140
10,1227,167,7584
10,1304,139,224
10,1327,177,630
10,1143,185,162
10,1081,198,208
10,1162,244,4290
10,1327,231,288
10,1216,256,144
10,1333,313,195
10,1280,336,225
10,1297,342,182
10,1331,359,348
10,1123,357,174
10,1151,368,552
10,1123,370,198
10,1233,390,2250
10,1297,413,851
10,1215,422,225
10,1182,433,168
11,124,279,140
11,99,308,391
11,143,379,868
12,499,253,513
12,471,264,432
12,516,274,182
12,442,337,675
12,507,358,544
13,693,334,665
13,750,408,1431
13,687,421,567
13,653,434,570
13,714,442,460
13,730,457,675
13,702,464,570
14,1493,321,1216
14,1498,372,5412
14,1627,355,195
15,1389,294,7504
15,1346,254,324
15,1475,321,2584
15,1333,313,195
15,1281,336,210
15,1296,342,169
15,1331,358,377
15,1495,377,1271
15,1416,365,234
15,1350,401,204
15,1298,413,714
15,1410,417,546
15,1462,430,1591
17,906,365,552
17,956,369,286
17,870,377,728
17,949,390,132
17,869,462,1900
17,932,492,448
18,1350,401,204
18,1297,413,851
18,1410,417,342
18,1215,422,225
18,1182,433,288
18,1334,442,462
18,1167,447,546
18,1266,441,182
18,1264,471,299
18,1208,478,224
18,1336,480,195
18,1311,508,1672
18,1341,496,150
18,1372,516,260
18,1130,525,336
18,1309,550,437
18,1249,552,195
18,1367,564,301
19,534,476,238
19,411,484,462
19,425,510,220
19,451,524,325
19,399,527,180
19,519,530,209
19,443,551,380
19,472,570,216
20,1278,422,17424
20,1350,401,204
20,1409,417,567
20,1462,431,1672
20,1215,422,225
20,1266,441,182
20,1264,471,299
20,1209,478,252
20,1336,480,208
20,1311,508,1716
20,1341,496,150
20,1371,516,273
20,1691,528,480
20,1831,546,520
20,1782,549,380
20,1309,550,456
20,1249,552,195
20,1819,567,224
20,1367,564,301
20,1794,570,486
20,1242,594,5673
20,1845,572,304
20,1887,573,448
20,1306,577,250
20,1754,604,1554
20,1881,616,486
20,1301,616,182
21,687,421,567
21,653,434,570
21,714,442,460
21,730,457,650
21,702,464,570
21,594,523,252
21,583,555,242
21,613,572,162
21,580,581,528
22,259,511,480
22,279,528,256
23,1624,501,132
23,1605,514,143
23,1691,528,480
23,1604,540,144
24,1082,595,1333
24,1080,628,306
24,1138,629,390
24,1104,647,578
24,1125,654,483
25,1819,567,224
25,1794,570,486
25,1845,572,304
25,1887,573,448
25,1754,604,1517
25,1871,637,3380
26,1367,564,301
26,1306,577,270
26,1301,616,182
26,1280,670,342
26,1351,694,272
27,323,620,288
28,1588,691,2750
28,1351,694,272
28,1432,705,266
28,1487,712,252
28,1600,724,238
28,1467,769,204
29,131,691,135
30,1062,796,1845
31,1840,768,345
31,1792,833,600
32,1588,691,2544
32,1662,679,357
32,1630,707,442
32,1657,724,870
32,1600,724,238
32,1629,731,192
32,1668,745,270
32,1693,766,323
32,1697,794,675
32,1560,802,572
32,1694,820,168
32,1576,835,380
32,1673,839,252
32,1633,849,276
32,1657,853,324
32,1584,858,399
32,1610,859,304
33,1993,590,324
33,1754,604,1554
33,1871,636,3484
33,1301,616,182
33,1587,620,486
33,1670,630,1476
33,1937,742,27832
33,1280,670,342
33,1587,696,4032
33,1662,679,378
33,1351,694,272
33,1753,774,17819
33,1432,705,266
33,1630,708,468
33,1487,712,252
33,1657,724,870
33,1600,724,238
33,1629,731,192
33,1668,745,306
33,1694,766,342
33,1467,769,204
33,1840,769,322
33,1698,794,700
33,1560,802,572
33,1694,820,168
33,1576,835,380
33,1673,839,252
33,1633,849,276
33,1657,852,380
33,1584,859,418
33,1609,859,340
33,1869,862,864
33,1835,859,304
33,1750,873,195
33,1842,881,204
33,1540,899,264
33,1407,934,240
33,1818,941,238
33,1879,971,1920
33,1831,961,234
33,1279,972,195
33,1307,998,182
33,1572,992,280
33,1539,1002,234
33,1518,1018,506
33,1542,1027,828
33,1255,1031,168
33,1578,1035,308
33,1563,1052,306
33,1704,1059,368
33,1548,1073,676
33,1587,1075,336
33,1621,1071,168
33,1737,1117,992
33,1659,1118,221
33,1621,1125,384
34,1835,859,270
34,1868,863,806
34,1842,881,204
34,1879,970,1872
34,1831,961,234
36,1572,992,280
36,1538,1002,208
36,1518,1018,506
36,1542,1027,828
36,1578,1035,308
36,1563,1052,306
36,1548,1073,676
36,1587,1075,308
37,1407,934,252
37,1436,1030,234
38,1212,959,156
38,1279,972,195
38,1307,998,182
38,1255,1031,168
39,239,956,468
39,260,986,1218
39,233,1016,1054
39,166,1027,416
40,416,993,208
40,456,1044,462
40,379,1072,273
40,404,1077,360
41,642,1022,357
41,633,1058,1053
41,578,1087,221
42,1077,995,200
42,1019,1035,525
42,1125,1092,330
42,1051,1090,300
42,1085,1106,750
42,1020,1119,1218
42,1125,1121,322
42,1056,1149,255
42,1040,1159,192
43,595,998,221
43,642,1023,374
43,633,1058,1053
43,578,1087,234
43,653,1131,660
43,620,1143,180
43,685,1160,324
43,741,1182,858
43,720,1199,224
43,600,1205,357
43,621,1242,1840
43,570,1234,304
43,737,1236,195
43,698,1261,272
43,730,1266,196
43,645,1272,180
43,688,1279,806
44,1255,1031,168
44,1125,1092,330
44,1087,1099,189
44,1125,1121,345
44,1212,1187,204
44,1142,1190,195
45,1105,647,180
45,1125,654,483
45,1090,675,255
45,1063,796,1890
45,1077,995,220
45,1019,1035,525
45,1069,1035,247
45,1079,1055,182
45,1125,1092,330
45,1051,1090,300
45,1085,1106,775
45,1020,1119,1218
45,1125,1121,345
45,1056,1149,255
45,1040,1159,204
45,1142,1190,195
46,1704,1059,368
46,1621,1071,168
46,1737,1117,992
46,1621,1133,960
46,1659,1118,221
47,1944,1145,7560
48,654,1131,640
48,621,1143,168
48,686,1160,312
48,742,1182,836
48,719,1199,196
48,601,1205,323
48,621,1241,1800
48,737,1236,169
48,697,1261,255
48,731,1266,168
48,645,1272,180
48,688,1279,780
49,1125,1092,330
49,1051,1090,300
49,1085,1106,775
49,1020,1119,1218
49,1125,1121,345
49,1056,1149,255
49,1040,1159,204
49,685,1160,324
49,741,1182,858
49,1212,1187,204
49,1142,1190,195
49,719,1199,238
49,737,1236,195
49,698,1261,272
49,730,1266,196
49,688,1279,806
50,1829,1244,255
50,1900,1292,272
50,1790,1294,182
50,1794,1344,165
50,1895,1356,288
50,1851,1368,238
50,1826,1374,169
50,1867,1384,196
51,620,1245,1085
51,645,1272,180
51,550,1348,540
51,577,1447,2501
51,647,1435,240
52,1688,1275,168
52,1609,1301,594
52,1728,1311,143
52,1605,1336,1054
52,1655,1375,168
53,1403,1312,289
54,341,1381,270
54,445,1403,357
54,340,1408,210
55,1537,1028,513
55,1437,1028,180
55,1577,1034,345
55,1255,1031,168
55,1563,1052,306
55,1405,1056,266
55,1704,1059,368
55,1548,1073,676
55,1587,1076,390
55,1621,1071,180
55,1737,1117,992
55,1621,1133,960
55,1659,1118,221
55,1212,1187,204
55,1688,1275,168
55,1609,1301,594
55,1790,1294,196
55,1403,1312,289
55,1728,1311,143
55,1558,1344,2940
55,1605,1336,1054
55,1794,1344,165
55,1655,1375,168
55,1639,1457,180
55,1508,1486,506
55,1533,1506,378
55,1551,1512,221
55,1763,1514,238
55,1590,1520,252
55,1753,1541,270
55,1603,1563,434
56,699,1471,228
57,1639,1457,154
57,1508,1486,506
57,1533,1506,378
57,1551,1512,221
57,1590,1519,220
58,389,1467,3120
58,287,1479,420
58,308,1496,352
58,425,1553,700
58,308,1556,494
59,445,1404,340
59,489,1407,989
60,1763,1512,315
60,1758,1541,432
61,664,1604,288
61,672,1623,168
63,427,1553,1008
63,469,1596,357
63,509,1637,360
63,485,1669,552
63,411,1670,320
63,429,1686,330
65,224,1593,2880
65,167,1613,324
65,186,1622,240
65,250,1646,374
67,1508,1486,506
