# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/E - 10(fld 06 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,920,85,270
0,795,92,156
0,829,92,176
0,868,98,300
0,825,117,1558
0,1008,126,5406
0,876,119,1269
0,934,154,820
0,822,164,2356
0,885,181,806
0,1038,188,252
0,818,201,1116
0,856,215,880
0,992,217,552
0,1030,214,195
0,950,220,325
0,797,241,266
0,968,266,676
0,871,273,1599
0,899,289,768
0,836,298,240
0,896,334,1209
0,977,362,418
0,855,385,884
0,962,397,644
0,908,428,1215
0,901,455,480
0,935,482,560
1,1881,940,308
1,1893,976,630
1,1938,1065,1643
2,759,1536,1806
2,767,1565,968
2,667,1626,280
2,729,1640,169
2,703,1648,323
3,1523,1689,3388
3,1316,1723,1431
3,1482,1728,322
3,1504,1774,342
3,1376,1788,2904
3,1516,1797,351
3,1549,1814,504
3,1356,1855,759
