# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/D - 07(fld 02 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,423,116,888
0,403,166,480
1,1222,240,399
1,1272,245,230
1,1289,338,800
2,253,349,324
2,295,369,2065
3,1387,353,228
3,1364,371,207
4,196,304,551
4,164,374,240
5,635,440,510
6,1280,369,168
6,1364,371,207
6,1243,377,180
6,1265,412,315
6,1326,409,240
6,1246,420,195
7,1898,428,272
7,1839,437,338
7,1921,440,368
7,1900,452,240
7,1862,481,320
7,1888,518,220
8,1237,569,2405
10,1625,596,196
11,384,616,560
11,344,636,696
11,438,668,1554
11,301,679,572
11,346,691,420
12,502,601,693
12,562,641,192
12,569,664,380
12,598,666,320
12,443,675,288
12,585,694,828
12,531,704,1650
13,1176,618,169
13,1288,646,208
13,1173,651,171
13,1268,695,152
13,1240,714,264
15,681,636,5185
15,704,732,1260
15,701,774,252
16,206,716,952
16,218,764,520
16,162,767,156
16,154,784,1222
16,190,794,192
16,139,808,294
16,173,827,1666
16,136,850,380
16,172,852,182
17,1919,722,288
17,1930,744,216
17,1864,747,276
17,1918,765,176
18,1973,730,650
19,451,761,260
19,517,822,210
19,458,826,234
20,585,694,828
20,588,790,252
21,270,723,5152
21,345,691,648
21,389,712,1073
21,314,777,384
21,371,798,144
21,345,821,420
22,785,739,525
22,784,792,380
22,750,809,546
22,795,813,840
22,853,837,3306
22,752,833,195
22,797,853,350
23,1200,892,504
24,700,776,460
24,590,794,552
24,640,815,1722
24,517,821,195
24,500,848,725
24,626,871,2035
24,526,883,380
24,569,885,324
25,1434,793,240
25,1472,843,210
25,1467,868,320
25,1453,887,352
25,1444,942,160
25,1473,943,195
26,1563,783,608
26,1611,785,504
26,1569,847,920
26,1595,871,256
27,410,806,660
27,345,821,420
27,457,834,1470
27,330,905,33948
27,499,849,546
27,399,904,154
27,482,909,288
28,750,808,252
28,798,813,638
28,854,837,3364
28,752,833,195
28,797,853,350
29,1867,847,780
29,1797,926,252
29,1756,953,450
29,1784,957,320
30,1186,902,2296
30,1214,912,204
31,608,967,1722
31,478,1002,899
31,556,1003,532
31,525,1036,1140
32,1312,999,2916
33,137,946,2880
33,187,945,154
33,96,977,460
33,205,989,208
33,94,1007,1209
33,118,1039,460
33,171,1042,210
34,401,948,4560
34,349,990,208
34,263,1008,160
34,252,1057,1938
34,344,1084,270
34,253,1098,228
35,630,1047,432
36,923,1015,1326
36,898,1005,225
36,886,1021,221
36,870,1061,221
36,910,1082,1530
36,926,1119,285
37,1542,1101,280
37,1504,1111,182
38,752,833,143
38,855,845,756
38,500,849,780
38,750,952,53280
38,797,853,350
38,626,871,2090
38,526,883,399
38,569,885,351
38,1186,902,2296
38,399,904,154
38,481,909,399
38,1296,916,1320
38,1214,912,204
38,402,948,4418
38,608,967,1763
38,1312,1000,2704
38,349,990,195
38,478,1002,899
38,556,1003,570
38,923,1015,1326
38,898,1006,240
38,886,1021,221
38,525,1036,1178
38,870,1061,260
38,910,1082,1530
38,344,1084,270
38,926,1119,323
38,1085,1294,256
38,1193,1296,240
38,844,1300,330
38,820,1300,156
38,1146,1304,465
38,1187,1314,532
38,845,1320,294
38,1154,1326,306
38,1077,1331,165
38,1210,1382,340
38,1183,1393,247
40,1616,1297,308
40,1632,1315,648
40,1554,1311,256
40,1583,1316,264
40,1602,1342,396
41,1084,1294,272
41,1193,1296,240
41,1146,1304,480
41,1187,1315,560
41,1154,1326,306
41,1077,1331,165
41,1210,1382,340
41,1183,1393,247
41,1237,1453,253
42,844,1300,330
42,820,1300,156
42,845,1320,294
43,427,1474,209
43,395,1482,432
43,365,1493,252
44,1805,1394,189
44,1775,1397,192
44,1833,1445,238
44,1751,1505,432
45,1237,1453,253
45,1212,1503,285
45,1234,1517,221
45,1259,1520,187
46,1586,1544,168
46,1599,1580,357
46,1572,1591,162
46,1582,1607,306
46,1521,1613,252
46,1536,1639,1295
46,1576,1642,180
47,782,1562,800
47,804,1589,266
47,793,1622,150
47,874,1637,496
48,1042,1576,288
49,908,1596,380
49,874,1637,496
49,902,1696,192
50,586,1624,187
51,700,1620,525
52,701,1621,480
52,586,1625,198
52,725,1631,240
52,774,1642,160
52,738,1691,2184
52,673,1706,330
52,701,1706,240
52,595,1740,3953
52,679,1738,1140
52,654,1761,693
52,768,1763,204
52,634,1789,512
52,701,1797,154
52,673,1823,280
53,134,1662,336
53,125,1699,221
54,1172,1800,693
55,1685,1727,289
55,1721,1770,238
56,1821,1755,819
57,996,1817,231
57,972,1838,357
57,988,1852,228
57,958,1929,279
58,1962,1896,247
59,772,1953,1064
