# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/E - 04(fld 09 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,414,261,459
0,443,276,345
0,444,301,1078
0,496,332,196
0,526,361,256
1,442,301,1242
1,433,321,420
1,496,332,196
1,525,361,288
1,468,403,483
1,548,434,408
1,446,455,940
1,501,474,2444
2,1459,362,3816
2,1376,388,1564
2,1481,383,594
2,1465,418,3504
2,1392,436,342
2,1550,438,377
2,1453,493,504
2,1486,511,496
3,1713,663,704
3,1117,670,364
3,1667,697,2160
3,1605,707,1519
3,1533,708,1708
3,1816,731,782
3,1771,720,667
3,1758,728,240
3,1699,735,266
3,1750,749,336
3,1540,750,256
3,1574,750,408
3,1608,752,588
3,1544,765,216
3,1719,786,2106
3,1644,779,576
3,1780,777,225
3,1699,822,702
3,1632,827,957
3,1546,827,340
3,1785,824,260
3,1824,854,700
3,1745,853,480
3,1771,858,170
3,1607,879,952
3,1646,883,300
3,1705,893,1568
3,1670,944,238
3,1703,955,1221
3,1760,962,644
3,1729,969,247
3,1667,1003,420
3,1610,1013,429
3,1620,1043,2655
3,1437,1050,672
3,1575,1049,200
3,1746,1054,798
3,1659,1091,10032
3,1481,1056,210
3,1398,1056,319
3,1345,1088,868
3,1447,1086,273
3,1527,1083,182
3,1551,1094,252
3,1476,1105,255
3,1499,1113,667
3,1718,1120,252
3,1539,1118,204
3,1387,1134,1104
3,1520,1138,187
3,1615,1149,220
3,1578,1180,3500
3,1640,1187,1190
3,1359,1199,1330
3,1480,1191,171
3,1398,1206,1443
3,1676,1200,325
3,1446,1236,567
3,1394,1290,840
3,1413,1315,169
3,1420,1447,2352
4,471,1227,899
4,491,1259,700
4,513,1313,4235
4,556,1381,168
4,491,1405,1443
4,529,1398,190
4,446,1433,240
4,548,1448,242
4,420,1467,238
4,465,1505,220
4,584,1508,304
5,446,1433,240
5,556,1448,731
5,508,1458,640
5,420,1467,238
5,479,1488,247
5,566,1508,2145
5,465,1507,486
5,371,1508,392
5,638,1547,418
5,529,1571,207
5,558,1587,240
6,1420,1012,360
6,1325,1014,264
6,1335,1030,738
6,1436,1056,208
6,1165,1059,342
6,942,1061,340
6,1398,1056,330
6,1345,1088,924
6,1073,1194,36234
6,1328,1121,187
6,1387,1134,1104
6,916,1179,336
6,1380,1202,3496
6,1294,1206,744
6,1286,1253,1508
6,1368,1251,196
6,900,1258,315
6,919,1275,432
6,984,1279,912
6,1395,1289,1054
6,1063,1292,792
6,1342,1296,196
6,1414,1315,210
6,963,1318,336
6,1071,1346,680
6,1377,1409,336
6,1018,1431,1419
6,1421,1447,2024
6,1075,1433,432
6,1058,1469,1350
6,1105,1507,8787
6,989,1476,252
6,1005,1518,1050
6,1138,1527,299
6,1186,1532,437
6,977,1539,810
6,1041,1542,289
6,1013,1560,480
6,1074,1586,1508
6,1139,1643,19090
6,974,1616,3468
6,1285,1636,1104
6,1049,1704,312
6,1399,1708,390
6,1159,1737,224
6,1110,1748,660
6,1038,1748,308
6,1085,1749,210
6,1222,1790,1680
6,1044,1793,360
6,1385,1800,357
6,924,1818,1044
6,1004,1829,1128
