# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/E - 10(fld 09 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,689,256,252
0,755,259,340
0,781,259,378
0,754,282,432
0,783,299,1209
0,719,311,352
0,771,362,342
0,878,364,720
0,745,363,338
0,532,385,403
0,547,423,832
0,620,421,330
0,675,424,576
0,806,420,360
0,873,453,320
0,764,469,323
0,608,470,760
0,900,469,304
0,447,472,578
0,856,477,621
0,516,472,378
0,717,521,1363
0,721,556,462
0,707,588,1334
0,938,589,306
0,614,605,392
0,715,624,1085
0,802,755,480
0,830,770,437
0,386,796,348
0,428,802,704
1,802,755,480
1,1101,764,324
1,830,770,437
1,1066,789,414
1,637,900,384
1,946,904,722
1,1012,904,900
1,635,912,528
1,1080,911,410
1,772,924,1064
1,993,939,682
1,1024,939,416
1,645,959,819
1,1229,984,555
1,634,987,391
1,1119,987,510
1,784,1005,1305
1,942,1005,391
1,1116,1008,1035
1,959,1009,360
1,1214,1008,352
1,534,1011,1296
1,995,1011,442
1,900,1041,756
1,907,1084,1260
1,800,1158,756
1,1167,1157,432
2,767,920,340
3,784,1005,1305
3,800,1158,756
4,1065,1632,440
4,720,1640,312
4,1182,1671,3626
4,1078,1663,882
4,894,1711,5192
4,820,1695,720
4,693,1705,693
4,610,1724,1125
4,1135,1724,864
4,971,1725,984
4,666,1727,638
4,1001,1724,280
4,518,1729,357
4,693,1732,280
4,1204,1730,357
4,793,1733,273
4,800,1763,4422
4,667,1761,756
4,1043,1776,364
4,933,1785,289
4,793,1801,391
4,866,1804,224
4,889,1807,420
4,1208,1831,399
4,490,1835,252
4,600,1839,399
4,816,1852,2920
4,961,1885,1008
4,905,1890,740
4,440,1893,460
4,602,1900,1008
4,723,1924,255
4,1056,1930,288
