# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/E - 04(fld 02 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1419,155,1274
0,1395,190,713
0,1347,218,690
0,1258,236,1008
0,1313,239,783
0,1363,252,3700
0,1288,262,391
0,1263,264,210
0,1359,295,528
0,1284,312,620
0,1357,319,418
0,1486,349,180
0,1475,365,195
1,552,330,1428
1,388,337,1440
1,501,331,588
1,677,339,500
1,475,375,3366
1,400,381,594
1,489,430,425
1,621,442,1150
1,540,445,196
1,613,487,400
1,547,485,168
1,606,501,621
1,448,507,171
1,552,507,143
1,489,514,420
1,668,523,1512
1,512,534,1568
1,469,535,588
1,624,560,580
1,522,578,550
2,1227,450,546
2,1154,463,204
2,1273,477,588
2,1214,471,169
2,1229,486,198
2,1270,503,304
2,1219,501,209
2,1246,510,598
2,1275,518,312
2,1194,573,405
2,1326,580,475
3,1764,590,588
3,1788,614,1032
3,1885,629,1920
3,1789,652,1920
3,1899,673,315
4,548,483,255
4,613,487,483
4,606,502,728
4,667,519,2484
4,448,507,228
4,553,507,156
4,489,514,460
4,512,534,1568
4,468,535,638
4,410,570,3024
4,625,560,620
4,484,597,4872
4,521,578,575
4,642,593,231
4,615,601,460
4,534,610,405
4,411,634,2970
4,688,637,4416
4,570,622,224
4,647,645,780
4,592,657,224
4,480,664,1633
4,606,669,228
4,705,681,600
4,462,691,1517
4,527,728,6966
4,755,693,300
4,684,710,792
4,710,716,870
4,347,744,4828
4,784,721,620
4,883,737,2695
4,749,734,240
4,621,779,7252
4,771,749,667
4,700,748,216
4,784,776,540
4,715,778,800
4,823,788,1254
4,384,796,506
4,778,810,2184
4,495,828,5916
4,738,848,2166
4,606,852,1131
4,422,851,918
5,1480,661,899
5,1462,733,171
5,1497,754,1296
6,1035,870,224
6,1087,874,195
6,1057,912,322
6,1062,947,3795
7,1267,783,550
7,1268,838,375
7,1196,853,364
7,1258,900,551
7,1334,940,210
7,1290,990,640
7,1245,985,532
7,1393,1017,902
7,1299,1045,195
7,1272,1052,240
7,1341,1096,2700
7,1279,1093,391
7,1379,1126,629
7,1352,1135,220
7,1404,1150,189
7,1382,1170,1008
7,1372,1207,3290
8,473,815,518
8,754,817,175
8,822,824,276
8,255,831,342
8,738,849,2752
8,918,844,672
8,314,843,897
8,650,879,11868
8,421,850,1045
8,506,851,735
8,473,871,930
8,325,867,195
8,905,872,990
8,539,892,1170
8,429,917,572
8,605,944,800
8,640,942,240
8,408,950,289
8,549,1000,34226
8,938,959,336
8,750,993,4482
8,340,979,375
8,842,1007,460
8,396,1028,2107
8,316,1016,210
