# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/D - 09(fld 09 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,968,40,2208
0,1006,46,380
0,887,78,195
0,1008,81,210
0,970,89,644
0,1010,110,289
0,955,118,414
0,961,158,1152
0,993,151,140
0,952,187,169
1,985,311,1960
1,864,307,532
1,848,346,240
2,362,317,144
2,396,322,342
2,356,335,374
2,376,342,352
2,397,346,238
3,581,379,506
3,543,407,928
3,491,422,2340
4,1670,421,806
4,1659,451,806
5,1113,459,483
5,1086,463,182
5,1120,495,1517
5,1073,494,400
5,998,504,176
5,1043,506,272
5,1069,543,1305
6,1725,643,2166
7,1246,610,2210
7,1267,633,500
7,1195,639,342
7,1287,638,195
7,1269,690,8400
7,1308,654,153
7,1216,683,2332
7,1322,673,231
7,1130,705,256
7,1317,742,256
7,1288,771,1728
7,1136,789,475
7,1173,799,320
7,1166,828,182
7,1186,843,168
8,1888,771,5694
8,1806,775,396
8,1791,817,221
8,1811,845,1755
8,1836,872,253
8,1885,874,448
8,1912,881,204
8,1786,885,234
8,1784,923,806
8,1896,934,840
8,1819,965,1710
8,1918,965,1296
8,1869,971,1332
8,1940,1009,620
9,1448,844,540
9,1503,871,418
9,1539,882,252
9,1571,911,494
9,1519,914,192
9,1548,946,168
9,1505,959,868
9,1485,984,238
9,1510,987,280
9,1455,992,180
9,1470,1002,160
9,1589,1029,1800
10,1043,506,272
10,1070,543,1276
10,1246,610,2210
10,1197,614,156
10,1267,633,500
10,1725,643,2166
10,1195,639,361
10,1288,639,224
10,1269,690,8400
10,1308,654,170
10,1216,683,2332
10,1322,673,242
10,1154,682,228
10,1130,705,272
10,1317,742,256
10,1211,742,143
10,1288,770,1776
10,1806,775,460
10,1136,789,500
10,1173,799,320
10,1182,816,228
10,1791,817,252
10,1166,828,182
10,1811,845,1880
10,1448,844,522
10,1186,843,168
10,1504,871,396
10,1539,881,208
10,1786,885,266
10,1571,908,340
10,1519,914,192
10,1784,924,832
10,1096,952,2223
10,1819,965,1748
10,1506,958,650
10,1509,987,260
10,1109,1017,6557
10,1486,984,192
10,1455,992,160
10,1270,1042,399
10,1340,1051,1224
10,1743,1041,338
10,1703,1056,750
10,1772,1051,224
10,1256,1066,529
10,1747,1080,3381
10,1681,1086,2160
10,1056,1079,312
10,1084,1085,540
10,1256,1091,440
10,1353,1092,208
10,1259,1111,255
10,1647,1132,400
10,1260,1128,165
10,1308,1133,288
10,1634,1168,156
10,1316,1186,1209
10,1635,1184,154
10,1330,1221,756
10,1441,1232,1148
10,879,1245,330
10,914,1242,192
10,1271,1274,3082
10,1376,1256,725
10,1327,1265,540
10,917,1263,169
10,889,1268,300
10,1433,1293,1188
10,1406,1307,696
10,1354,1320,1020
10,1317,1318,600
10,921,1328,1040
10,1396,1322,256
10,1153,1324,684
10,1418,1329,156
10,1107,1333,272
10,1208,1347,247
10,1148,1367,1521
10,875,1363,140
10,1091,1373,195
11,102,765,154
11,238,825,572
11,298,848,4347
11,243,854,624
11,160,890,3348
11,343,877,270
11,242,887,399
11,345,915,900
11,267,911,154
11,290,927,252
11,201,1012,21353
11,293,949,360
11,355,969,289
11,348,1026,1599
11,149,1036,888
11,305,1048,2500
11,311,1169,340
12,464,646,425
12,606,720,540
12,725,722,368
12,818,763,425
12,453,768,300
12,599,789,285
12,689,792,420
12,725,796,551
12,671,804,336
12,577,875,299
12,720,895,441
12,633,906,484
12,538,996,2352
12,656,1009,990
12,612,1011,357
12,527,1033,950
12,829,1094,575
12,793,1111,1224
12,762,1114,340
12,727,1153,320
12,828,1180,930
12,776,1188,1872
13,1096,952,1998
13,1111,1017,6162
14,1276,1041,720
14,1340,1050,1258
14,1251,1066,828
14,1256,1091,483
14,1353,1091,221
14,1259,1111,289
14,1260,1128,176
14,1308,1133,306
15,1743,1041,338
15,1772,1051,224
15,1748,1080,3332
15,1681,1086,2160
15,1647,1132,380
15,1634,1168,156
16,1857,1092,2318
17,1316,1186,1178
17,1330,1220,700
17,1441,1233,1040
17,1271,1274,3036
17,1376,1256,675
17,1328,1265,459
17,1433,1293,1152
17,1406,1307,648
17,1354,1319,924
17,1320,1319,384
17,1396,1322,256
17,1418,1329,132
18,879,1245,330
18,914,1242,192
18,917,1263,169
18,888,1268,315
18,821,1287,342
18,920,1328,1080
18,822,1319,420
18,846,1348,216
18,875,1363,168
21,1271,1274,3082
21,1319,1319,408
21,1153,1324,684
21,1106,1333,255
21,1208,1347,247
21,1146,1368,1804
21,1091,1373,195
21,1278,1382,891
21,1144,1423,891
21,1255,1436,2484
21,1177,1426,192
21,1052,1453,1518
21,1100,1459,272
21,1189,1484,276
21,1238,1490,567
22,405,1342,2652
23,206,1420,7735
27,980,1410,1480
27,1052,1453,1518
27,950,1442,182
27,1014,1493,783
27,1052,1506,352
27,992,1532,418
28,1278,1382,750
