# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/F - 04(fld 03 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
2,1296,90,208
2,1183,119,625
2,1164,145,130
2,1278,171,228
2,1292,200,1081
2,1127,218,3102
2,1249,212,1254
2,1188,227,816
2,1210,245,364
2,1257,266,192
2,1175,267,190
2,1231,282,240
2,1200,296,1064
3,1728,137,288
3,1764,154,391
3,1793,283,572
3,1711,349,390
4,868,189,1400
4,786,183,264
4,748,208,182
4,763,213,315
4,792,210,285
4,872,222,1530
4,836,219,384
4,784,240,342
4,802,335,325
5,1572,412,748
5,1541,425,1440
6,1377,395,460
6,1320,402,336
6,1296,418,420
6,1350,443,288
6,1292,455,660
6,1387,479,323
6,1348,494,435
7,182,442,918
7,208,441,252
7,231,479,1638
7,247,495,525
7,152,510,522
7,225,511,323
7,160,531,182
8,1686,586,3280
8,1745,607,190
8,1657,626,196
8,1739,638,756
8,1654,644,462
8,1720,661,380
9,1899,831,1505
9,1956,855,800
9,1787,870,192
9,1928,870,324
9,1782,926,216
9,1769,944,225
9,1761,977,180
10,1100,897,289
10,1076,902,315
10,1133,931,306
10,1093,949,650
10,1116,955,252
10,1139,953,238
10,1091,974,280
10,1111,987,558
10,1229,1015,500
10,1121,1044,336
11,1667,847,231
11,1734,857,860
11,1634,863,525
11,1666,872,360
11,1787,870,192
11,1758,887,589
11,1650,888,323
11,1636,891,224
11,1723,904,640
11,1694,901,156
11,1714,924,693
11,1750,925,225
11,1782,926,216
11,1602,932,240
11,1627,930,196
11,1769,944,225
11,1623,951,180
11,1758,975,1036
11,1642,970,132
11,1721,975,187
11,1688,1002,294
12,1688,1002,294
12,1914,1012,841
12,1758,1032,4687
12,1848,1040,2736
12,1913,1033,280
12,1668,1058,600
12,1764,1064,448
12,1614,1089,1064
12,1678,1097,2822
12,1619,1134,1064
12,1691,1143,888
12,1735,1160,506
12,1626,1168,1440
12,1680,1175,340
12,1765,1177,240
12,1856,1197,682
12,1609,1213,1204
12,1815,1227,500
12,1850,1235,837
13,1602,932,252
13,1437,1024,680
13,1588,1029,1305
13,1463,1022,143
13,1414,1038,775
13,1447,1042,176
13,1455,1100,204
13,1474,1121,918
13,1574,1125,560
13,1506,1127,1120
13,1566,1150,300
13,1521,1176,1521
13,1479,1197,324
13,1609,1214,1176
14,1311,1312,2162
14,1269,1303,143
15,1785,1351,253
15,1764,1364,360
15,1798,1364,234
15,1775,1386,780
15,1763,1406,143
16,640,1349,420
16,577,1357,672
16,673,1368,513
16,547,1363,225
16,549,1384,132
16,684,1404,273
16,554,1412,187
16,584,1417,322
16,678,1425,260
16,669,1444,225
16,614,1463,432
17,1142,1420,345
17,1121,1434,252
17,1196,1454,168
17,1090,1455,210
17,1195,1478,323
17,1174,1511,1344
17,1118,1521,440
17,1144,1527,598
18,1778,1498,374
18,1765,1517,345
18,1789,1548,700
18,1810,1553,350
18,1784,1627,399
19,1144,1527,598
19,1205,1648,600
20,1557,1638,420
20,1552,1672,234
20,1606,1671,374
20,1557,1708,168
20,1606,1712,208
20,1578,1721,252
21,1784,1627,399
21,1819,1642,168
21,1850,1652,510
21,1782,1653,861
21,1801,1694,2596
21,1850,1683,805
21,1840,1710,195
21,1791,1725,520
22,580,1754,552
22,555,1820,2860
22,446,1832,1369
22,516,1837,240
22,536,1851,270
22,507,1868,182
23,580,1754,598
23,718,1766,260
23,708,1799,529
24,1424,1843,510
24,1450,1845,156
24,1374,1854,187
24,1452,1874,154
24,1387,1912,475
24,1407,1957,208
25,860,1833,775
25,881,1848,1152
25,833,1862,228
25,864,1879,190
25,882,1995,1377
