# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/A - 10(fld 11 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,972,247,2100
2,907,208,238
2,992,218,272
2,971,246,2438
2,749,274,374
2,793,359,378
2,907,382,475
2,747,445,840
2,909,469,507
2,834,469,306
3,1420,311,589
3,1472,419,297
3,1315,574,272
3,1287,584,494
3,1364,623,240
5,1690,566,1260
5,1679,681,297
5,1709,695,198
5,1805,736,360
5,1835,748,713
5,1799,770,224
5,1818,796,666
5,1866,909,551
5,1907,908,320
6,1234,757,342
6,1361,780,1750
7,1019,711,414
7,889,722,1050
7,1053,714,396
7,856,757,969
7,952,767,525
7,778,788,364
7,878,800,814
7,995,872,320
7,879,879,300
7,961,882,1083
7,1002,904,391
7,980,921,264
7,1020,961,2225
7,960,1004,391
7,1040,1009,612
8,1552,733,504
8,1234,757,342
8,1361,780,1750
8,1110,877,300
8,1418,884,840
8,1497,909,338
8,1347,1005,340
9,1568,852,350
9,1553,882,864
9,1562,905,1836
9,1497,909,338
9,1609,973,2088
9,1653,1026,308
9,1585,1159,598
9,1655,1168,483
10,735,1099,406
10,159,1158,300
10,135,1196,390
10,498,1206,357
10,469,1343,510
10,623,1380,450
10,321,1402,351
10,387,1413,336
10,601,1414,442
10,471,1437,1428
11,1401,1282,288
12,1765,1293,6322
13,1473,1288,675
14,1356,1097,810
14,1172,1141,576
14,1209,1222,275
14,1180,1257,6018
14,1222,1235,390
14,1070,1255,450
14,1347,1276,361
14,1401,1284,475
14,1291,1296,272
14,1142,1306,288
14,1341,1317,285
14,1116,1340,357
14,1176,1375,319
14,1160,1452,342
15,1173,1141,528
15,907,1244,320
15,1070,1255,450
15,891,1261,221
15,1189,1273,475
15,939,1274,154
15,1347,1276,361
15,1291,1296,272
15,1342,1317,252
15,1117,1340,340
15,920,1434,500
15,1160,1452,342
15,1127,1491,1536
15,1187,1512,340
15,915,1592,4355
15,869,1575,578
15,880,1612,345
15,1250,1638,345
16,915,1592,4355
16,869,1575,578
16,880,1612,345
17,515,1548,300
17,459,1658,434
17,638,1660,608
17,755,1841,432
