# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/F - 02(fld 07 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
1,1636,100,231
1,1739,98,323
1,1616,153,480
1,1630,196,150
2,539,113,273
2,563,125,304
2,508,134,187
2,548,170,300
2,591,201,2242
3,590,203,1815
5,1325,177,336
5,1252,199,221
5,1206,233,986
5,1305,262,357
5,1410,265,154
5,1458,310,234
5,1246,327,322
5,1290,349,575
5,1400,387,304
5,1309,407,360
5,1422,420,1484
5,1261,427,1029
6,521,254,440
6,602,272,399
6,509,277,725
6,627,313,425
6,636,336,306
6,531,339,320
6,539,362,624
6,601,371,1014
6,563,369,380
7,1722,304,272
7,1621,314,170
7,1615,359,1950
7,1660,375,2106
7,1722,370,448
7,1753,380,800
8,1067,400,375
10,1491,322,1591
10,1458,311,198
10,1555,333,638
10,1521,425,3358
10,1420,421,1080
10,1459,444,160
11,1756,381,528
11,1626,395,253
11,1674,399,1740
11,1613,419,1540
11,1642,431,1932
11,1651,469,357
12,914,395,2160
12,1006,474,494
12,976,510,700
13,1909,441,224
13,1966,450,928
13,1937,452,240
13,1861,472,702
13,1936,472,165
13,1962,532,9170
13,1836,533,380
13,1816,564,255
13,1849,587,1166
13,2007,607,552
13,2008,639,286
13,1991,657,506
13,1968,666,240
13,1998,676,496
13,1942,677,405
13,1964,692,552
13,1987,709,450
13,2011,721,256
14,1535,424,806
14,1459,444,374
14,1582,499,224
15,1310,435,798
15,1458,443,187
15,1403,457,247
15,1315,509,1739
15,1420,507,156
16,704,508,1452
16,677,566,1190
17,1861,472,702
17,1836,533,380
17,1805,563,1196
17,1849,587,1166
19,1123,485,416
19,1139,498,156
19,1112,534,336
19,1063,595,1419
20,1173,458,315
20,1219,465,434
20,1220,491,392
20,1139,498,144
20,1307,499,168
20,1318,518,315
20,1218,539,3744
20,1151,575,288
21,526,476,216
21,547,484,272
21,579,499,1295
21,620,522,936
21,522,528,360
21,572,554,240
21,518,568,140
21,499,574,289
21,508,601,726
21,614,603,143
21,537,634,272
21,569,641,176
23,1461,550,644
23,1442,645,1015
24,1478,590,352
24,1560,627,228
24,1442,645,252
24,1565,652,621
24,1514,712,1645
25,656,602,192
25,703,607,729
25,668,630,288
25,687,652,1240
25,719,659,330
25,737,675,312
25,698,682,350
26,1442,645,192
26,1514,713,1739
26,1381,755,812
26,1397,750,270
26,1493,772,360
26,1380,784,616
26,1441,809,546
26,1423,857,874
28,612,518,154
28,1218,539,3744
28,1111,534,294
28,1318,561,1711
28,1455,550,368
28,638,552,195
28,677,566,1224
28,1151,575,288
28,1063,593,1020
28,656,601,238
28,703,607,729
28,615,603,156
28,1139,609,504
28,668,630,306
28,1445,646,1620
28,687,652,1240
28,719,659,330
28,737,675,312
28,698,682,350
28,1346,688,221
28,724,706,187
28,1381,755,812
28,1397,750,270
28,1405,776,306
28,1380,784,616
28,1440,809,567
28,1423,857,874
28,977,897,1316
28,932,892,280
28,1018,906,990
28,1279,915,560
28,1104,914,620
28,1255,946,441
28,903,965,198
28,1118,985,2726
28,1158,965,266
28,1083,983,340
28,883,989,342
28,1004,997,768
28,920,1023,391
28,1138,1028,484
28,897,1038,170
28,1258,1045,289
29,1678,741,256
29,1653,748,192
29,1710,820,192
31,1771,789,154
32,199,800,198
32,256,819,176
32,235,865,204
32,203,875,294
33,1259,800,255
33,1278,915,588
33,1255,946,441
34,566,898,1075
36,1789,868,984
36,1742,902,1320
36,1693,909,578
36,1693,979,190
36,1743,987,496
36,1774,1038,315
37,1892,972,500
37,1980,991,552
37,1902,992,442
37,1889,1014,374
37,1966,1011,464
37,1870,1032,400
37,2002,1046,170
38,977,897,1316
38,932,892,280
38,1018,906,990
38,903,965,198
38,883,989,342
38,1004,997,744
38,920,1023,391
40,977,897,1316
40,1017,896,208
40,1018,913,570
40,1119,985,2668
40,1083,984,306
40,1004,997,744
40,1137,1028,462
40,1146,1087,648
40,1110,1117,154
40,1088,1126,320
40,1152,1131,806
40,1060,1137,572
40,999,1135,714
41,617,1100,390
42,328,1102,224
42,322,1129,403
42,373,1150,475
43,1258,1045,289
43,1299,1080,525
43,1146,1087,648
43,1152,1131,806
43,1177,1178,300
43,1213,1199,1188
44,1800,1087,210
44,1752,1102,361
44,1740,1166,270
44,1726,1177,552
44,1784,1189,1288
44,1813,1204,952
44,1732,1198,280
44,1789,1206,224
44,1759,1211,663
45,527,1076,240
45,564,1089,494
45,439,1093,255
45,618,1101,308
45,416,1106,378
45,528,1111,221
45,501,1121,414
45,406,1145,255
45,470,1183,180
45,501,1199,858
45,553,1255,560
45,483,1269,306
45,518,1266,234
46,1740,1166,143
46,1726,1177,552
46,1784,1188,1334
46,1813,1204,952
46,1732,1198,280
46,1789,1206,224
46,1759,1211,663
46,1820,1227,264
46,1931,1246,775
46,1855,1255,450
46,1929,1273,391
46,1812,1275,612
50,213,1249,528
50,220,1294,522
50,259,1295,272
50,153,1313,754
50,307,1326,1640
50,284,1399,832
50,252,1417,154
51,1789,1305,144
51,1808,1319,156
51,1802,1395,360
51,1871,1392,180
51,1869,1423,192
52,891,1397,2806
53,1185,1444,8502
53,1147,1504,2376
54,521,1511,336
54,628,1537,484
54,580,1570,500
54,665,1591,190
55,791,1529,520
55,775,1547,176
56,44,1429,414
56,140,1501,154
56,177,1521,224
56,100,1543,294
56,167,1597,306
56,134,1608,230
57,775,1547,176
57,687,1650,1215
57,754,1656,756
57,790,1717,2600
58,1211,1645,2340
58,1287,1686,260
58,1198,1687,156
59,88,1710,812
59,208,1761,260
59,137,1778,510
59,216,1787,306
59,98,1794,744
59,160,1794,350
59,173,1805,154
59,203,1808,192
59,152,1823,483
59,178,1850,156
60,502,1959,1394
