# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/F - 05(fld 02 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,742,122,580
0,705,151,620
0,765,160,312
0,752,175,260
0,794,221,255
1,1850,152,2300
1,1812,179,195
2,689,83,425
2,684,111,870
2,705,150,713
3,875,151,210
3,794,221,255
3,881,232,324
3,858,249,476
3,933,265,702
3,843,271,323
3,928,289,130
3,905,309,420
3,878,319,400
4,1432,73,456
4,1422,155,3432
4,1527,174,360
4,1542,185,1824
4,1457,186,672
4,1417,195,144
4,1444,236,450
5,881,232,324
5,858,250,448
5,970,259,675
5,933,265,702
5,995,260,256
5,843,271,323
5,928,289,130
5,905,309,420
5,1018,317,1260
5,1047,313,154
5,878,319,361
5,1017,344,180
5,898,350,289
5,885,361,180
5,1035,366,360
5,963,384,1110
5,1012,385,437
5,936,400,168
6,1514,351,234
6,1557,353,480
7,288,508,224
7,240,530,391
7,330,535,240
7,298,539,240
7,216,553,378
7,253,552,308
7,237,572,323
7,280,571,510
7,336,572,238
7,219,593,1147
7,333,621,240
7,223,623,195
7,252,640,306
7,316,655,460
8,1021,715,195
8,994,757,216
8,1006,763,210
8,1029,772,224
8,1059,798,180
8,973,834,190
8,1013,847,169
9,1636,815,255
9,1633,837,527
9,1605,895,528
10,170,763,253
10,371,807,1462
10,343,848,238
11,1348,862,221
11,1364,883,450
12,343,849,224
12,176,977,272
12,198,1002,748
12,151,1006,208
12,296,1022,460
12,282,1087,1386
12,199,1105,1470
12,262,1128,280
12,274,1146,874
13,296,1022,460
13,281,1087,1281
13,262,1128,280
13,273,1146,1029
14,273,1146,1029
15,1550,1306,465
15,1669,1312,300
16,266,1267,299
16,153,1299,216
16,327,1308,224
16,277,1323,224
16,440,1338,289
16,230,1368,551
16,264,1378,896
16,196,1454,725
16,307,1455,462
17,1322,1259,243
17,1283,1270,441
17,1346,1274,224
17,1249,1306,168
17,1236,1324,195
17,1346,1331,182
17,1334,1346,195
17,1289,1362,1008
18,1495,1304,493
18,1550,1306,465
18,1464,1301,396
18,1483,1329,234
18,1536,1339,216
18,1440,1349,208
18,1611,1474,150
19,1730,1499,576
20,1062,1445,441
20,1032,1446,400
20,1000,1448,288
20,1104,1464,1368
20,1011,1473,836
20,964,1473,168
20,1123,1492,143
20,973,1501,238
20,992,1508,432
20,1130,1511,340
20,1040,1530,450
20,957,1538,504
20,955,1573,550
20,1100,1580,1024
20,1012,1591,805
20,1058,1617,1435
20,1009,1624,899
20,1028,1655,648
21,1641,1462,396
21,1611,1474,150
21,1730,1499,576
21,1617,1520,224
21,1589,1538,459
21,1624,1541,396
21,1725,1546,190
21,1619,1560,294
21,1686,1576,255
21,1649,1596,484
21,1716,1607,954
21,1762,1605,126
22,1282,1544,450
23,403,1646,5760
24,665,1560,306
24,688,1561,216
24,732,1574,405
24,670,1592,675
24,631,1594,840
24,711,1606,783
24,748,1605,464
24,622,1625,342
24,759,1637,714
24,634,1657,228
24,715,1673,624
24,679,1683,420
26,1686,1576,240
26,1649,1596,484
26,1716,1607,954
26,1762,1605,126
26,1724,1658,690
26,1833,1655,576
26,1724,1696,352
26,1771,1700,234
26,1752,1703,256
26,1793,1714,308
26,1732,1720,198
26,1795,1740,378
26,1751,1743,352
27,1212,1746,308
28,396,1657,2079
29,1151,1820,1482
29,1062,1837,2730
29,1065,1892,1122
29,1106,1913,693
29,1136,1910,280
30,577,1848,648
30,556,1843,210
31,1825,1764,391
31,1831,1808,210
32,1562,1894,270
32,1535,1908,336
32,1619,1913,209
32,1623,1939,221
32,1535,1958,192
