# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/A - 06(fld 05 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1772,286,2436
0,1552,293,209
0,1680,295,182
0,1413,340,144
0,1417,372,140
1,506,331,513
1,582,336,550
1,580,397,748
1,538,420,600
1,516,446,300
2,698,111,195
2,733,126,1023
2,759,151,169
2,621,175,288
2,702,224,3008
2,636,243,550
2,645,260,336
2,631,289,3350
2,608,304,416
2,614,322,462
2,630,339,319
2,693,369,224
2,606,415,208
3,1056,285,552
3,1013,292,1292
3,1078,302,234
3,1067,325,625
3,1106,336,273
3,1045,340,480
3,1014,375,468
3,1088,395,380
3,1074,421,1040
4,517,446,1326
4,495,579,187
4,441,586,240
5,1311,378,450
5,1354,409,255
5,1318,439,775
5,1210,531,342
6,651,692,23920
6,745,644,378
6,622,738,567
6,760,771,598
7,495,580,170
7,441,586,240
7,508,618,1000
7,485,605,320
7,487,643,441
7,396,666,345
7,335,683,210
7,467,681,198
7,486,703,936
7,431,697,280
7,574,705,609
7,529,737,221
8,213,639,650
8,285,640,156
8,253,652,504
8,283,674,754
8,335,684,190
8,219,693,650
8,153,706,360
8,227,718,143
8,266,728,621
8,124,744,520
8,208,752,858
8,275,750,350
9,809,739,276
9,848,744,432
9,759,774,1248
9,833,779,300
9,720,783,208
9,999,786,190
9,714,810,154
9,1029,834,180
9,746,864,1900
9,799,859,1323
9,1020,870,304
9,890,894,2444
9,802,921,11102
9,1015,899,288
9,703,923,2392
9,739,953,900
9,915,964,936
9,769,981,1320
9,798,984,323
9,730,995,600
9,897,1027,4758
9,764,1054,528
10,208,752,858
10,79,763,2107
10,275,750,350
10,160,767,1116
10,192,787,143
10,207,823,1360
10,113,869,580
10,104,886,176
10,185,892,224
11,269,730,234
11,529,738,238
11,275,750,375
11,432,757,672
11,517,805,2937
11,328,883,29946
11,571,805,300
11,491,874,552
11,610,891,714
11,520,923,510
11,451,961,3450
11,612,941,180
11,599,978,324
12,113,869,580
12,104,886,192
12,185,892,272
12,366,952,3626
12,129,984,6804
12,244,948,1680
12,204,979,256
12,221,996,238
12,244,1041,1677
12,315,1067,3354
12,391,1040,680
12,256,1112,432
12,184,1120,2392
12,120,1125,1120
12,353,1121,713
13,675,814,851
13,633,828,208
13,793,1015,114080
13,613,888,266
13,635,948,132
13,489,1083,437
13,496,1137,756
14,391,1060,9540
14,316,1068,2800
14,462,1065,1974
14,488,1084,624
14,491,1136,3009
14,353,1121,713
14,446,1168,576
14,278,1203,459
16,569,1284,7031
16,644,1339,2700
16,528,1336,315
16,755,1371,323
16,611,1394,195
17,754,1372,552
17,752,1442,168
17,817,1452,304
17,757,1460,322
17,773,1494,182
18,126,1236,272
18,330,1240,320
18,235,1250,693
18,269,1251,304
18,193,1261,132
18,106,1273,380
18,130,1269,204
18,146,1288,609
18,117,1288,228
18,197,1308,238
18,285,1316,1288
18,168,1333,2016
18,227,1341,1947
18,283,1359,399
18,149,1376,1296
18,187,1385,504
18,391,1391,648
18,229,1386,196
18,371,1396,169
18,404,1425,858
18,329,1455,360
19,341,1604,280
20,1722,1630,320
21,612,1567,294
21,647,1616,3157
21,554,1590,190
21,674,1640,240
21,580,1647,240
21,547,1656,288
21,623,1658,345
21,623,1701,1104
21,499,1756,182
21,508,1776,630
21,543,1806,156
22,1832,1733,1092
23,1445,1838,1440
23,1526,1833,165
23,1435,1882,588
24,199,1842,32370
