# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/B - 06(fld 05 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1482,56,441
0,1505,61,276
0,1421,76,616
1,1707,110,285
2,1707,111,252
2,1667,201,5025
2,1725,188,600
4,1014,108,195
4,983,119,550
4,1087,168,198
4,1074,213,3599
4,1068,269,1936
4,1126,271,1353
5,711,166,156
5,675,186,162
5,685,207,546
5,745,250,2580
5,687,239,925
5,712,257,323
5,692,269,280
5,664,297,169
6,1469,270,323
6,1503,305,4452
7,745,250,2640
7,712,257,323
7,887,337,754
7,809,341,176
7,850,363,960
7,782,370,286
7,898,379,792
7,816,381,378
7,793,403,594
8,1235,374,266
9,1165,308,336
9,1137,342,182
9,1106,368,396
9,1135,369,495
10,281,404,850
10,324,395,176
10,267,435,180
10,348,448,352
10,256,450,396
10,289,469,575
10,260,474,224
10,276,498,1435
10,315,519,1134
10,344,517,221
11,1404,392,624
11,1323,419,432
11,1424,444,891
12,757,537,182
12,763,596,240
12,708,604,1870
12,657,623,1122
12,739,616,360
12,722,634,616
12,785,628,165
12,675,643,832
12,780,642,240
12,708,669,460
13,1280,611,324
14,1582,643,224
14,1600,653,285
14,1536,666,960
14,1600,675,667
14,1512,688,140
14,1636,716,728
14,1623,730,324
14,1596,763,1443
14,1537,779,2160
14,1492,768,170
14,1596,786,228
14,1566,791,528
15,708,669,460
15,769,707,1247
15,818,731,196
15,840,749,336
15,723,794,3888
15,835,769,414
16,1111,694,1014
16,989,754,286
16,1073,762,224
16,1109,780,306
17,588,811,576
17,549,823,176
17,493,859,320
17,529,869,220
18,1376,783,312
18,1416,803,225
19,388,772,189
19,369,782,506
19,445,785,506
19,392,792,240
19,472,806,196
19,378,819,1462
19,434,811,336
19,468,835,812
19,417,830,510
19,492,859,304
19,469,874,209
19,447,891,336
19,395,914,702
19,438,919,285
20,1549,779,247
20,1523,787,528
20,1596,786,228
20,1566,791,528
20,1572,857,414
20,1669,861,285
20,1656,876,208
20,1555,881,468
20,1666,899,224
20,1553,913,1394
20,1638,914,234
20,1672,924,578
20,1566,940,775
20,1621,937,322
20,1665,952,616
20,1573,970,600
20,1600,975,990
20,1628,977,345
21,888,866,132
21,961,877,182
21,938,906,3249
21,859,889,273
21,902,893,182
21,977,944,351
21,927,949,216
21,956,957,627
22,1210,1173,418
22,1116,1188,180
22,1150,1202,224
22,1226,1213,350
22,1184,1229,224
22,1228,1238,272
22,1201,1269,690
22,1140,1272,207
23,1398,1177,870
23,1450,1200,336
23,1417,1266,3248
24,914,1428,1598
24,976,1454,540
26,778,1483,594
26,762,1510,1221
26,747,1576,1785
26,837,1578,169
26,787,1598,432
26,787,1608,165
27,1118,1593,187
27,1077,1601,598
27,1074,1622,546
27,1039,1622,195
27,1058,1637,400
27,1083,1644,240
27,1068,1663,1260
27,1169,1692,728
27,1062,1690,210
27,1137,1692,540
27,1079,1710,442
27,1145,1719,1088
27,1099,1723,252
27,1119,1725,289
28,367,1605,180
28,553,1649,342
28,444,1675,306
28,409,1675,304
28,497,1719,160
28,509,1736,437
28,551,1748,2160
28,558,1778,1178
29,1039,1623,210
29,928,1652,650
29,951,1654,374
29,885,1677,903
29,972,1691,377
29,886,1712,234
30,625,1643,483
30,636,1661,210
30,613,1672,418
30,641,1683,323
30,586,1686,280
30,659,1724,224
30,566,1741,270
30,636,1756,962
30,598,1779,792
31,90,1516,306
31,61,1518,252
31,36,1532,1000
31,86,1555,3150
31,92,1593,924
31,76,1625,315
31,154,1712,238
31,203,1723,255
31,242,1762,1600
31,196,1761,408
31,190,1788,546
31,248,1806,390
31,297,1808,240
31,271,1839,2156
31,332,1851,360
32,243,1760,625
32,196,1761,408
32,190,1788,546
32,248,1806,390
32,297,1808,240
32,271,1839,2156
32,332,1851,360
32,299,1926,273
32,253,2000,552
33,1513,1933,1591
34,1714,1885,576
34,1700,1952,6958
34,1575,1928,238
34,1610,1941,714
34,1621,2002,1012
