# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/E - 03(fld 08 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,551,969,1512
0,590,967,288
0,722,984,224
0,543,992,836
0,565,1009,726
0,628,1026,3854
0,549,1028,476
0,520,1065,378
0,562,1084,561
0,641,1085,459
0,669,1103,837
0,658,1180,391
1,612,1233,400
1,1025,1236,330
1,731,1256,210
1,815,1256,225
1,772,1285,4880
1,562,1271,576
1,847,1282,340
1,717,1283,240
1,630,1302,960
1,865,1297,280
1,789,1328,256
1,736,1333,594
1,764,1331,285
1,1074,1336,588
1,656,1354,1462
1,1084,1361,240
1,570,1383,320
1,800,1383,400
1,679,1383,208
1,459,1386,247
1,820,1394,252
1,549,1395,154
1,956,1414,1892
1,844,1402,405
1,634,1410,210
1,734,1444,260
1,527,1446,247
1,460,1464,187
1,721,1470,1449
1,579,1467,168
1,780,1479,957
1,556,1540,1554
1,615,1568,2200
1,708,1558,272
1,551,1644,4725
1,597,1623,240
1,433,1858,483
1,1072,1872,234
2,1547,902,4794
2,1476,894,1386
2,1738,889,320
2,1859,894,288
2,1682,897,330
2,1795,910,221
2,1733,917,504
2,1391,936,851
2,1477,936,408
2,1901,944,800
2,1569,958,2236
2,1840,945,525
2,1260,960,682
2,1429,984,2470
2,1365,977,506
2,1885,998,1520
2,1515,1003,609
2,1810,1010,1960
2,1454,1024,1548
2,1670,1028,600
2,1651,1051,8880
2,1272,1031,342
2,1222,1039,1053
2,1353,1045,3237
2,1860,1054,1392
2,1477,1065,3311
2,1420,1067,1540
2,1331,1116,32007
2,1802,1073,1044
2,1712,1088,483
2,1600,1092,418
2,1857,1098,729
2,1441,1096,588
2,1900,1113,420
2,1708,1126,468
2,1808,1144,1100
2,1655,1157,2967
2,1550,1198,14630
2,1715,1170,384
2,1689,1176,340
2,1841,1180,770
2,1516,1204,408
2,1385,1207,299
2,1456,1223,1120
2,1357,1222,2257
2,1260,1213,228
2,1681,1240,224
2,1307,1241,225
2,1486,1249,338
2,1351,1271,3038
2,1438,1269,2600
2,1500,1304,288
2,1394,1312,252
2,1357,1327,546
2,1487,1358,840
2,1156,1377,399
2,1575,1381,285
2,1528,1399,260
2,1263,1465,24384
2,1312,1418,2046
2,1559,1425,288
2,1455,1454,972
2,1506,1488,3216
2,1624,1565,3200
2,1387,1610,6104
2,1232,1574,288
2,1536,1601,8060
2,1456,1595,357
2,1170,1610,380
2,1676,1628,2070
2,1615,1649,2772
2,1464,1663,494
2,1498,1662,270
2,1634,1688,576
2,1802,1689,1728
2,1698,1686,475
2,1448,1698,616
2,1533,1701,399
2,1749,1715,961
2,1674,1716,266
2,1506,1717,182
2,1552,1725,506
2,1820,1735,300
2,1510,1761,4026
2,1632,1755,840
2,1792,1747,182
2,1644,1777,4503
2,1201,1776,598
2,1807,1785,1520
2,1462,1777,621
2,1763,1830,11340
2,1661,1832,3965
2,1543,1840,1950
2,1334,1852,224
2,1847,1865,169
2,1353,1880,837
2,1592,1881,1218
2,1248,1878,551
2,1435,1880,574
2,1680,1898,1225
2,1857,1919,2600
2,1218,1901,252
2,1523,1910,425
2,1570,1914,624
2,1427,1920,528
2,1680,1932,943
2,1349,1924,1200
2,1484,1938,330
2,1445,1947,288
