# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/D - 05(fld 10 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1108,141,255
0,1083,153,594
1,1108,141,255
1,1214,224,273
1,1229,244,195
2,870,171,432
2,946,204,1155
2,889,212,342
2,992,245,391
2,887,269,361
2,852,279,850
2,996,279,408
2,945,319,1590
3,1481,210,225
4,1214,224,273
4,1229,244,195
4,1137,296,182
4,1077,329,506
5,33,310,150
6,1913,348,456
7,1767,380,154
7,1731,392,351
7,1718,406,228
7,1730,419,345
7,1714,446,504
8,1305,420,594
9,797,400,1369
10,961,313,266
10,1076,328,342
10,1045,356,950
10,1000,368,1332
10,968,401,456
10,1074,438,198
10,1020,474,168
11,1803,494,225
11,1874,552,1216
12,908,405,7242
12,996,372,756
12,968,401,456
12,999,497,210
12,918,567,1760
12,872,573,506
13,518,538,1260
15,1020,473,182
15,991,493,1012
15,972,555,165
16,1598,516,506
16,1518,530,1204
16,1518,584,612
16,1603,586,247
16,1524,618,240
16,1558,622,195
17,422,552,725
17,379,555,810
17,365,589,294
17,412,651,285
19,1074,855,210
19,1050,863,240
19,1105,909,798
19,1091,977,285
20,1333,931,825
20,1375,964,361
21,423,997,858
21,486,999,750
21,516,1008,374
22,1661,1018,2730
22,1716,1013,448
23,71,1016,252
23,81,1048,187
24,505,1006,2990
24,423,997,858
26,895,998,480
26,891,1018,256
26,853,1021,342
26,951,1050,750
26,853,1068,399
26,919,1089,209
26,863,1110,154
26,1010,1184,253
27,221,1029,425
27,406,1039,336
27,350,1079,234
27,362,1113,195
27,350,1176,420
28,1651,1183,204
28,1720,1233,162
28,1723,1255,361
29,710,1170,289
29,683,1221,224
29,671,1235,352
30,563,1212,625
30,567,1241,700
30,545,1242,486
30,429,1281,396
30,537,1282,330
30,505,1296,221
30,477,1298,260
31,1009,1183,432
31,964,1203,450
31,1007,1248,196
31,1061,1275,266
31,938,1276,240
32,1061,1275,266
33,852,1304,144
33,952,1346,5368
33,1044,1349,3528
33,1032,1414,306
34,731,1331,266
34,642,1377,1638
34,613,1391,399
34,736,1420,252
34,626,1423,154
34,610,1435,840
34,721,1434,165
34,699,1456,195
35,1032,1414,306
35,996,1425,342
35,976,1445,169
35,1033,1453,255
35,1058,1504,510
36,1076,1417,858
36,1149,1465,432
38,1484,1501,209
39,843,1525,648
39,827,1528,210
39,858,1549,276
40,735,1420,208
40,626,1423,165
40,609,1435,930
40,721,1434,165
40,699,1456,221
40,637,1515,288
41,1089,1580,572
41,1068,1626,832
42,995,1571,168
42,1067,1627,924
44,791,1676,195
44,774,1696,210
44,834,1751,289
45,1107,1667,221
45,1137,1686,320
45,1068,1703,196
45,1147,1702,182
45,1133,1726,441
45,1155,1741,247
45,1145,1765,256
45,1133,1809,231
45,1049,1842,209
46,602,1728,500
48,376,1875,792
48,453,1876,240
49,1049,1843,220
49,1017,1855,210
50,890,1818,143
50,930,1914,168
50,871,1967,638
