# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/D - 06(fld 08 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,418,108,336
0,451,125,190
0,388,134,440
0,468,141,336
0,393,183,336
0,437,194,450
0,514,213,156
1,746,98,792
1,777,96,182
1,806,120,342
1,740,146,396
1,717,172,399
1,680,225,840
1,773,256,2448
2,468,141,336
2,583,175,675
2,716,172,143
2,615,178,182
2,543,190,273
2,680,224,924
2,537,213,425
2,514,213,143
2,539,263,812
2,603,291,624
2,544,292,434
2,635,299,210
2,546,306,168
2,578,319,875
3,91,201,240
3,277,220,1110
3,118,215,336
3,252,225,128
3,233,271,252
3,245,308,1664
3,98,344,399
3,226,357,775
3,124,367,182
3,132,421,210
4,1335,339,325
4,1323,371,288
4,1361,423,384
5,411,341,256
5,382,357,840
5,363,414,266
5,448,416,156
5,383,431,252
6,898,362,325
6,881,379,231
7,1086,389,460
7,1063,401,360
8,180,539,1085
8,149,531,252
8,190,570,195
8,60,612,306
9,845,550,825
9,869,542,182
9,887,592,210
9,821,597,360
9,849,606,209
9,837,631,252
9,876,681,289
10,1026,621,210
10,1010,624,169
10,997,643,504
10,1049,640,255
10,1063,650,143
10,1035,651,187
10,1008,680,384
10,979,689,216
10,993,704,368
10,955,741,399
10,1055,778,5278
10,1002,839,270
10,938,841,255
11,1226,598,1925
11,1252,609,204
11,1278,620,899
11,1233,630,660
11,1157,626,132
11,1191,635,528
11,1274,665,1260
11,1137,670,462
11,1159,666,156
11,1217,669,322
11,1274,690,575
11,1146,695,345
11,1130,724,234
11,1295,733,180
11,1168,753,625
11,1129,754,340
11,1275,759,171
11,1244,762,399
11,1206,768,1014
12,1438,630,182
12,1467,647,462
12,1416,663,1978
12,1498,657,304
12,1473,671,416
12,1503,673,220
12,1479,692,156
12,1437,718,224
12,1403,742,272
12,1437,743,228
12,1608,752,576
12,1415,760,720
12,1438,781,1312
12,1606,811,812
12,1639,812,198
12,1575,836,209
12,1522,869,306
12,1614,870,400
12,1581,887,176
12,1561,910,551
13,837,631,252
13,876,683,238
13,701,705,221
13,735,718,544
13,658,725,323
13,682,731,196
13,667,763,1088
13,710,796,315
13,781,797,221
13,866,814,2208
13,657,806,204
13,770,814,225
13,669,825,154
13,768,835,270
13,721,847,672
13,757,852,182
13,726,877,400
13,763,879,528
14,1278,620,899
14,1274,665,1316
14,1333,678,1054
14,1274,690,575
14,1391,697,364
14,1398,733,910
14,1295,733,180
14,1275,759,171
15,669,825,165
15,508,841,625
15,591,889,275
16,1057,782,2706
16,886,811,7104
16,781,797,208
16,1001,840,1540
16,943,842,1870
16,899,863,456
16,1041,902,4374
16,962,891,273
16,1011,953,306
16,951,968,580
17,1289,876,168
17,1261,884,1026
17,1348,893,1054
17,1359,926,891
17,1234,939,187
17,1366,956,650
17,1243,966,416
17,1319,968,352
17,1344,969,304
17,1257,981,196
17,1359,993,182
17,1276,994,240
17,1399,1009,1280
19,626,938,216
19,645,948,418
19,639,974,198
19,632,1053,234
20,271,915,195
20,245,922,208
20,305,957,440
20,288,979,238
20,288,1033,220
21,1414,869,2184
21,1522,868,396
21,1614,871,525
21,1582,887,216
21,1562,911,620
21,1534,937,216
21,1540,958,220
21,1399,1009,1170
21,1479,1019,920
21,1617,1028,168
21,1572,1051,380
21,1621,1058,266
21,1485,1065,210
21,1534,1075,576
21,1635,1102,221
22,1484,1020,570
22,1617,1028,168
22,1701,1055,330
22,1572,1051,380
22,1621,1058,266
22,1485,1066,196
22,1535,1074,510
22,1635,1102,221
22,1520,1146,425
22,1572,1157,280
22,1599,1163,525
22,1644,1158,196
22,1533,1158,182
22,1669,1170,132
22,1619,1187,2356
22,1543,1193,154
23,1258,981,144
23,1359,992,195
23,1276,994,255
23,1399,1008,1376
23,1305,1000,209
24,631,1053,221
24,608,1082,414
24,573,1087,190
24,582,1109,504
24,674,1114,320
24,623,1128,195
24,546,1134,420
24,679,1146,690
24,667,1169,306
24,596,1179,899
24,646,1195,323
26,1077,1077,3717
26,1068,1166,320
26,1092,1179,195
26,1070,1195,208
26,1031,1211,870
26,1099,1212,238
27,857,1176,2068
27,780,1172,396
27,873,1246,285
27,773,1286,210
28,1812,1243,340
28,1792,1254,208
28,1896,1292,255
29,1467,1301,154
29,1448,1336,256
29,1577,1352,414
29,1522,1369,273
29,1454,1379,390
29,1437,1380,312
29,1486,1384,506
29,1561,1384,221
29,1516,1400,324
29,1570,1402,165
29,1552,1406,312
29,1502,1430,266
30,1896,1292,255
30,1920,1310,195
30,1947,1318,156
31,711,1277,924
31,678,1286,323
31,772,1288,357
31,728,1303,260
31,634,1309,255
31,776,1339,240
31,637,1364,420
31,667,1387,558
31,701,1402,391
32,1649,1310,432
33,1523,1369,187
33,1454,1379,345
33,1486,1384,506
33,1561,1385,204
33,1516,1400,324
33,1556,1406,208
33,1503,1430,252
34,1522,1369,273
34,1454,1379,390
34,1437,1380,312
34,1486,1384,506
34,1561,1384,221
34,1516,1400,324
34,1570,1402,165
34,1552,1406,325
34,1502,1430,266
35,234,1487,540
35,203,1504,238
35,302,1506,209
35,198,1525,266
35,297,1546,600
35,256,1571,675
36,805,1647,460
37,69,1681,228
37,116,1715,360
