# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/F - 03(fld 08 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1299,95,640
0,1330,102,418
0,1314,111,210
0,1250,120,416
0,1325,137,400
0,1218,172,756
0,1328,169,165
0,1197,178,208
0,1215,191,176
0,1256,208,442
1,198,213,1152
1,209,251,496
2,836,97,225
2,893,116,1640
2,934,139,420
2,816,143,450
2,836,173,442
2,866,185,336
2,844,222,396
2,947,236,675
3,1913,167,2146
3,1845,182,504
3,1979,182,440
3,1946,224,3456
3,1979,220,180
3,1943,270,414
3,1970,283,240
3,1931,296,625
3,1906,306,406
4,445,347,442
5,1316,273,231
5,1323,291,330
5,1317,310,195
5,1253,338,144
6,707,243,198
6,739,256,255
6,707,282,342
6,792,370,1820
6,741,391,1763
6,681,433,361
7,681,434,3685
8,1137,384,528
8,1166,389,234
8,1110,394,352
8,1141,405,250
8,1096,423,234
8,1132,426,510
9,961,379,7161
9,1025,383,160
9,1022,404,221
9,1046,410,528
9,891,416,450
9,957,427,180
9,1049,433,567
9,941,444,300
9,899,460,450
9,917,484,936
9,1006,490,270
9,1033,491,169
9,958,509,208
9,1009,513,286
10,1412,625,208
10,1375,638,1147
10,1416,652,264
10,1394,670,936
10,1340,670,819
10,1379,696,396
11,763,532,1292
12,1254,536,180
12,1281,586,221
12,1303,607,285
12,1326,624,1248
12,1412,625,208
12,1269,630,324
12,1374,638,1050
12,1208,654,1054
12,1240,648,165
12,1294,650,255
12,1318,650,180
12,1416,652,264
12,1394,668,736
12,1302,665,210
12,1327,668,221
12,1263,678,475
12,1301,693,272
13,1239,791,340
13,1216,811,414
14,318,735,299
14,254,788,468
14,360,789,600
14,227,786,464
14,243,816,391
14,326,839,1184
14,230,858,247
14,329,872,493
14,250,890,192
14,210,898,399
14,337,909,770
14,203,927,170
15,795,869,196
15,734,875,851
15,732,905,1215
15,795,924,520
16,360,788,625
16,412,825,588
16,486,877,494
16,379,918,270
16,489,935,345
17,1905,873,144
17,1848,909,255
17,1908,922,378
17,1875,949,2652
17,1762,978,621
17,1841,984,168
17,1757,1022,150
17,1750,1042,1833
17,1726,1042,323
17,1725,1069,221
17,1775,1073,400
17,1746,1073,182
18,1238,892,256
18,1218,911,323
18,1190,918,800
18,1302,946,460
18,1168,953,280
18,1267,990,4956
18,1203,999,1209
18,1176,997,140
18,1219,1024,221
19,729,906,360
19,635,954,391
19,627,1001,204
20,116,915,5376
20,210,898,399
20,153,904,192
20,178,916,494
20,175,946,437
20,116,960,165
20,64,966,560
20,195,971,864
20,47,980,440
20,60,1001,1365
20,90,999,324
20,199,996,153
20,190,1015,255
20,104,1020,288
20,83,1037,399
20,125,1041,154
20,170,1050,384
20,140,1063,1599
20,96,1064,1248
20,193,1075,153
20,204,1087,345
21,1302,946,460
21,1341,1036,195
22,1872,946,1722
22,1764,975,391
22,1841,984,168
22,1920,999,360
22,1757,1022,150
22,1737,1028,234
22,1726,1042,323
22,1759,1050,570
22,1725,1069,221
22,1746,1073,182
22,1775,1074,312
22,1838,1077,289
22,1757,1087,304
22,1784,1096,1216
22,1869,1087,270
22,1816,1091,221
23,495,1048,288
23,575,1097,144
23,428,1112,216
23,396,1130,725
23,497,1135,270
23,473,1142,528
23,415,1153,168
23,576,1160,256
23,495,1172,868
23,547,1169,306
23,465,1174,361
23,535,1183,323
23,509,1190,180
23,537,1213,198
24,1895,1172,272
24,1839,1175,156
24,1801,1185,264
24,1897,1191,192
24,1915,1208,527
24,1891,1217,312
24,1784,1224,432
24,1894,1255,1518
24,1786,1255,224
24,1798,1272,783
24,1910,1281,1102
24,1852,1281,1025
25,1237,1308,294
25,1165,1319,1015
25,1104,1342,380
25,1205,1353,169
25,1131,1355,280
25,1277,1365,340
25,1173,1372,672
25,1251,1376,340
26,1341,1036,195
26,1492,1309,266
26,1452,1323,1085
26,1494,1320,169
27,461,1325,256
27,570,1339,368
27,452,1341,288
27,486,1364,364
27,441,1359,255
27,595,1362,195
27,575,1368,260
27,435,1374,234
27,515,1376,300
27,562,1384,225
27,485,1424,247
27,505,1447,630
27,543,1437,325
27,529,1452,720
28,1757,1022,150
28,1737,1028,234
28,1726,1042,323
28,1760,1050,620
28,1725,1069,221
28,1775,1073,400
28,1746,1073,182
28,1757,1087,304
28,1775,1102,399
28,1782,1224,304
28,1785,1254,169
30,1491,1309,204
30,1452,1323,1085
30,1495,1321,144
30,1434,1338,306
30,1536,1355,156
30,1429,1366,432
30,1480,1372,169
30,1435,1383,187
30,1529,1394,416
30,1452,1393,300
30,1438,1419,462
30,1518,1421,300
30,1484,1433,1887
31,1741,1358,500
31,1732,1385,170
31,1565,1470,560
31,1584,1523,1566
31,1734,1536,380
31,1756,1537,342
32,1761,1338,1092
32,1798,1337,770
32,1741,1358,525
32,1825,1358,588
32,1732,1385,180
32,1816,1416,285
32,1809,1446,312
33,1237,1308,294
33,1294,1326,255
33,1315,1353,1392
33,1277,1377,987
33,1424,1366,192
33,1251,1376,340
33,1362,1392,644
33,1327,1391,221
33,1328,1406,238
33,1342,1422,192
34,785,1448,195
34,842,1465,374
34,844,1507,288
35,1561,1461,130
35,1526,1468,361
35,1550,1472,432
35,1568,1475,238
35,1507,1477,132
35,1584,1523,1512
35,1537,1522,702
35,1475,1525,425
35,1480,1566,306
35,1539,1572,736
35,1521,1570,190
36,1809,1529,850
36,1734,1536,380
36,1756,1537,342
36,1884,1541,220
36,1780,1593,506
36,1753,1617,1204
36,1785,1626,506
36,1807,1623,204
36,1667,1631,525
36,1747,1658,650
36,1724,1656,168
36,1687,1668,208
36,1738,1698,256
36,1714,1696,143
37,553,1546,567
37,575,1543,468
37,518,1606,182
37,503,1653,270
38,767,1668,638
38,725,1706,420
39,518,1606,182
39,527,1659,4320
39,459,1645,169
39,388,1651,380
39,378,1664,224
39,495,1693,703
39,525,1703,330
39,361,1708,195
39,493,1722,240
39,553,1742,1617
39,503,1760,870
39,553,1781,380
39,444,1802,1161
39,510,1803,228
39,535,1816,616
39,572,1815,150
39,492,1823,272
39,398,1840,506
39,523,1839,594
39,422,1839,192
39,577,1851,851
39,431,1854,391
39,445,1887,690
39,602,1894,225
39,421,1911,665
39,376,1913,210
40,1183,1621,378
40,1177,1674,156
40,1128,1685,252
41,1747,1658,650
41,1724,1656,168
41,1687,1668,221
41,1737,1699,306
41,1714,1696,143
41,1710,1748,2000
41,1635,1738,361
42,1524,1806,1152
43,881,1777,420
43,834,1782,336
44,1951,1773,150
44,1962,1791,154
44,1912,1793,338
44,1911,1806,220
44,1912,1905,2806
44,1915,1948,182
45,667,1774,208
45,668,1829,1173
45,642,1836,480
45,578,1851,510
45,628,1853,140
45,602,1895,272
