# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/C - 11(fld 02 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1099,53,504
1,1810,142,256
1,1815,162,225
1,1875,178,176
1,1810,187,285
1,1774,226,459
1,1794,249,672
3,1293,334,168
3,1299,377,594
3,1273,376,196
3,1268,410,374
4,270,451,494
6,924,550,266
6,973,568,368
6,958,585,300
6,973,607,2508
6,877,599,242
6,928,658,377
7,1424,665,676
7,1378,659,276
7,1349,680,187
7,1404,694,154
8,1211,657,418
8,1243,665,270
9,537,618,972
9,563,677,204
9,545,697,340
9,504,703,288
10,497,677,288
10,504,703,288
11,1666,775,360
12,290,707,180
12,339,776,833
13,1211,657,418
13,1243,665,270
13,1349,680,187
13,1404,694,154
13,1051,768,522
13,1173,785,972
13,1211,787,667
13,1040,807,300
13,1149,808,192
13,1218,819,1008
14,1662,776,1890
14,1605,792,946
15,1349,680,198
15,1404,694,154
15,1518,719,9204
15,1605,792,946
16,1173,786,936
16,1211,787,667
16,1149,808,192
16,1218,819,1008
16,1200,878,208
17,163,762,594
17,122,766,504
17,343,776,656
17,220,877,520
17,256,878,480
18,670,846,255
18,715,867,210
18,672,911,128
18,727,946,380
19,881,960,810
20,537,934,1100
20,484,1029,272
22,140,961,1342
22,318,972,1073
22,206,1030,760
22,263,1056,437
23,842,1005,400
24,395,960,7680
24,358,993,266
24,427,1032,812
24,484,1029,272
24,457,1047,270
24,391,1068,324
25,340,1071,570
26,682,974,783
26,621,978,289
26,650,1013,5428
26,665,1042,294
26,598,1053,204
28,1258,1103,500
28,1277,1122,221
28,1316,1150,924
28,1326,1201,616
29,1458,1144,210
30,977,1216,165
31,1115,1341,272
31,1155,1364,324
31,1150,1392,936
31,1060,1386,176
31,1132,1421,243
31,1229,1448,3036
31,1067,1497,342
31,1033,1558,437
34,1321,1357,2080
34,1334,1412,154
34,1238,1451,1344
35,896,1455,561
36,276,1497,1806
36,312,1490,506
36,341,1544,690
37,1800,1721,204
37,1833,1729,374
38,1180,1673,595
38,1215,1698,208
38,1158,1712,396
38,1229,1715,440
38,1245,1734,598
38,1130,1744,483
38,1235,1760,304
38,1214,1774,460
38,1143,1777,224
41,1214,1857,442
41,1246,1877,324
41,1274,1882,192
41,1171,1895,182
41,1219,1909,1530
41,1176,1920,550
41,1188,1936,162
