# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/D - 08(fld 07 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,656,236,1876
0,738,238,252
0,673,285,624
0,806,297,868
0,597,310,768
0,675,330,784
0,811,354,1872
0,674,353,493
0,732,409,460
0,706,411,250
1,718,409,1166
1,649,447,300
1,661,541,375
1,700,571,504
2,850,437,272
2,809,462,1295
2,835,523,7209
2,800,564,143
2,810,598,391
3,1300,858,3264
3,1314,915,1888
3,1382,966,375
3,1164,985,192
3,1146,997,368
3,1227,1020,3186
3,1310,1018,2067
3,1118,1020,1200
3,1173,1021,323
3,1170,1052,180
3,1254,1053,180
3,1128,1086,713
3,1107,1123,672
3,1254,1121,169
4,1414,891,224
4,1429,1001,520
5,1382,967,336
5,1163,985,176
5,1146,997,345
5,1226,1021,3074
5,1105,1048,7140
5,1310,1018,2067
5,1173,1021,323
5,1128,1086,682
5,1107,1123,756
5,1254,1121,169
5,1184,1149,594
5,1007,1254,315
6,802,1080,837
6,846,1086,858
6,738,1079,154
6,764,1088,756
6,789,1103,456
6,744,1113,300
6,840,1116,384
6,720,1127,195
6,864,1132,595
6,830,1148,1260
6,710,1159,323
6,863,1166,672
6,797,1179,616
6,727,1183,361
6,834,1184,285
6,851,1194,374
6,822,1200,300
6,785,1198,330
6,840,1208,180
6,815,1229,322
6,987,1259,156
6,979,1278,154
7,1589,1067,456
7,1651,1122,168
7,1660,1161,644
8,1875,1128,220
8,1714,1183,570
8,1866,1213,6278
8,1705,1232,360
8,1860,1254,1134
9,1714,1183,570
9,1643,1216,4347
9,1557,1191,210
9,1701,1252,3380
9,1595,1313,741
10,870,1134,228
10,1184,1149,594
10,1152,1149,169
10,998,1263,1360
10,979,1278,154
10,1156,1282,182
10,1052,1287,360
10,988,1298,462
10,1142,1296,210
10,1032,1312,1326
10,1005,1321,299
10,1104,1330,696
10,1145,1327,300
10,1193,1332,418
10,1069,1351,528
10,1140,1349,182
10,996,1353,272
10,1027,1352,260
11,1902,1296,297
11,1865,1335,234
11,1905,1363,2006
11,1933,1342,273
11,1935,1376,378
11,1867,1388,150
11,1857,1411,441
11,1904,1421,150
11,1884,1431,140
12,1036,1315,736
12,1005,1324,221
12,1104,1330,648
12,1078,1361,4611
12,1145,1327,300
12,1193,1332,399
12,1140,1349,182
12,997,1353,240
12,1027,1352,247
12,1157,1391,4361
12,1144,1372,210
12,1086,1429,462
12,1210,1433,280
12,882,1448,198
12,1099,1466,156
12,941,1489,312
12,923,1501,120
12,892,1559,754
12,955,1608,1792
12,906,1612,135
12,1357,1618,272
12,861,1636,132
13,1687,1334,1120
13,1601,1442,2548
13,1637,1446,702
13,1497,1486,399
13,1566,1500,418
13,1486,1528,1320
13,1558,1530,330
14,199,1318,220
14,229,1321,375
14,275,1319,165
14,254,1346,1575
14,203,1342,1400
14,282,1347,176
14,239,1372,408
14,286,1377,744
14,121,1379,234
14,266,1385,361
14,147,1389,192
14,316,1398,551
14,213,1428,1892
14,142,1425,238
14,128,1445,176
14,139,1467,390
14,311,1466,420
14,178,1465,221
14,222,1464,345
14,232,1479,247
14,275,1490,1350
14,194,1492,483
14,240,1493,204
14,140,1501,240
14,128,1520,1900
14,214,1510,378
14,185,1511,190
14,241,1525,494
15,609,1375,336
15,655,1391,529
15,850,1449,598
15,811,1479,986
16,850,1449,598
16,882,1448,198
16,810,1479,957
16,941,1489,312
16,796,1498,204
16,922,1501,132
16,810,1515,380
16,810,1541,680
16,892,1559,754
16,841,1569,342
17,1607,1449,1326
17,1497,1486,336
17,1565,1500,399
17,1486,1528,1320
17,1559,1531,216
17,1516,1574,420
17,1483,1600,1148
17,1450,1607,304
17,1414,1621,1440
17,1357,1619,288
17,1565,1624,255
17,1508,1636,1292
17,1400,1628,300
17,1464,1632,414
17,1328,1634,361
17,1380,1637,195
17,1342,1647,1080
17,1424,1647,252
17,1534,1662,800
17,1433,1667,1664
17,1366,1693,660
17,1331,1695,154
17,1405,1713,260
17,1357,1721,528
17,1266,1723,299
17,1458,1739,364
18,487,1562,272
18,591,1606,6370
18,503,1576,432
18,665,1574,308
18,454,1619,1260
18,716,1632,273
18,708,1647,672
18,425,1691,1692
18,710,1724,350
18,702,1750,253
18,733,1751,550
19,194,1492,378
19,240,1493,180
19,140,1501,240
19,215,1509,323
19,186,1510,162
19,241,1524,475
19,127,1530,494
19,92,1573,165
19,59,1625,308
19,100,1661,5772
19,118,1698,220
19,103,1700,224
19,135,1704,238
20,891,1562,240
20,841,1569,342
20,955,1608,1792
20,906,1612,135
20,861,1636,132
20,933,1643,252
20,985,1640,168
20,952,1656,552
20,996,1682,242
20,959,1689,441
20,971,1718,221
20,942,1723,165
20,899,1730,360
20,925,1740,609
21,314,1643,364
21,367,1646,540
21,206,1723,782
21,277,1760,648
21,233,1756,162
22,841,1569,361
22,665,1574,308
22,716,1632,273
22,861,1636,132
22,708,1647,693
22,796,1670,609
22,819,1713,561
22,710,1723,375
22,708,1751,624
22,733,1751,550
22,735,1776,462
22,782,1790,558
