# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/D - 07(fld 10 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1378,388,420
0,1347,395,825
0,1396,406,234
0,1422,411,323
0,1428,485,966
0,1363,510,3128
0,1410,526,169
1,273,459,374
1,417,516,221
1,413,570,408
1,378,575,812
1,269,573,266
1,455,584,1209
1,253,587,255
1,419,622,1558
1,322,615,196
1,268,621,924
2,810,468,680
2,766,480,957
2,747,517,192
2,753,544,486
2,836,553,837
2,783,572,900
2,815,583,299
3,1300,429,135
3,1169,473,480
3,1150,489,792
3,1209,484,234
3,1120,493,288
3,1231,512,169
3,1091,533,221
3,1142,556,224
3,1240,564,285
3,1093,568,255
3,1152,580,204
3,1209,607,714
3,1174,669,1320
3,1093,676,270
4,413,570,408
4,244,567,272
4,378,575,812
4,269,573,266
4,455,584,1178
4,233,586,260
4,253,587,255
4,247,604,360
4,419,622,1520
4,205,611,209
4,322,615,196
4,268,621,924
4,339,654,621
4,280,657,208
4,297,659,399
4,286,688,672
5,1542,587,160
5,1564,592,240
5,1481,614,1053
5,1606,611,450
5,1464,655,1184
5,1636,649,408
5,1537,671,660
5,1445,690,342
5,1468,689,182
5,1525,699,783
5,1587,735,8514
5,1454,710,252
5,1478,739,918
6,988,692,5046
6,915,698,425
7,661,634,378
7,621,644,1680
7,599,679,266
7,645,688,360
7,566,693,352
7,660,752,1200
7,576,757,690
7,606,783,323
7,631,780,156
7,649,795,240
7,636,812,837
7,541,828,1160
7,626,831,598
8,1209,607,640
8,1174,669,1209
8,1057,672,672
8,1093,676,255
8,1036,691,340
8,1145,707,1073
8,1148,759,1131
9,690,637,1634
9,718,638,418
9,739,664,2580
9,789,678,390
9,754,697,540
9,699,737,600
9,796,736,288
9,781,790,2080
9,686,792,266
9,732,794,160
9,706,801,432
9,745,828,972
9,698,823,912
9,773,830,204
9,685,847,384
9,715,859,589
9,737,864,156
10,1372,767,169
10,1377,793,320
10,1338,835,1058
11,983,769,576
11,959,804,420
11,1001,828,1080
12,454,755,304
12,407,787,330
12,540,815,2627
12,419,829,252
12,485,877,558
13,636,813,864
13,541,828,1080
13,627,830,648
13,487,876,336
13,486,937,350
13,506,984,888
13,609,974,192
13,623,985,270
13,600,999,221
13,617,1023,270
13,493,1032,483
13,463,1040,300
13,656,1045,276
14,968,868,208
14,928,921,462
14,935,962,1404
14,984,969,195
15,1123,936,720
15,1073,934,391
15,1047,973,208
15,1057,990,270
16,1261,1012,600
16,1171,1016,672
16,1194,1036,918
17,737,864,156
17,656,907,4628
17,609,974,192
17,623,985,270
17,600,999,221
17,711,1015,285
17,617,1023,270
17,650,1047,1120
17,753,1088,342
17,686,1111,192
18,443,919,920
18,486,937,350
18,390,954,744
18,451,963,234
18,506,984,888
18,493,1032,483
18,460,1042,630
18,454,1072,580
18,402,1071,320
18,317,1079,440
19,781,790,2160
19,732,794,189
19,959,804,420
19,746,828,1008
19,791,816,150
19,773,831,294
19,877,859,483
19,737,864,156
19,968,868,208
19,789,922,2108
19,928,921,462
19,935,962,1404
20,1124,999,575
20,1171,1016,672
20,1045,1054,1026
21,753,1088,342
21,821,1100,360
21,686,1110,208
21,787,1151,342
21,835,1151,390
21,813,1161,322
22,317,1078,460
22,267,1077,156
22,281,1114,551
22,301,1185,160
23,666,1109,3185
23,647,1160,825
23,629,1214,2430
24,1470,1220,1023
24,1604,1248,1023
24,1619,1279,300
24,1648,1294,840
24,1582,1298,1350
24,1520,1311,368
25,298,1294,551
25,280,1314,210
25,215,1346,180
25,248,1359,840
26,1935,1342,221
26,1912,1351,812
26,1938,1368,288
27,1648,1294,840
27,1569,1293,360
27,1592,1298,725
27,1520,1311,368
27,1607,1329,946
27,1496,1331,462
27,1545,1330,273
27,1707,1330,198
27,1653,1347,210
27,1610,1352,522
27,1500,1362,1530
27,1442,1368,255
27,1636,1389,2750
27,1603,1374,224
27,1433,1395,234
27,1397,1427,420
27,1715,1429,180
27,1637,1445,216
27,1429,1454,1209
27,1588,1471,1368
27,1484,1471,204
27,1597,1508,621
27,1507,1509,176
28,1956,1429,168
28,1919,1466,600
28,1919,1487,165
29,124,1650,1026
29,93,1651,270
30,656,1879,703
30,687,1883,361
30,624,1890,360
30,719,1904,132
30,607,1918,442
30,611,1948,182
30,626,1960,504
30,722,1957,208
30,696,1982,624
30,651,1987,468
31,204,1959,4218
