# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/B - 08(fld 06 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1639,48,340
0,1696,57,143
0,1651,78,616
0,1513,99,165
0,1617,121,440
0,1672,128,460
0,1511,140,588
0,1469,147,144
0,1604,149,266
0,1534,160,858
0,1489,170,690
0,1527,188,238
0,1508,192,168
2,1211,137,2214
2,1248,132,182
2,1282,158,2916
2,1171,154,500
2,1344,172,800
2,1138,220,195
2,1308,231,928
2,1254,243,414
2,1163,246,224
2,1323,268,3306
2,1144,256,210
2,1224,256,144
2,1131,274,180
2,1189,297,825
2,1157,292,180
2,1284,293,378
2,1129,303,620
2,1281,317,260
2,1205,320,208
2,1229,339,2346
2,1155,324,646
2,1261,352,2162
2,1193,352,414
3,405,128,1054
3,375,141,918
3,437,136,320
3,340,178,234
3,384,181,240
3,427,201,182
3,354,234,187
3,457,253,224
4,543,253,204
4,674,286,221
4,618,295,300
4,533,307,225
4,618,318,220
4,597,326,290
4,578,345,627
5,1758,221,1232
5,1684,232,1677
5,1798,243,324
5,1816,263,234
5,1670,262,240
5,1715,270,323
5,1649,272,418
5,1830,294,552
5,1649,302,1044
5,1715,311,224
5,1751,324,252
5,1637,337,380
5,1719,337,414
5,1833,339,288
5,1748,354,288
5,1842,356,238
5,1667,359,418
5,1796,395,2205
5,1707,388,550
5,1746,406,1404
6,1113,201,289
6,1086,211,190
6,1139,219,238
6,1185,223,150
6,1100,225,195
6,1123,235,396
6,1069,250,168
6,1163,246,240
6,1143,256,240
6,1131,274,195
6,1157,291,221
6,1130,302,704
6,1030,314,1044
6,1154,324,702
6,1070,360,416
6,1059,379,208
7,969,425,483
7,843,436,195
7,830,455,360
7,937,460,340
7,988,467,552
7,936,487,198
7,828,490,182
7,859,494,442
7,976,511,399
7,901,517,600
7,840,519,320
7,863,543,806
7,941,553,1554
8,1667,359,462
8,1508,492,3599
8,1530,532,160
9,1050,436,3795
9,1151,435,320
9,1156,458,950
9,1130,479,162
9,1101,535,195
10,1509,492,3540
10,1541,533,1452
10,1445,569,255
10,1572,582,240
10,1483,597,486
11,1059,676,1320
11,1051,756,420
12,958,603,2760
12,919,696,496
12,922,714,156
12,922,751,240
12,894,756,238
12,982,792,299
14,667,729,210
15,450,732,380
15,552,735,378
15,446,759,440
15,572,763,255
15,505,775,690
15,456,782,225
15,518,814,1806
15,555,842,775
15,457,868,432
15,491,894,500
16,786,806,475
17,1108,780,780
17,1142,796,154
17,1018,804,425
17,1057,808,528
17,1000,818,270
17,1019,870,575
17,986,870,342
17,1070,877,336
17,1019,894,360
17,1107,902,988
17,1200,911,1806
17,1025,916,400
17,1085,928,192
17,1031,942,320
18,667,946,378
18,646,963,437
18,635,1009,918
18,670,1041,396
19,960,1050,195
19,987,1068,624
19,1002,1093,180
19,991,1136,2300
19,947,1130,182
19,933,1165,621
19,968,1173,182
20,1001,1268,1050
20,983,1308,1254
20,1016,1339,416
20,1044,1337,725
20,986,1356,1216
20,1098,1351,306
20,1068,1384,990
20,1010,1387,700
20,1040,1400,420
21,1350,1261,187
21,1302,1270,208
21,1312,1281,180
22,1472,1374,544
22,1440,1399,972
22,1578,1398,460
22,1467,1398,256
22,1583,1420,221
22,1426,1421,165
22,1571,1427,176
22,1512,1429,370
22,1585,1439,238
22,1536,1457,1200
22,1508,1463,812
22,1580,1472,567
22,1571,1503,660
22,1490,1513,399
22,1514,1515,342
22,1456,1515,180
22,1553,1524,210
22,1533,1532,342
23,878,1479,6882
23,945,1485,960
23,979,1525,1470
23,969,1572,1260
23,845,1577,1404
23,887,1604,2852
23,942,1615,342
24,1196,1493,238
24,1234,1501,368
24,1166,1512,425
24,1253,1550,1440
24,1207,1583,403
25,93,1619,240
25,92,1671,728
25,174,1682,612
25,121,1681,195
25,157,1710,576
25,125,1720,544
26,570,1623,180
26,519,1631,143
26,598,1645,1085
26,580,1637,240
26,617,1679,816
26,625,1701,162
26,486,1700,165
26,603,1715,324
26,516,1737,2244
26,605,1733,425
26,577,1738,392
26,565,1759,594
27,1678,1707,154
27,1652,1724,1271
28,1452,1657,315
28,1478,1677,209
28,1539,1702,476
28,1407,1701,380
28,1491,1710,345
28,1553,1746,224
28,1537,1768,338
28,1439,1771,288
28,1321,1774,567
28,1377,1778,306
28,1510,1784,925
28,1365,1791,528
28,1342,1788,168
28,1348,1813,540
29,1439,1770,304
29,1537,1771,198
29,1321,1774,567
29,1377,1777,323
29,1510,1784,925
29,1365,1791,528
29,1342,1788,168
29,1339,1827,2805
29,1292,1849,220
29,1364,1849,275
29,1321,1859,931
29,1409,1864,299
29,1260,1871,272
29,1400,1899,247
29,1313,1919,700
