# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/A - 03(fld 06 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,431,29,270
0,376,74,210
0,192,85,357
0,314,109,240
0,368,115,782
0,227,122,231
0,175,126,187
0,284,138,280
0,268,153,360
0,279,169,352
0,216,171,240
0,409,190,1666
0,250,174,285
0,230,193,480
0,224,245,330
1,1456,215,506
1,1485,224,408
1,1299,238,740
1,1538,237,726
1,1509,234,558
1,1406,260,221
1,1541,277,270
1,1563,286,135
1,1372,296,598
1,1357,317,532
1,1409,327,494
1,1561,325,342
1,1384,338,200
2,249,315,272
2,304,342,459
2,280,344,494
2,222,358,462
2,323,379,832
2,274,378,418
2,356,387,952
2,221,398,1161
2,301,400,234
2,291,421,1080
2,341,427,280
2,380,426,286
2,319,433,400
2,380,458,589
2,421,463,391
3,1728,324,176
3,1618,333,192
3,1586,367,285
3,1778,382,340
3,1710,393,899
3,1552,401,224
3,1767,424,4620
3,1571,404,336
3,1698,407,476
3,1583,430,525
3,1687,439,500
3,1663,455,168
3,1754,473,798
3,1692,483,744
3,1689,504,168
3,1752,511,432
4,1358,362,975
4,1409,367,1360
4,1480,358,288
4,1550,403,1040
4,1528,404,144
4,1413,441,1064
4,1340,444,1386
4,1383,465,425
4,1344,492,816
4,1412,527,6764
4,1441,539,644
4,1480,548,759
4,1501,565,238
5,801,467,156
5,764,476,391
5,817,476,238
5,745,500,1024
5,862,521,638
5,729,547,1377
5,854,559,154
5,874,576,1247
5,755,582,1056
5,817,594,1230
5,836,623,242
5,783,635,608
6,1101,373,312
6,1054,395,1152
6,1110,414,672
6,1340,445,1540
6,1084,435,588
6,1059,435,195
6,1236,470,182
6,1207,488,468
6,1346,492,1015
6,1052,527,4615
6,1224,523,154
6,1230,535,273
6,1021,559,266
6,1248,570,221
6,1196,572,240
6,993,580,340
6,1356,596,1326
6,993,597,180
6,1013,606,300
6,1052,613,1020
6,1302,649,221
6,1023,656,247
6,1015,687,351
6,1178,703,3813
6,1045,701,450
6,1001,716,744
6,974,735,169
7,304,645,3248
8,1754,473,798
8,1703,474,198
8,1693,483,768
8,1688,504,180
8,1752,510,459
8,1752,537,176
8,1807,542,255
8,1776,548,425
8,1715,549,384
8,1688,561,441
8,1817,564,168
8,1789,570,240
8,1666,593,255
8,1790,595,154
8,1839,619,208
8,1810,641,270
8,1790,662,224
8,1733,681,667
8,1775,689,396
9,1058,526,3481
9,862,521,638
9,928,556,266
9,951,577,3050
9,854,559,165
9,874,577,1364
9,909,576,168
9,993,582,195
9,1014,606,280
9,1052,612,868
9,836,622,276
9,924,627,435
9,1023,657,234
9,913,676,1333
9,836,687,1518
9,1015,688,338
9,1045,703,304
9,1001,716,713
9,930,719,224
9,886,729,1353
9,967,736,558
10,1441,539,644
10,1395,549,1404
10,1480,548,759
10,1501,565,238
10,1436,573,252
10,1465,575,192
10,1356,595,1184
10,1515,589,306
10,1460,602,1075
10,1487,617,675
10,1469,624,289
10,1447,631,609
10,1509,629,196
10,1530,638,209
10,1467,657,750
10,1499,667,196
10,1376,701,276
10,1430,738,384
10,1375,754,448
10,1421,763,630
11,785,636,780
11,755,654,195
11,714,665,500
11,768,659,182
11,835,687,1911
11,792,681,300
11,743,691,650
11,715,698,252
11,755,711,546
11,784,722,300
11,884,726,567
11,804,726,150
11,813,754,621
12,1375,754,448
12,1421,763,630
12,1387,778,456
12,1364,792,180
12,1490,797,380
12,1468,797,336
12,1407,805,216
12,1309,811,460
12,1336,808,308
12,1445,822,204
12,1476,828,675
12,1451,861,782
12,1507,861,357
12,1488,866,266
12,1289,871,168
12,1472,875,168
12,1423,888,165
12,1475,908,238
12,1311,920,285
12,1348,948,667
12,1273,952,1190
12,1367,948,140
13,1248,986,312
13,1148,987,143
13,1239,1042,1872
13,1127,1025,960
13,1162,1035,483
13,1177,1076,238
13,1148,1108,312
13,1169,1132,196
13,1001,1139,140
13,1144,1153,374
13,997,1157,198
13,1221,1187,196
13,1185,1254,2808
14,1747,1009,320
15,1266,966,3300
15,1348,948,667
15,1367,948,140
15,1239,1043,1800
15,1357,1054,270
15,1353,1070,299
15,1355,1101,288
15,1221,1187,196
15,1432,1258,299
15,1179,1263,238
16,239,1096,1044
16,258,1112,272
16,220,1120,396
16,266,1130,425
16,207,1131,144
16,251,1136,190
16,288,1137,252
16,231,1143,182
16,256,1151,238
17,1832,1146,442
17,1868,1168,546
17,1821,1198,280
17,1782,1226,456
17,1809,1237,495
17,1844,1250,255
18,1490,1257,572
18,1431,1258,480
18,1498,1309,638
18,1561,1335,833
18,1378,1321,209
18,1380,1345,176
18,1480,1359,1564
18,1445,1368,160
18,1387,1377,330
18,1545,1391,2009
18,1425,1408,2378
18,1496,1407,170
18,1471,1418,306
18,1511,1425,550
18,1477,1433,525
19,1833,1298,180
19,1851,1302,285
19,1831,1338,616
19,1906,1349,285
19,1863,1361,169
19,1906,1364,144
19,1869,1395,234
19,1852,1400,338
19,1757,1409,540
19,1777,1429,256
19,1876,1431,224
19,1818,1435,208
19,1846,1440,704
20,1604,1487,192
20,1644,1512,1776
20,1596,1510,396
20,1563,1513,289
20,1553,1540,345
20,1545,1567,828
20,1512,1559,240
20,1603,1567,992
20,1653,1566,187
20,1612,1615,320
20,1595,1625,231
20,1573,1631,238
21,1785,1625,3906
21,1879,1661,240
21,1904,1707,550
21,1888,1724,288
21,1806,1731,575
21,1975,1740,480
21,1843,1742,182
22,184,1629,572
22,209,1632,224
22,145,1639,360
22,252,1670,180
22,203,1710,266
22,258,1725,255
22,228,1753,340
22,198,1772,342
22,157,1794,288
