# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/B - 11(fld 07 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1724,55,608
0,1759,63,975
0,1786,74,231
0,1780,104,768
0,1775,139,1476
0,1693,141,481
0,1755,158,162
0,1728,170,836
1,1286,51,736
1,1383,62,1530
1,1394,105,224
2,1536,97,336
2,1562,106,162
2,1520,126,224
2,1605,179,374
2,1579,212,375
3,1379,199,850
3,1371,227,616
3,1235,233,156
3,1352,240,552
3,1411,267,616
3,1212,271,196
3,1370,287,240
4,1728,170,836
4,1605,179,374
4,1746,246,240
4,1609,300,391
4,1781,314,224
5,1746,246,224
5,1862,251,368
5,1832,298,475
5,1781,315,378
5,1823,327,264
5,1863,401,1056
5,1905,402,1075
5,1779,406,320
6,1235,233,156
6,1185,263,651
6,1212,271,196
6,1182,284,495
6,1236,291,286
6,1143,299,143
6,1224,323,770
6,1245,391,429
7,1540,274,144
7,1515,279,322
7,1609,300,391
7,1514,305,486
7,1482,324,363
7,1581,316,204
7,1660,383,18900
7,1567,370,345
8,1077,68,360
8,846,77,266
8,894,75,252
8,932,84,260
8,1072,108,912
8,1175,102,902
8,905,113,1950
8,840,117,234
8,1161,130,504
8,857,132,168
8,1118,152,2268
8,1114,277,91650
8,1235,233,156
8,1185,263,651
8,1212,271,196
8,1182,284,495
8,1236,291,286
8,1143,299,143
8,1224,323,770
8,883,349,221
8,819,356,306
8,883,373,552
8,839,379,300
8,1249,385,1891
9,717,260,2100
9,806,282,360
9,802,315,234
9,745,336,195
9,766,346,532
9,819,356,380
9,785,393,7395
9,839,379,340
9,807,385,810
9,774,448,2232
10,311,353,170
10,262,364,180
10,346,378,440
10,360,407,768
10,325,415,252
10,246,435,858
10,362,436,864
10,342,452,324
10,283,464,408
10,325,468,180
11,1864,401,1024
11,1905,402,1025
11,1941,414,420
11,1861,448,2400
11,1850,492,400
11,1949,509,357
11,1822,523,806
11,1922,537,1443
11,1867,535,399
12,1249,389,1218
12,1200,416,345
12,1215,483,1911
12,1258,482,192
13,1001,477,621
13,1125,505,253
13,998,528,1440
13,1031,518,352
13,1045,550,1305
13,989,551,380
14,1781,408,952
14,1774,461,304
14,1787,478,156
14,1757,502,2754
14,1810,491,399
14,1700,520,208
14,1792,531,180
14,1815,532,132
15,1469,455,224
16,1630,547,168
16,1665,573,375
17,950,454,506
17,976,459,704
17,1001,477,621
17,922,488,312
17,989,533,3078
17,1031,518,352
17,1046,550,1232
17,997,615,216
18,1822,523,806
18,1700,520,208
18,1772,520,242
18,1792,531,180
18,1728,540,208
18,1728,559,242
19,1125,505,253
19,1270,546,989
19,1270,579,627
19,1173,592,420
19,1162,644,1326
19,1294,650,1548
20,1366,515,14464
20,1463,546,570
20,1513,560,850
20,1407,578,247
20,1311,613,304
20,1367,615,532
20,1514,618,209
20,1440,667,3696
20,1371,678,299
20,1323,705,594
20,1439,706,357
20,1473,724,272
20,1401,728,425
20,1458,735,210
21,492,569,340
21,542,622,320
22,1910,610,561
22,1958,614,288
22,1888,673,288
22,1966,678,648
22,1998,689,228
22,1932,692,260
23,888,724,180
24,140,672,270
24,161,679,299
24,218,686,396
24,225,731,378
24,199,752,486
24,233,750,432
24,178,773,368
24,199,788,520
24,115,800,266
25,1932,692,260
25,1892,704,170
25,1883,726,1452
25,1973,755,210
25,1988,762,204
25,1989,810,176
26,1215,704,918
26,1322,705,504
26,1254,707,704
26,1146,725,360
26,1191,730,513
26,1233,731,380
26,1320,790,448
27,413,717,190
27,424,769,5372
27,371,761,336
27,350,789,285
27,384,809,546
28,448,925,460
28,412,939,1110
28,417,998,1240
28,373,999,330
28,474,1033,182
28,438,1053,1887
28,346,1089,980
28,406,1084,364
29,1651,1008,819
29,1662,1029,207
29,1598,1061,270
30,1952,1079,324
30,1945,1118,1056
30,1950,1141,336
31,443,1052,600
31,346,1089,1008
31,406,1084,336
31,394,1112,378
31,369,1115,360
31,330,1129,2288
31,341,1162,468
32,507,1235,420
32,542,1248,464
32,597,1267,304
33,417,1269,260
33,439,1282,504
33,388,1281,442
33,364,1312,1170
33,456,1321,754
33,422,1354,1452
34,1669,1372,682
34,1713,1373,195
34,1689,1382,234
34,1609,1386,264
34,1727,1392,323
34,1665,1415,225
34,1609,1426,870
34,1740,1428,345
34,1718,1429,380
34,1621,1455,435
34,1705,1449,168
34,1735,1457,475
34,1716,1479,266
34,1648,1477,160
34,1622,1487,665
34,1677,1502,294
34,1647,1502,243
34,1694,1507,224
34,1627,1511,143
34,1752,1521,320
35,744,1440,187
36,1052,1461,432
36,1048,1492,1080
36,1103,1495,156
36,1068,1520,288
36,1106,1534,169
36,1108,1556,725
36,1141,1557,416
37,1623,1487,646
37,1677,1502,273
37,1647,1502,243
37,1694,1506,208
37,1752,1521,320
37,1727,1532,504
37,1784,1549,1092
37,1743,1542,220
37,1693,1570,814
37,1672,1570,350
37,1788,1571,525
37,1794,1593,286
37,1696,1616,900
37,1776,1626,312
37,1706,1632,306
37,1739,1637,416
38,1007,1615,506
38,979,1624,299
38,954,1631,225
38,1013,1635,322
38,1055,1686,2470
38,989,1700,1296
38,1026,1711,720
38,968,1740,676
38,1031,1739,720
39,1759,1691,2160
39,1800,1685,256
39,1718,1687,336
39,1796,1702,459
39,1797,1722,300
39,1807,1749,609
39,1761,1750,210
39,1699,1789,1512
40,1055,1686,2470
40,1029,1709,289
40,1142,1728,288
40,1031,1739,594
42,1129,1884,260
42,1121,1928,663
42,1084,1935,280
42,1053,1959,208
