# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/C - 05(fld 03 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1623,148,12390
0,1704,183,320
1,749,153,500
2,814,129,368
2,749,153,520
2,857,175,1650
2,746,195,270
3,459,34,425
3,123,71,910
3,436,81,2310
3,309,83,357
3,287,92,288
3,381,107,1550
3,261,112,1470
3,206,113,204
3,251,143,1036
3,357,138,286
3,496,154,1023
3,136,170,580
3,280,186,648
3,263,216,1558
3,231,207,228
3,457,233,3540
3,294,218,272
3,142,233,182
3,160,248,759
3,112,247,195
3,408,247,180
3,481,263,450
3,171,281,600
3,130,286,504
3,351,303,260
3,375,316,224
4,1202,148,1056
4,1213,158,160
4,1242,174,425
4,1255,202,540
4,1146,215,286
4,1243,225,440
4,1151,232,272
5,590,119,27412
5,713,68,408
5,497,154,1554
5,702,149,264
5,543,159,195
5,547,181,192
5,705,194,260
5,570,244,266
5,665,256,198
6,857,180,1008
6,925,215,276
6,952,271,465
6,941,286,580
6,929,308,272
6,900,317,247
6,919,320,252
7,1381,180,210
7,1362,192,156
7,1400,215,336
7,1438,225,754
7,1430,255,195
8,805,220,928
8,794,273,775
9,570,244,280
9,669,257,392
9,482,263,468
9,676,271,651
9,640,286,161
9,681,299,575
9,598,313,240
9,641,337,1056
9,592,365,360
10,1360,320,378
10,1334,346,228
10,1406,416,187
11,641,337,961
11,592,367,608
11,563,377,378
11,515,395,2544
11,645,421,483
11,612,478,182
11,626,491,961
11,679,490,336
11,649,499,486
11,627,522,784
12,1436,398,156
12,1531,433,625
12,1510,496,2880
12,1435,519,3213
13,269,375,483
13,337,396,252
13,319,402,345
13,324,430,192
13,273,486,561
14,943,417,156
14,960,432,255
14,945,440,238
14,912,442,304
15,1095,481,450
16,1406,416,187
16,1411,457,1394
17,273,487,512
17,216,506,374
17,298,513,192
17,260,532,816
17,279,527,169
17,184,555,621
17,291,555,300
17,237,558,247
17,261,565,208
18,411,397,63580
18,350,303,150
18,598,313,190
18,591,366,518
18,563,377,357
18,515,395,2496
18,319,402,315
18,324,430,165
18,313,500,4225
18,612,478,182
18,349,508,238
18,297,513,176
18,589,536,989
18,280,527,156
18,390,531,210
18,422,538,225
18,410,554,240
18,292,553,204
18,435,570,775
18,484,567,440
18,520,603,925
18,454,601,450
18,371,613,630
18,468,619,208
19,322,505,2021
19,390,532,196
19,423,538,210
19,410,554,240
19,435,571,750
20,611,478,169
20,626,491,870
20,679,490,304
20,710,500,1050
20,649,499,450
20,627,522,812
20,748,538,2700
20,669,547,208
20,670,570,325
20,756,590,221
20,640,605,667
20,736,613,546
20,652,635,1209
20,690,636,306
21,869,484,180
21,893,495,195
22,1519,620,154
22,1480,648,418
23,454,601,450
23,509,608,196
23,370,613,651
23,468,619,221
23,485,651,696
23,348,651,238
23,359,668,264
23,399,693,460
24,1076,605,360
24,1120,611,700
24,1045,605,176
24,1090,623,828
24,1139,636,144
24,1151,647,280
24,1136,660,306
24,1083,677,3619
24,1000,672,624
24,1154,679,154
24,1029,681,207
24,1071,693,546
24,1005,696,814
25,1814,561,220
25,1857,564,528
25,1887,570,144
25,1790,581,312
25,1895,584,238
25,1889,607,754
25,1817,601,286
25,1837,613,575
25,1759,610,130
25,1800,616,544
25,1905,622,306
25,1775,632,575
25,1795,631,210
25,1897,649,1080
25,1783,661,416
25,1897,671,210
25,1790,681,450
25,1878,688,1216
25,1775,734,504
25,1876,726,153
26,396,695,182
26,399,722,169
26,431,745,399
26,319,768,400
26,405,787,228
26,368,797,874
26,297,805,1056
26,349,818,165
26,386,830,182
27,1071,693,480
27,1005,696,814
27,1152,708,1806
27,1018,729,3024
27,1076,716,450
27,1149,746,195
27,1019,763,143
27,1146,775,210
27,1117,794,154
28,790,720,228
28,760,793,1376
28,708,833,238
28,815,838,130
29,1922,744,10164
29,1775,734,504
29,1876,726,153
29,1826,755,368
29,1732,790,238
29,1918,817,1702
29,1872,808,182
29,1748,809,224
29,1760,835,272
29,1946,848,966
29,1709,859,208
29,1868,869,899
30,124,783,324
30,178,781,533
30,291,801,437
30,222,798,253
30,121,805,285
30,114,824,364
30,280,842,1320
30,238,838,352
30,113,847,525
30,225,873,784
30,125,868,156
30,162,888,1104
30,197,898,288
30,77,915,255
30,283,946,2544
30,91,951,352
30,95,992,1292
31,1198,877,247
31,1307,888,323
31,1301,917,255
31,1206,925,475
31,1241,917,128
31,1254,930,323
31,1249,948,216
32,376,834,2021
32,423,838,1280
32,281,838,806
32,333,878,2400
32,373,884,176
32,283,946,2346
32,356,961,4686
33,1462,922,156
33,1383,944,187
33,1427,949,220
33,1367,949,221
33,1407,971,576
33,1384,970,340
33,1387,987,240
34,1127,933,1056
34,1053,952,2650
34,1101,958,156
35,771,910,253
35,742,966,729
35,682,960,252
35,711,980,529
36,1530,902,168
36,1607,912,792
36,1562,926,600
36,1491,932,320
36,1497,954,336
36,1529,952,336
36,1594,1010,238
37,771,910,253
37,914,1001,806
37,883,1026,231
37,878,1044,294
38,1760,835,288
38,1708,859,221
38,1706,881,304
38,1667,901,345
38,1751,916,540
38,1721,913,192
38,1704,928,848
38,1729,939,160
39,1321,954,992
39,1249,947,198
39,1367,949,221
39,1406,970,315
39,1384,970,340
39,1387,987,240
39,1316,1013,132
40,1101,957,208
40,1171,975,4116
40,1046,1030,2312
40,1151,1040,840
40,1176,1033,360
40,1168,1059,324
40,1154,1103,238
41,915,1002,1020
41,968,1005,210
41,882,1026,190
41,1008,1029,266
41,881,1044,529
41,959,1048,725
41,854,1052,414
41,1012,1056,520
41,850,1084,1848
41,1003,1075,285
41,874,1109,156
41,983,1125,575
41,878,1136,594
41,911,1158,437
41,948,1166,680
42,385,1059,1632
42,424,1052,600
42,490,1047,224
42,496,1090,558
42,338,1091,168
42,373,1121,1666
42,512,1136,130
42,428,1140,210
42,493,1143,256
42,382,1156,1634
42,447,1186,3234
42,391,1181,726
43,1564,1133,612
43,1523,1163,1320
43,1578,1158,126
44,1783,1151,870
44,1734,1151,567
44,1758,1201,575
45,1378,1152,864
46,741,1151,384
46,687,1163,702
46,772,1194,750
46,674,1229,1456
46,798,1212,240
46,794,1228,306
46,783,1263,140
46,765,1271,220
46,731,1284,2905
47,1209,1226,8968
47,1110,1203,216
47,1193,1297,195
48,674,1229,1456
48,580,1219,200
48,621,1239,962
48,592,1247,390
48,522,1278,504
49,740,1282,180
49,754,1293,210
49,851,1333,759
49,799,1340,1534
49,862,1365,1764
49,761,1357,210
49,776,1363,352
49,760,1417,1160
49,828,1411,266
49,745,1446,858
49,821,1452,442
50,718,1401,247
50,680,1401,231
50,760,1417,1160
50,638,1414,475
50,617,1427,754
50,746,1464,3276
50,605,1470,2412
50,660,1449,285
50,619,1515,546
50,734,1526,832
50,674,1539,3200
50,724,1543,224
51,940,1481,1147
51,963,1474,306
51,910,1481,154
51,918,1496,182
51,892,1498,255
51,980,1514,255
51,878,1543,644
51,981,1556,320
51,972,1579,306
51,955,1592,240
51,998,1596,255
51,943,1617,437
51,988,1618,506
52,1494,1560,304
52,1447,1603,312
52,1466,1629,936
52,1584,1647,2100
52,1532,1644,806
52,1501,1644,322
52,1455,1664,520
52,1488,1667,400
52,1578,1695,1292
52,1522,1714,442
52,1547,1714,272
53,500,1689,3168
53,559,1721,2550
53,587,1746,288
53,535,1755,225
53,583,1775,750
53,523,1791,1040
53,494,1789,336
53,442,1830,2491
53,502,1834,572
53,540,1834,285
53,519,1849,323
54,893,1693,378
54,862,1704,1406
54,926,1699,224
54,945,1708,285
54,842,1733,252
54,947,1731,300
54,814,1814,238
55,1985,1709,336
57,702,1780,783
57,799,1788,520
57,743,1803,1254
57,814,1815,1200
57,668,1838,1080
57,819,1864,1980
57,800,1897,480
57,735,1917,1000
58,1818,1877,667
58,1809,1914,165
59,1239,1912,567
59,1207,1912,360
59,1262,1931,132
59,1258,1959,380
59,1228,1989,912
59,1195,2002,288
