# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/E - 04(fld 05 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,951,176,567
0,895,187,338
0,977,222,13098
0,1117,201,288
0,843,211,558
0,1118,230,264
0,810,236,798
0,1143,245,400
0,936,245,253
0,1123,249,208
0,903,271,682
0,1104,272,240
0,1196,299,484
0,927,296,266
0,1035,325,2304
0,837,319,360
0,892,373,7872
1,1130,376,990
1,1144,411,1568
1,1040,414,867
1,1027,444,1643
1,993,469,736
1,933,468,247
1,1130,492,496
1,1049,503,1190
1,974,508,600
1,915,519,630
2,611,212,294
2,1600,222,544
2,636,238,3780
2,1118,230,264
2,810,236,798
2,1143,245,400
2,936,245,253
2,1123,249,208
2,1393,399,110284
2,903,271,682
2,1649,277,1148
2,1478,272,528
2,707,336,27599
2,1104,272,240
2,1196,299,484
2,1651,353,22139
2,927,296,266
2,910,429,86424
2,1426,303,697
2,837,319,360
2,1502,322,540
2,1475,336,300
2,1130,376,990
2,1230,392,4914
2,1144,411,1568
2,637,444,5120
2,1040,414,867
2,1027,444,1643
2,1502,438,252
2,733,463,2436
2,993,469,736
2,933,468,247
2,1130,492,496
2,1049,503,1190
2,669,524,3432
2,1368,540,5840
2,1232,525,1742
2,1187,536,957
2,1150,557,1064
2,1097,561,2277
2,1279,557,504
2,787,561,836
2,835,571,841
2,967,586,2754
2,775,594,2470
2,1095,587,490
2,674,600,403
2,1031,601,308
2,643,606,368
2,1402,618,1280
2,865,618,440
2,1344,619,874
2,713,618,238
2,963,633,780
2,738,640,486
2,677,642,234
2,1147,667,5022
2,916,646,494
2,807,655,260
2,865,758,106912
2,1318,664,276
2,1464,670,360
2,1048,685,1073
2,1238,678,375
2,753,679,286
2,1410,678,308
2,963,689,459
2,680,694,374
2,1431,739,9256
2,1337,710,342
2,672,716,348
2,1172,797,12816
2,1350,753,357
2,627,790,400
2,1429,810,1696
2,1550,805,220
2,836,841,3526
2,1531,838,756
2,975,850,950
2,1196,862,320
2,985,881,380
2,1096,899,1152
2,1026,907,504
2,624,917,624
2,673,945,496
2,628,955,323
2,927,961,150
4,590,819,270
4,975,850,950
4,986,881,360
4,1094,899,992
4,1026,907,504
4,624,917,552
4,673,945,496
4,926,961,750
4,781,1001,8778
4,560,992,2296
4,1050,971,264
4,689,1000,651
4,937,1009,814
4,1078,1008,1200
4,1015,1019,1320
4,972,1032,264
4,717,1090,3740
4,1030,1075,512
4,1005,1104,986
4,774,1108,340
4,822,1118,638
4,1025,1134,1188
4,725,1139,700
4,930,1167,374
4,840,1174,616
4,988,1176,240
4,546,1193,260
4,924,1207,625
4,866,1238,480
5,470,1391,378
5,384,1406,3910
5,666,1420,1392
5,471,1432,1820
5,512,1445,782
5,686,1483,2401
5,598,1488,912
5,991,1500,1802
5,458,1491,518
5,524,1536,5829
5,402,1513,713
5,603,1558,3528
5,379,1608,13230
5,833,1566,324
5,481,1582,340
5,532,1683,43769
5,926,1603,176
5,700,1626,368
5,859,1694,2160
5,713,1693,1600
5,945,1683,160
5,1003,1695,725
5,615,1695,345
5,803,1701,315
5,749,1730,792
5,957,1741,341
5,750,1796,17596
5,1017,1751,280
5,975,1759,338
5,544,1791,240
5,410,1813,2310
5,889,1806,210
5,422,1851,1584
5,412,1913,594
