# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/F - 03(fld 07 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1502,146,195
1,1081,147,364
1,1123,149,242
1,1085,164,225
1,1151,203,361
1,1145,249,874
2,1394,104,475
2,1419,99,286
2,1457,140,1110
2,1502,146,195
2,1397,271,247
3,1123,149,242
3,1151,204,380
3,1145,249,874
3,1272,290,960
3,1348,291,156
3,1295,310,273
3,1339,315,392
3,1198,341,460
3,1330,362,187
4,303,264,756
4,334,270,216
4,266,281,713
4,300,324,6097
4,355,308,272
4,242,317,238
4,331,341,609
4,351,363,304
4,322,377,1089
4,307,418,210
5,689,344,540
5,578,337,266
5,560,354,272
5,659,387,187
5,557,417,252
5,600,444,651
5,665,448,575
5,708,475,352
6,1882,345,900
6,1849,353,294
7,389,323,220
7,381,375,360
7,437,428,1080
8,768,467,288
8,793,475,546
8,708,475,336
8,691,503,252
8,800,509,667
8,743,516,234
8,766,526,190
8,797,538,266
8,765,576,288
8,743,578,240
9,1774,506,210
9,1865,520,441
9,1817,530,180
9,1782,543,216
9,1903,548,294
9,1824,547,182
9,1747,546,160
9,1907,570,210
9,1929,596,425
9,1742,600,594
9,1893,613,247
9,1742,646,260
9,1819,671,891
9,1843,693,408
9,1811,712,289
10,1747,546,180
10,1733,578,266
10,1741,600,621
10,1640,607,255
10,1742,646,280
10,1534,699,272
10,1509,724,180
10,1486,729,192
10,1528,741,980
12,1816,671,504
12,1843,694,308
12,1850,764,8400
13,1135,754,493
13,1062,807,289
14,1534,699,272
14,1509,724,180
14,1486,729,180
14,1529,740,918
14,1556,773,2668
14,1446,763,196
14,1492,772,255
14,1447,794,1225
14,1433,838,323
14,1437,865,360
14,1584,910,216
14,1496,910,180
14,1528,915,924
14,1493,936,756
14,1555,929,156
15,1820,835,2730
15,1876,835,320
15,1902,869,484
15,1793,870,240
15,1764,883,675
15,1901,905,650
15,1766,923,572
15,1848,938,152
15,1910,941,196
15,1897,954,306
15,1877,970,1125
15,1817,971,285
16,577,833,920
16,554,847,627
16,499,879,725
16,476,907,875
16,528,946,247
16,556,986,425
16,415,1001,420
17,556,986,425
17,683,1024,294
17,688,1065,361
17,594,1125,192
17,693,1139,228
18,500,880,378
18,477,907,840
18,359,918,272
18,337,922,165
18,363,944,484
18,320,961,2301
18,371,968,336
18,386,973,156
18,296,978,160
18,285,994,360
18,314,991,176
18,415,1001,756
18,340,1004,418
18,312,1023,306
18,292,1024,144
18,432,1026,165
18,306,1041,286
18,449,1052,504
18,439,1076,925
18,445,1109,198
18,349,1133,920
18,407,1141,342
19,1705,1069,9984
19,1636,1101,286
19,1772,1198,323
19,1635,1233,255
19,1783,1253,240
20,203,1170,300
20,237,1247,252
21,1404,1274,462
21,1457,1460,696
21,1506,1468,200
22,1673,1452,3024
22,1457,1460,546
22,1614,1469,280
22,1506,1468,190
22,1654,1506,1564
22,1635,1491,156
22,1473,1521,156
22,1583,1565,300
22,1654,1583,1666
22,1707,1595,225
23,949,1478,306
23,901,1491,252
23,962,1495,190
23,975,1493,168
23,951,1527,1023
23,983,1518,238
23,867,1554,252
23,955,1575,209
23,954,1596,216
23,927,1607,336
24,1673,1452,2961
24,1726,1437,322
24,1817,1477,483
24,1654,1506,1564
24,1787,1492,396
24,1726,1529,255
24,1725,1551,224
24,1721,1568,208
24,1654,1583,1666
24,1838,1587,360
24,1707,1596,210
24,1838,1620,384
24,1850,1644,216
25,253,1562,510
25,257,1594,224
25,365,1644,256
25,300,1693,264
26,300,1693,264
26,108,1710,323
26,250,1745,468
26,140,1745,252
26,145,1766,192
26,275,1773,198
26,285,1816,990
