# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/A - 03(fld 03 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,937,131,483
0,1029,136,459
0,988,164,735
0,1172,164,400
0,1219,236,1075
0,1079,256,902
1,697,153,806
1,648,176,2538
1,683,184,700
1,749,186,247
1,744,211,1178
1,710,207,480
1,603,212,750
1,607,252,1088
1,718,246,200
1,714,297,168
1,657,310,918
1,712,344,260
2,469,189,357
2,502,198,176
2,602,212,725
2,458,216,187
2,570,229,396
2,453,235,621
2,402,235,342
2,607,253,440
2,438,260,182
2,524,264,280
2,459,371,1008
2,520,370,561
2,358,410,1536
2,524,420,1156
2,576,414,336
2,402,449,2268
2,494,452,1116
2,541,473,1419
2,517,468,300
2,333,481,336
3,1219,236,1075
3,1255,258,368
3,1187,292,494
3,1263,288,143
3,1184,318,532
4,1096,398,475
4,1156,404,255
4,1130,423,384
4,1108,444,957
4,1040,453,196
4,1107,530,340
5,304,358,560
5,232,370,168
5,199,400,650
5,357,410,1734
5,244,405,192
5,301,424,714
5,147,444,896
5,333,481,336
5,192,495,1368
5,110,493,266
5,316,511,544
5,138,532,1120
5,286,540,286
5,189,541,195
5,219,576,1088
6,890,469,182
6,865,494,182
6,1107,530,340
6,899,532,460
6,888,571,169
6,1058,640,273
6,1039,648,208
7,629,411,775
7,629,436,364
7,613,462,858
7,694,487,3604
7,608,520,589
8,1267,504,966
8,1305,544,595
8,1235,578,210
8,1251,592,322
9,1697,498,323
9,1729,518,342
9,1621,528,323
9,1743,565,400
9,1656,637,234
10,691,676,320
11,1316,708,660
11,1314,775,160
12,1039,648,154
12,1014,655,418
12,1069,670,1488
12,994,672,280
12,1029,679,270
12,1042,708,255
12,891,712,299
12,1057,780,10609
12,959,836,224
12,1070,873,361
12,955,876,336
12,1024,883,323
12,981,885,567
12,915,955,448
13,1544,745,500
13,1557,784,782
13,1478,803,425
13,1502,813,176
14,1544,745,480
14,1446,753,168
14,1557,784,782
14,1448,778,396
14,1426,794,304
14,1484,804,1632
14,1562,814,255
14,1521,816,182
14,1411,825,696
14,1573,840,340
14,1552,850,192
14,1398,854,420
14,1568,874,390
14,1439,884,270
14,1423,899,675
14,1548,898,506
14,1529,907,154
14,1511,911,198
14,1466,915,324
14,1514,934,946
14,1556,936,238
14,1492,942,168
15,1822,898,986
15,1722,894,224
15,1729,926,180
15,1668,964,304
15,1744,963,299
15,1844,983,391
15,1732,983,195
15,1690,1010,336
15,1822,1010,168
15,1743,1064,540
15,1772,1066,550
15,1857,1072,238
16,475,842,225
16,479,889,1932
16,529,890,414
16,431,911,2508
16,565,917,304
16,503,917,288
16,504,940,323
16,534,943,266
16,475,945,473
16,556,963,352
16,405,970,899
16,418,1009,744
16,359,1006,154
16,508,1018,280
16,487,1028,323
17,1423,901,304
17,1529,907,154
17,1511,911,198
17,1466,915,336
17,1514,934,946
17,1562,941,961
17,1492,944,336
17,1502,971,322
17,1455,985,195
17,1577,988,350
17,1444,1001,384
17,1554,1015,621
17,1430,1013,182
17,1443,1056,143
17,1457,1074,289
17,1483,1085,324
17,1508,1087,594
18,286,911,234
18,307,934,858
18,351,949,594
18,354,977,160
18,306,990,925
18,359,1006,154
18,311,1012,352
18,335,1017,378
18,313,1025,204
18,307,1084,621
18,361,1097,175
18,366,1115,300
18,352,1149,165
19,396,1043,972
19,541,1045,1050
19,538,1076,308
19,583,1078,266
19,578,1108,280
19,521,1119,768
19,544,1116,380
19,366,1115,275
19,456,1128,735
19,404,1122,255
19,498,1129,266
19,439,1145,182
19,507,1154,504
20,687,1049,375
20,738,1079,1326
20,668,1070,140
20,584,1077,340
20,578,1108,320
20,625,1110,483
20,713,1138,255
20,635,1139,210
20,643,1170,1184
20,697,1176,1677
20,586,1176,720
21,521,1119,768
21,544,1116,380
21,366,1115,275
21,456,1128,700
21,404,1122,255
21,498,1129,266
21,440,1155,840
21,506,1154,621
21,352,1149,165
21,361,1164,725
21,461,1178,407
21,489,1201,3551
21,365,1230,204
22,1064,1409,741
22,1157,1427,286
22,1068,1436,209
22,1094,1442,416
22,1137,1457,340
23,1018,1379,616
23,1029,1400,240
23,1042,1405,225
24,569,1549,168
24,598,1600,513
24,641,1605,363
24,602,1646,189
25,903,1544,198
25,987,1546,399
25,775,1563,378
25,917,1570,228
25,962,1581,180
25,1027,1601,230
25,930,1625,1548
25,941,1652,510
26,154,1669,1392
26,119,1667,289
27,1106,1515,675
27,1054,1544,990
27,1147,1537,418
27,1102,1562,450
27,1027,1601,230
27,1170,1625,306
27,1070,1666,165
27,1102,1689,754
27,1243,1692,342
28,846,1704,1053
28,934,1722,598
28,874,1723,240
28,886,1777,2145
29,167,1726,252
29,138,1767,1125
29,152,1786,300
30,1427,1847,1925
30,1361,1880,484
30,1407,1893,266
30,1347,1908,570
30,1384,1911,210
31,525,1882,1224
31,515,1935,208
32,1123,1925,221
33,433,1921,1378
33,395,1930,529
33,409,1952,360
33,348,1968,352
33,369,1970,170
