# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/B - 02(fld 05 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,227,96,192
1,1251,319,851
2,1205,280,364
2,1061,281,165
2,1109,305,4018
2,1111,349,840
2,1144,347,1440
2,1135,377,240
2,1109,378,196
3,869,328,150
3,955,352,529
3,923,360,414
3,993,373,156
3,964,395,156
4,478,332,308
5,1892,282,720
5,1925,292,540
5,1850,317,1848
5,1962,319,2420
5,1900,304,285
5,1890,339,150
5,1917,340,442
5,1977,344,154
5,1975,364,418
5,1951,364,143
5,1835,378,1155
5,1884,375,780
5,1965,392,840
5,1838,408,169
5,1910,439,592
6,1257,360,350
6,1337,436,598
6,1323,454,483
6,1356,499,418
6,1335,525,156
6,1309,541,165
6,1292,546,204
7,1807,520,209
7,1798,532,264
7,1826,566,209
7,1798,581,255
7,1812,597,204
8,1494,561,480
9,443,504,5168
9,519,508,180
9,422,584,414
9,421,615,176
10,965,505,272
10,1024,543,6120
10,1107,531,252
10,1062,549,1480
10,1112,548,168
10,956,555,330
10,955,591,285
10,1116,613,240
11,1309,541,165
11,1292,546,204
11,1218,606,264
11,1116,613,240
11,1239,627,380
11,1205,697,176
12,1486,616,817
12,1497,680,442
12,1481,682,378
12,1455,680,204
12,1474,715,150
13,288,645,396
13,255,653,288
13,306,665,132
13,205,688,414
13,265,701,1204
13,319,703,361
13,210,726,759
13,314,734,700
13,220,751,169
13,297,767,676
14,1491,616,280
14,1562,658,2254
14,1562,676,644
14,1497,680,442
14,1524,748,221
15,421,584,504
15,463,594,182
15,421,615,176
16,1806,741,986
17,1726,753,1254
18,1524,748,221
18,1568,763,190
18,1590,771,242
18,1536,785,210
18,1564,796,504
18,1617,809,504
18,1522,814,247
18,1453,822,540
18,1465,854,621
19,1419,740,143
19,1375,742,168
19,1345,750,306
19,1423,812,1056
19,1327,810,408
19,1420,857,288
20,209,725,375
20,220,752,225
20,240,760,168
20,297,767,676
20,226,770,132
20,175,784,378
20,91,783,285
20,100,802,210
20,193,836,665
20,244,841,150
20,221,850,275
20,208,874,432
20,174,898,280
21,469,833,288
21,503,865,391
22,1094,886,256
22,1051,899,594
22,1029,897,324
22,1000,925,435
22,1042,933,210
22,1061,945,204
22,1077,964,143
22,1035,974,504
22,1045,993,198
23,296,1282,400
23,317,1281,238
23,313,1308,572
23,281,1340,234
23,307,1346,288
23,366,1348,176
23,388,1366,378
23,334,1368,242
23,355,1383,418
24,1281,1351,3922
24,1222,1399,638
25,1647,1317,224
25,1715,1326,255
25,1699,1338,1148
25,1661,1386,3248
25,1719,1379,1188
25,1585,1421,264
25,1688,1434,143
25,1638,1446,208
25,1695,1462,221
25,1670,1470,286
27,827,1352,1248
27,866,1395,1170
27,765,1402,195
27,861,1433,165
27,812,1461,480
28,1249,1466,169
28,1211,1492,196
28,1257,1513,378
28,1214,1532,1230
28,1234,1560,364
28,1267,1565,352
29,1508,1502,360
29,1528,1513,266
29,1511,1530,888
29,1451,1526,225
29,1461,1558,345
29,1497,1578,240
29,1632,1616,250
29,1502,1669,5376
30,1688,1561,1672
30,1734,1567,342
30,1674,1597,324
30,1652,1622,3003
30,1755,1695,11484
30,1610,1698,210
30,1689,1701,324
30,1667,1722,1692
30,1694,1720,315
31,798,1646,196
32,313,1474,195
32,208,1486,360
32,308,1535,1911
32,288,1550,357
32,301,1563,666
33,515,1581,165
33,542,1594,250
33,506,1627,552
33,445,1655,744
33,413,1651,169
33,478,1652,224
33,486,1675,221
33,464,1682,374
34,979,1559,558
34,1016,1592,276
34,1056,1599,338
34,1063,1626,260
34,1042,1632,276
34,942,1634,696
34,1051,1662,168
34,989,1670,595
34,1013,1675,150
34,1106,1692,180
35,1452,1526,256
35,1361,1551,1911
35,1461,1558,345
35,1407,1588,650
35,1361,1605,2107
35,1363,1642,168
35,1332,1660,136
35,1344,1683,234
36,1994,1589,405
36,1922,1630,961
36,1994,1626,144
36,1803,1637,224
36,1875,1655,285
36,1954,1656,240
36,1996,1680,608
36,1893,1711,1080
36,1865,1704,216
36,1916,1712,130
36,2001,1733,441
37,1289,1616,1392
37,1200,1667,182
37,1126,1680,700
37,1344,1683,234
37,1106,1692,165
37,1309,1693,165
37,1196,1708,270
37,1153,1713,588
37,1113,1716,300
37,1269,1721,396
37,1344,1725,725
37,1205,1728,418
37,1121,1737,357
37,1149,1742,825
37,1260,1739,180
37,1223,1756,667
38,1610,1697,240
38,1689,1700,342
38,1667,1722,1776
38,1595,1709,182
38,1694,1720,315
38,1689,1768,418
38,1743,1780,238
38,1668,1798,221
38,1620,1799,208
38,1733,1805,150
38,1730,1836,360
39,1309,1693,143
39,1354,1700,280
39,1346,1734,4218
39,1480,1735,609
39,1352,1830,500
39,1319,1839,360
40,991,1795,780
40,1056,1805,169
41,1196,1709,224
41,1104,1729,3016
41,1153,1713,546
41,1270,1721,308
41,1205,1729,374
41,1149,1742,792
41,1223,1757,638
41,1127,1793,1155
41,1259,1819,5037
41,1055,1805,143
41,1137,1817,238
41,1078,1836,480
41,1156,1874,4176
41,1097,1862,702
41,1276,1870,266
41,1251,1875,342
41,1252,1895,266
41,1122,1898,169
41,1248,1944,425
42,329,1831,468
42,420,1852,240
42,372,1865,200
42,418,1876,209
43,420,1852,240
43,418,1876,209
43,455,1889,693
43,557,1907,406
43,559,1928,475
43,576,1948,510
44,1434,1840,884
44,1517,1847,252
44,1564,1863,187
44,1571,1894,221
44,1469,1902,272
44,1566,1909,221
44,1509,1930,1449
44,1561,1933,324
44,1513,1968,644
45,1352,1830,500
45,1319,1839,360
45,1376,1878,3009
45,1332,1865,300
45,1275,1870,336
45,1298,1873,357
45,1251,1875,342
45,1252,1895,266
45,1356,1895,255
45,1300,1915,510
45,1376,1935,322
45,1248,1944,494
45,1276,1971,840
