# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/E - 09(fld 02 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,772,574,2920
0,974,605,360
0,895,622,1517
0,1020,645,928
0,999,648,270
0,886,669,216
0,794,690,1008
0,858,681,323
0,910,714,475
0,753,717,456
0,803,743,528
0,913,753,690
0,956,763,260
0,947,782,216
0,861,814,1769
0,906,838,5400
0,978,819,1512
0,1056,815,725
0,839,877,360
0,1011,883,357
0,916,909,1080
0,967,944,2304
0,1034,959,252
1,2029,981,207
2,1800,478,812
2,1933,512,725
2,1794,552,2448
2,1852,554,255
2,1851,573,437
2,1934,571,189
2,1895,592,1247
2,1754,578,143
2,1816,585,247
2,1821,608,216
2,1795,613,190
2,1858,630,640
2,1820,656,1152
2,1880,655,899
2,1856,667,288
2,1807,682,210
2,1903,718,2862
2,1856,715,1292
2,1721,713,700
2,1794,737,729
2,1669,736,1220
2,1815,740,225
2,1685,758,1632
2,1768,754,840
2,1880,763,187
2,1911,782,754
2,1746,784,1350
2,1706,811,3468
2,1925,801,396
2,1936,827,1230
2,1515,824,459
2,1852,827,288
2,1686,871,5390
2,1787,884,5917
2,1925,949,14715
2,1626,907,294
2,1683,937,6270
2,1812,966,450
2,1784,975,180
2,1671,993,2200
2,1897,1040,986
2,1941,1040,1066
2,1852,1040,816
2,1730,1058,1575
2,1910,1064,1885
2,1611,1069,805
2,1845,1087,2728
2,1680,1084,1225
2,1807,1081,475
2,1575,1098,260
2,1896,1105,1175
2,1573,1126,210
2,1901,1150,1075
2,1845,1160,850
2,1753,1187,2322
2,1891,1178,588
2,1872,1205,1770
2,1782,1283,18340
2,1875,1248,986
2,1647,1243,645
2,1695,1260,483
2,1619,1276,900
2,1928,1275,520
2,1732,1278,405
2,1641,1348,4599
2,1880,1338,210
2,1742,1388,9313
2,1842,1382,2520
2,1684,1368,345
2,1912,1392,341
2,1584,1398,288
2,1649,1409,336
2,1621,1466,286
3,1491,632,2700
3,1429,624,450
3,1337,646,270
3,1243,642,297
3,1413,660,444
3,1293,660,341
3,1246,675,2052
3,1178,671,276
3,1194,683,340
3,1288,698,1178
3,1361,688,504
3,1418,685,190
3,1242,721,4636
3,1443,709,285
3,1509,746,6643
3,1426,727,221
3,1452,730,240
3,1160,755,1344
3,1433,757,437
3,1173,817,7738
3,1268,792,1092
3,1325,805,1885
3,1451,817,5117
3,1520,824,798
3,1620,839,322
3,1526,846,1768
3,1289,840,273
3,1242,849,943
3,1385,850,285
3,1331,854,322
3,1360,880,700
3,1169,882,437
3,1494,912,2666
3,1158,905,660
3,1570,917,3256
3,1341,932,3864
3,1182,920,432
3,1476,938,480
3,1425,987,6500
3,1550,967,464
3,1500,1000,288
3,1504,1013,364
3,1391,1023,780
3,1116,1035,1044
3,1215,1043,1980
3,1501,1053,6080
3,1309,1042,1650
3,1598,1065,2975
3,1269,1099,1830
3,1574,1099,364
3,1373,1111,169
3,1479,1110,396
3,1166,1121,858
3,1271,1119,280
3,1573,1126,224
3,1491,1127,368
3,1372,1132,1034
3,1414,1172,5538
3,1316,1158,336
3,1543,1198,13923
3,1289,1177,1479
3,1639,1262,4275
3,1505,1323,20340
3,1650,1348,6204
3,1452,1357,629
