# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/E - 03(fld 07 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1221,371,532
1,1297,436,2035
1,1426,445,1540
1,1338,437,400
1,1290,477,891
1,1273,514,1924
1,1364,519,247
1,1237,523,238
1,1254,536,286
1,1239,586,675
2,833,853,612
2,802,954,294
3,1358,1102,748
3,1344,1127,551
3,1420,1140,910
3,1378,1167,858
3,1420,1171,323
3,1353,1199,702
4,1352,1199,675
4,1465,1219,256
4,1271,1231,819
4,1447,1230,437
4,1461,1274,345
4,1587,1388,3960
5,1674,1072,676
5,1751,1066,180
5,1782,1069,196
5,1677,1105,380
5,1805,1123,208
5,1756,1143,2916
5,1713,1134,380
5,1708,1200,3243
5,1787,1190,1100
5,1465,1219,256
5,1447,1230,437
5,1718,1232,759
5,1774,1233,924
5,1739,1273,195
5,1461,1274,345
5,1686,1313,399
5,1626,1332,520
5,1686,1333,390
5,1714,1343,195
5,1587,1388,3657
6,1674,1072,702
6,1751,1066,180
6,1782,1069,196
6,1677,1105,440
6,1805,1122,221
6,1756,1143,2970
6,1713,1135,440
6,1887,1136,550
6,1817,1156,945
6,1708,1200,3243
6,1787,1190,1125
6,1856,1191,228
6,1817,1215,1664
6,1718,1232,759
6,1798,1252,6076
6,1863,1261,483
6,1739,1273,195
6,1912,1287,456
6,1934,1307,988
6,1686,1313,399
6,1844,1316,629
6,1686,1333,390
6,1714,1343,195
6,1831,1414,1722
6,1753,1415,390
