# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/B - 06(fld 01 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1475,60,210
0,1454,69,288
0,1514,90,1224
0,1444,88,272
0,1413,95,675
0,1387,123,930
0,1515,126,460
0,1451,122,192
0,1399,155,504
0,1508,164,722
0,1424,158,187
0,1460,181,1820
0,1418,178,567
1,880,96,187
1,890,154,1258
2,392,111,240
2,367,121,989
2,419,139,1935
2,375,155,540
2,330,187,168
2,442,194,208
2,367,216,169
3,1628,194,990
3,1666,215,704
3,1595,207,345
3,1624,237,792
3,1674,257,1189
3,1656,283,272
3,1594,291,208
3,1635,292,176
4,753,219,280
4,757,234,1508
5,1087,206,240
5,1021,221,1480
5,1039,254,504
5,1075,264,154
5,1092,286,156
6,626,272,1581
6,654,283,360
6,591,299,1078
6,676,331,2337
6,513,362,2516
7,1791,355,528
7,1786,391,551
8,423,310,1620
8,366,314,380
8,478,317,306
8,353,348,920
8,508,347,1050
8,424,346,1512
8,471,343,320
8,333,346,168
8,375,350,357
8,431,373,725
8,514,384,870
8,479,400,783
8,355,412,448
8,475,439,1638
8,449,453,308
8,365,449,182
8,414,471,1247
9,741,346,1558
9,795,354,180
9,815,364,126
9,772,385,196
9,804,406,182
9,766,411,273
9,785,441,243
10,971,398,240
10,1063,414,247
10,969,422,324
10,1078,435,456
10,953,435,156
10,988,453,1610
10,994,488,810
11,1425,460,460
11,1351,504,6720
11,1426,552,456
11,1334,570,340
11,1387,579,216
11,1403,588,525
11,1350,593,528
11,1450,592,240
11,1423,611,171
12,476,441,480
12,543,467,600
12,633,482,774
12,572,486,858
12,554,507,285
12,532,530,912
12,594,552,390
12,523,570,369
12,690,565,264
12,589,573,437
12,602,602,8236
12,505,608,841
12,560,613,221
12,684,635,696
12,474,647,256
13,133,527,891
13,102,572,300
14,523,571,252
14,557,588,598
14,506,608,870
14,560,613,221
14,474,646,462
14,414,691,595
14,486,697,187
14,507,742,340
14,441,742,156
14,539,750,256
14,485,764,496
14,478,802,952
15,326,662,168
15,291,677,240
15,380,681,169
15,390,701,260
15,375,702,156
15,330,720,400
15,384,727,266
15,320,759,476
15,364,750,242
15,296,763,156
16,1937,707,378
16,1872,744,468
16,1860,770,506
16,1925,808,231
16,1811,873,2352
16,1866,882,323
16,1765,888,754
16,1838,889,494
17,666,664,416
17,630,667,180
17,613,693,2886
17,538,750,272
17,668,771,357
17,625,838,540
17,669,834,231
18,1419,784,192
18,1379,837,368
18,1334,845,696
19,1213,887,247
19,1211,914,256
19,1242,934,884
19,1205,937,1161
19,1162,936,378
19,1189,1004,270
19,1213,1008,288
20,1815,874,1786
20,1769,895,2550
20,1866,883,288
20,1838,889,475
20,1714,911,1152
20,1872,929,4940
20,1759,924,646
20,1812,946,414
20,1723,947,182
20,1802,970,888
20,1772,962,204
20,1742,981,1320
20,1887,980,1088
20,1703,978,238
20,1853,993,240
20,1772,998,475
20,1734,1018,272
20,1872,1021,550
20,1744,1040,234
20,1859,1049,288
22,1574,1034,408
22,1590,1095,2600
22,1532,1083,320
22,1532,1141,304
23,249,1161,180
23,312,1177,190
23,276,1221,459
24,1466,1219,500
24,1498,1232,345
24,1510,1258,528
24,1465,1255,200
24,1434,1265,225
24,1392,1277,528
24,1438,1346,247
24,1461,1354,165
25,972,1333,176
25,957,1357,990
25,929,1364,600
25,968,1394,1496
25,885,1389,210
25,1003,1389,220
25,1006,1415,3640
25,832,1462,256
25,801,1466,352
25,829,1482,168
25,948,1484,330
25,799,1512,551
26,1186,1482,1392
26,1238,1475,480
26,1242,1515,493
27,274,1543,300
28,729,1410,396
28,748,1458,4896
28,664,1454,225
28,682,1462,225
28,832,1462,240
28,798,1466,551
28,662,1470,180
28,829,1482,154
28,692,1499,256
28,794,1527,3864
28,730,1523,304
28,655,1558,756
28,796,1576,315
28,672,1574,182
28,653,1592,396
28,709,1601,992
28,721,1624,168
29,1100,1576,782
29,1013,1598,280
29,1130,1614,552
29,1012,1616,357
29,1110,1622,196
29,1012,1644,504
29,1107,1648,150
29,1032,1669,1292
29,1075,1671,255
30,890,1700,1092
30,915,1695,494
30,919,1723,140
30,939,1739,960
30,902,1738,204
30,908,1754,143
30,927,1769,308
31,223,1698,280
31,222,1713,330
31,162,1742,693
31,193,1764,1050
31,231,1755,256
31,127,1775,247
31,238,1776,210
31,221,1780,240
31,283,1801,169
32,448,1731,1365
32,335,1760,195
32,423,1796,330
32,396,1805,1353
32,486,1796,437
32,365,1842,759
32,473,1847,506
32,400,1876,1156
32,442,1875,208
34,1213,1917,1922
34,1278,1931,546
34,1247,1951,220
34,1307,1979,228
