# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/B - 07(fld 03 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
1,1690,131,290
1,1646,235,210
2,1026,155,234
2,998,272,220
2,1047,275,312
3,1258,184,1024
3,1289,193,504
3,1312,212,420
3,1202,235,672
3,1322,258,238
3,1299,271,180
3,1278,286,238
3,1217,295,224
3,1260,301,253
4,283,214,546
4,318,230,756
4,349,278,1968
4,315,301,342
4,288,312,336
5,1645,238,598
5,1666,245,238
5,1621,259,286
5,1746,293,180
5,1741,315,195
5,1716,327,630
5,1689,331,391
6,1645,238,598
6,1665,245,195
6,1617,256,1254
6,1570,293,240
6,1540,321,238
6,1488,323,238
6,1514,344,1209
6,1584,349,792
6,1659,379,273
6,1525,377,156
6,1597,419,928
6,1581,433,270
6,1550,440,165
7,1742,315,210
8,1133,337,238
8,1179,364,240
8,1148,388,196
8,1061,425,1023
8,1161,432,378
9,1707,381,4897
9,1660,379,368
9,1695,432,288
9,1830,440,272
9,1801,461,775
9,1702,466,224
9,1757,468,620
11,644,408,336
11,691,461,340
13,1754,469,280
13,1846,480,418
13,1737,505,961
13,1693,515,650
13,1844,514,225
13,1740,531,216
13,1724,546,690
13,1846,576,322
14,1490,495,378
16,1072,488,272
16,1117,496,228
16,1135,509,324
16,1036,515,837
16,1122,520,598
16,1140,556,1656
16,1019,558,270
16,1146,613,920
16,1055,633,1610
18,448,539,160
18,434,553,225
18,535,561,156
18,492,590,3078
18,441,572,247
18,543,578,360
18,410,580,165
18,558,614,168
18,514,661,345
19,1846,576,322
19,1849,609,480
19,1842,635,378
20,1482,619,1178
20,1439,613,168
20,1528,623,154
20,1455,640,810
20,1446,666,360
20,1565,680,170
20,1447,701,506
20,1488,724,418
20,1401,729,504
20,1510,730,252
20,1540,734,304
20,1504,750,189
20,1577,767,810
20,1450,773,247
20,1475,789,187
21,768,689,1749
21,689,735,253
22,1690,698,306
22,1698,727,264
23,1309,657,345
23,1332,666,697
23,1279,683,874
23,1313,719,646
23,1255,729,1480
23,1295,766,304
23,1376,798,270
23,1297,836,2646
23,1358,846,1155
24,1279,682,897
24,1071,717,600
24,1090,713,132
24,1255,729,1520
24,1203,731,546
24,1100,729,252
24,1137,766,570
24,1092,791,180
24,1232,801,312
24,1165,821,806
24,1204,856,520
24,1189,854,140
24,1160,879,578
24,1177,896,210
24,1088,915,1890
26,399,730,150
26,434,745,187
26,401,755,240
26,447,768,650
26,481,767,168
26,364,796,884
26,485,796,273
26,403,846,153
27,916,697,240
27,891,703,143
27,873,707,182
27,932,715,256
27,962,723,378
27,895,724,342
27,989,737,306
27,940,739,240
27,906,759,456
27,850,767,143
27,934,767,176
27,1003,777,320
27,910,787,399
27,849,787,182
27,866,823,832
27,1037,844,2257
27,887,823,165
27,886,853,286
27,917,857,480
27,957,858,154
27,1045,924,156
27,1002,938,506
28,1166,817,570
28,1039,848,851
28,1160,879,544
